GO.ID	Description	p.Val	Empty	phenoType
Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553)	Positive Regulation Of T-helper 2 Cell Cytokine Production 	0.928904351518439		-1
Positive Regulation Of T-helper 2 Cell Differentiation (GO:0045630)	Positive Regulation Of T-helper 2 Cell Differentiation 	0.728731222475288		1
Positive Regulation Of T-helper Cell Differentiation (GO:0045624)	Positive Regulation Of T-helper Cell Differentiation 	0.968192495927875		-1
Positive Regulation Of TOR Signaling (GO:0032008)	Positive Regulation Of TOR Signaling 	0.99792447246311		1
Positive Regulation Of TORC1 Signaling (GO:1904263)	Positive Regulation Of TORC1 Signaling 	0.976322949836869		-1
Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	Positive Regulation Of Wnt Signaling Pathway 	0.928904351518439		-1
Positive Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000096)	Positive Regulation Of Wnt Signaling Pathway, Planar Cell Polarity Pathway 	0.928904351518439		-1
Positive Regulation Of Acrosome Reaction (GO:2000344)	Positive Regulation Of Acrosome Reaction 	0.954914398116233		1
Positive Regulation Of Actin Cytoskeleton Reorganization (GO:2000251)	Positive Regulation Of Actin Cytoskeleton Reorganization 	0.905538460574466		1
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233)	Positive Regulation Of Actin Filament Bundle Assembly 	0.996849205443636		1
Positive Regulation Of Actin Filament Depolymerization (GO:0030836)	Positive Regulation Of Actin Filament Depolymerization 	0.679366269965474		1
Positive Regulation Of Actin Filament Polymerization (GO:0030838)	Positive Regulation Of Actin Filament Polymerization 	0.912316579780691		1
Positive Regulation Of Actin Nucleation (GO:0051127)	Positive Regulation Of Actin Nucleation 	0.936298226491048		1
Positive Regulation Of Activated T Cell Proliferation (GO:0042104)	Positive Regulation Of Activated T Cell Proliferation 	0.900373445488184		-1
Positive Regulation Of Activation Of Janus Kinase Activity (GO:0010536)	Positive Regulation Of Activation Of Janus Kinase Activity 	0.926809627341771		1
Positive Regulation Of Activin Receptor Signaling Pathway (GO:0032927)	Positive Regulation Of Activin Receptor Signaling Pathway 	0.709055324478837		1
Positive Regulation Of Acute Inflammatory Response (GO:0002675)	Positive Regulation Of Acute Inflammatory Response 	0.804141488750664		-1
Positive Regulation Of Adaptive Immune Response (GO:0002821)	Positive Regulation Of Adaptive Immune Response 	0.679366269965474		-1
Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002824)	Positive Regulation Of Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains 	0.957184663324472		-1
Positive Regulation Of Adenylate Cyclase Activity (GO:0045762)	Positive Regulation Of Adenylate Cyclase Activity 	0.890947142141804		1
Positive Regulation Of Adipose Tissue Development (GO:1904179)	Positive Regulation Of Adipose Tissue Development 	0.943021354907507		1
Positive Regulation Of Alcohol Biosynthetic Process (GO:1902932)	Positive Regulation Of Alcohol Biosynthetic Process 	0.973618234754459		1
Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635)	Positive Regulation Of Alpha-Beta T Cell Activation 	0.92813463239371		-1
Positive Regulation Of Alpha-Beta T Cell Differentiation (GO:0046638)	Positive Regulation Of Alpha-Beta T Cell Differentiation 	0.955074023569858		1
Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)	Positive Regulation Of Alpha-Beta T Cell Proliferation 	0.964533729942245		1
Positive Regulation Of Amide Metabolic Process (GO:0034250)	Positive Regulation Of Amide Metabolic Process 	0.918538127652822		-1
Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	Positive Regulation Of Amyloid Precursor Protein Catabolic Process 	0.741392840598756		-1
Positive Regulation Of Amyloid-Beta Clearance (GO:1900223)	Positive Regulation Of Amyloid-Beta Clearance 	0.94814296015712		-1
Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	Positive Regulation Of Amyloid-Beta Formation 	0.585808056549328		-1
Positive Regulation Of Angiogenesis (GO:0045766)	Positive Regulation Of Angiogenesis 	0.896631756466967		-1
Positive Regulation Of Animal Organ Morphogenesis (GO:0110110)	Positive Regulation Of Animal Organ Morphogenesis 	0.674737598168532		-1
Positive Regulation Of Antigen Processing And Presentation (GO:0002579)	Positive Regulation Of Antigen Processing And Presentation 	0.925429825674998		1
Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway 	0.572472008806548		-1
Positive Regulation Of Apoptotic Cell Clearance (GO:2000427)	Positive Regulation Of Apoptotic Cell Clearance 	0.989523525495016		1
Positive Regulation Of Apoptotic Process (GO:0043065)	Positive Regulation Of Apoptotic Process 	0.945489567044664		1
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	Positive Regulation Of Apoptotic Signaling Pathway 	0.890947142141804		-1
Positive Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902961)	Positive Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process 	0.9595238419706		1
Positive Regulation Of Aspartic-Type Peptidase Activity (GO:1905247)	Positive Regulation Of Aspartic-Type Peptidase Activity 	0.928665653490697		1
Positive Regulation Of Astrocyte Differentiation (GO:0048711)	Positive Regulation Of Astrocyte Differentiation 	0.823771317093135		-1
Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425)	Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore 	0.75296207802899		-1
Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)	Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore 	0.742108226429268		-1
Positive Regulation Of Autophagosome Assembly (GO:2000786)	Positive Regulation Of Autophagosome Assembly 	0.84798772841828		1
Positive Regulation Of Autophagosome Maturation (GO:1901098)	Positive Regulation Of Autophagosome Maturation 	0.518407671836672		1
Positive Regulation Of Autophagy (GO:0010508)	Positive Regulation Of Autophagy 	0.998439266359642		-1
Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599)	Positive Regulation Of Autophagy Of Mitochondrion 	0.968192495927875		1
Positive Regulation Of Autophagy Of Mitochondrion In Response To Mitochondrial Depolarization (GO:1904925)	Positive Regulation Of Autophagy Of Mitochondrion In Response To Mitochondrial Depolarization 	0.683374864071328		-1
Positive Regulation Of Axon Extension (GO:0045773)	Positive Regulation Of Axon Extension 	0.969948676072395		-1
Positive Regulation Of Axonogenesis (GO:0050772)	Positive Regulation Of Axonogenesis 	0.919442685757929		1
Positive Regulation Of Behavior (GO:0048520)	Positive Regulation Of Behavior 	0.928665653490697		-1
Positive Regulation Of Binding (GO:0051099)	Positive Regulation Of Binding 	0.936960143745443		1
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	Positive Regulation Of Biomineral Tissue Development 	0.990995353330298		1
Positive Regulation Of Biosynthetic Process (GO:0009891)	Positive Regulation Of Biosynthetic Process 	0.916447211813497		-1
Positive Regulation Of Blood Circulation (GO:1903524)	Positive Regulation Of Blood Circulation 	0.928904351518439		-1
Positive Regulation Of Blood Coagulation (GO:0030194)	Positive Regulation Of Blood Coagulation 	0.742108226429268		-1
Positive Regulation Of Blood Pressure (GO:0045777)	Positive Regulation Of Blood Pressure 	0.920392870187872		1
Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	Positive Regulation Of Blood Vessel Endothelial Cell Migration 	0.477856952291043		-1
Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903589)	Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis 	0.885453357335317		-1
Positive Regulation Of Bone Mineralization (GO:0030501)	Positive Regulation Of Bone Mineralization 	0.980155708485726		1
Positive Regulation Of Bone Resorption (GO:0045780)	Positive Regulation Of Bone Resorption 	0.858062113933675		1
Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090190)	Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis 	0.529587272280195		-1
Positive Regulation Of Brown Fat Cell Differentiation (GO:0090336)	Positive Regulation Of Brown Fat Cell Differentiation 	0.917361112844599		-1
Positive Regulation Of cAMP-mediated Signaling (GO:0043950)	Positive Regulation Of cAMP-mediated Signaling 	0.875989881876069		1
Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	Positive Regulation Of calcineurin-NFAT Signaling Cascade 	0.742108226429268		-1
Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	Positive Regulation Of Calcineurin-Mediated Signaling 	0.742108226429268		-1
Positive Regulation Of Calcium Ion Import (GO:0090280)	Positive Regulation Of Calcium Ion Import 	0.364078993527456		-1
Positive Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905665)	Positive Regulation Of Calcium Ion Import Across Plasma Membrane 	0.806825149008186		-1
Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	Positive Regulation Of Calcium Ion Transmembrane Transport 	0.998503796516765		1
Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	Positive Regulation Of Calcium Ion Transmembrane Transporter Activity 	0.884392550376245		-1
Positive Regulation Of Calcium Ion Transport (GO:0051928)	Positive Regulation Of Calcium Ion Transport 	0.73156700130477		-1
Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524)	Positive Regulation Of Calcium Ion Transport Into Cytosol 	0.884085537124194		1
Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956)	Positive Regulation Of Calcium Ion-Dependent Exocytosis 	0.768695179633353		-1
Positive Regulation Of Calcium-Mediated Signaling (GO:0050850)	Positive Regulation Of Calcium-Mediated Signaling 	0.916447211813497		-1
Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)	Positive Regulation Of Canonical Wnt Signaling Pathway 	0.935028750382918		-1
Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)	Positive Regulation Of Carbohydrate Metabolic Process 	0.976322949836869		1
Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition (GO:0062043)	Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition 	0.319108535537219		-1
Positive Regulation Of Cardiac Muscle Cell Differentiation (GO:2000727)	Positive Regulation Of Cardiac Muscle Cell Differentiation 	0.776797607277931		-1
Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)	Positive Regulation Of Cardiac Muscle Cell Proliferation 	0.866874116342731		-1
Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)	Positive Regulation Of Cardiac Muscle Hypertrophy 	0.797593522725442		1
Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023)	Positive Regulation Of Cardiac Muscle Tissue Growth 	0.958982328122804		-1
Positive Regulation Of Cardiocyte Differentiation (GO:1905209)	Positive Regulation Of Cardiocyte Differentiation 	0.92813463239371		-1
Positive Regulation Of Cartilage Development (GO:0061036)	Positive Regulation Of Cartilage Development 	0.897916065634511		1
Positive Regulation Of Catabolic Process (GO:0009896)	Positive Regulation Of Catabolic Process 	0.819854331424169		-1
Positive Regulation Of Catalytic Activity (GO:0043085)	Positive Regulation Of Catalytic Activity 	0.806041259048112		-1
Positive Regulation Of Catecholamine Secretion (GO:0033605)	Positive Regulation Of Catecholamine Secretion 	0.940784211652551		1
Positive Regulation Of Cation Channel Activity (GO:2001259)	Positive Regulation Of Cation Channel Activity 	0.953735447082481		-1
Positive Regulation Of Cation Transmembrane Transport (GO:1904064)	Positive Regulation Of Cation Transmembrane Transport 	0.69826864216381		1
Positive Regulation Of Cell Activation (GO:0050867)	Positive Regulation Of Cell Activation 	0.909550645583793		-1
Positive Regulation Of Cell Adhesion (GO:0045785)	Positive Regulation Of Cell Adhesion 	0.890947142141804		-1
Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)	Positive Regulation Of Cell Adhesion Mediated By Integrin 	0.928904351518439		-1
Positive Regulation Of Cell Communication (GO:0010647)	Positive Regulation Of Cell Communication 	0.675768198020266		1
Positive Regulation Of Cell Cycle (GO:0045787)	Positive Regulation Of Cell Cycle 	0.961144577250228		1
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	Positive Regulation Of Cell Cycle G1/S Phase Transition 	0.350233456503745		-1
Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751)	Positive Regulation Of Cell Cycle G2/M Phase Transition 	0.774331092647324		-1
Positive Regulation Of Cell Cycle Phase Transition (GO:1901989)	Positive Regulation Of Cell Cycle Phase Transition 	0.509563393336236		-1
Positive Regulation Of Cell Cycle Process (GO:0090068)	Positive Regulation Of Cell Cycle Process 	0.477856952291043		-1
Positive Regulation Of Cell Death (GO:0010942)	Positive Regulation Of Cell Death 	0.319108535537219		-1
Positive Regulation Of Cell Development (GO:0010720)	Positive Regulation Of Cell Development 	0.928904351518439		1
Positive Regulation Of Cell Differentiation (GO:0045597)	Positive Regulation Of Cell Differentiation 	0.92813463239371		-1
Positive Regulation Of Cell Division (GO:0051781)	Positive Regulation Of Cell Division 	0.806825149008186		1
Positive Regulation Of Cell Growth (GO:0030307)	Positive Regulation Of Cell Growth 	0.856958824130254		-1
Positive Regulation Of Cell Junction Assembly (GO:1901890)	Positive Regulation Of Cell Junction Assembly 	0.856696179314113		1
Positive Regulation Of Cell Killing (GO:0031343)	Positive Regulation Of Cell Killing 	0.991994747005869		1
Positive Regulation Of Cell Migration (GO:0030335)	Positive Regulation Of Cell Migration 	0.643124669336296		-1
Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089)	Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway 	0.591266448637465		-1
Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis 	0.734366645221607		-1
Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770)	Positive Regulation Of Cell Morphogenesis Involved In Differentiation 	0.890947142141804		1
Positive Regulation Of Cell Motility (GO:2000147)	Positive Regulation Of Cell Motility 	0.897916065634511		-1
Positive Regulation Of Cell Population Proliferation (GO:0008284)	Positive Regulation Of Cell Population Proliferation 	0.585808056549328		-1
Positive Regulation Of Cell Projection Organization (GO:0031346)	Positive Regulation Of Cell Projection Organization 	0.354829060701908		1
Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	Positive Regulation Of Cell-Cell Adhesion 	0.928904351518439		-1
Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049)	Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin 	0.7866846412653		-1
Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634)	Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin 	0.743877368443735		1
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	Positive Regulation Of Cell-Matrix Adhesion 	0.967431131282491		1
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	Positive Regulation Of Cell-Substrate Adhesion 	0.953658210805857		-1
Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	Positive Regulation Of Cell-Substrate Junction Organization 	0.919442685757929		-1
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	Positive Regulation Of Cellular Biosynthetic Process 	0.781579202298522		-1
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	Positive Regulation Of Cellular Catabolic Process 	0.92625792833366		-1
Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	Positive Regulation Of Cellular Component Biogenesis 	0.383381344587854		-1
Positive Regulation Of Cellular Component Organization (GO:0051130)	Positive Regulation Of Cellular Component Organization 	0.17631678898803		-1
Positive Regulation Of Cellular Extravasation (GO:0002693)	Positive Regulation Of Cellular Extravasation 	0.826361235351376		-1
Positive Regulation Of Cellular Metabolic Process (GO:0031325)	Positive Regulation Of Cellular Metabolic Process 	0.782094668660831		-1
