GO.ID	Description	p.Val	Empty	phenoType
Positive Regulation Of Protein Acetylation (GO:1901985)	Positive Regulation Of Protein Acetylation 	0.949598338687289		1
Positive Regulation Of Protein Autophosphorylation (GO:0031954)	Positive Regulation Of Protein Autophosphorylation 	0.966513549840496		-1
Positive Regulation Of Protein Binding (GO:0032092)	Positive Regulation Of Protein Binding 	0.970699474333173		-1
Positive Regulation Of Protein Catabolic Process (GO:0045732)	Positive Regulation Of Protein Catabolic Process 	0.970699474333173		-1
Positive Regulation Of Protein Catabolic Process In The Vacuole (GO:1904352)	Positive Regulation Of Protein Catabolic Process In The Vacuole 	0.970699474333173		-1
Positive Regulation Of Protein Deacetylation (GO:0090312)	Positive Regulation Of Protein Deacetylation 	0.970699474333173		1
Positive Regulation Of Protein Dephosphorylation (GO:0035307)	Positive Regulation Of Protein Dephosphorylation 	0.957022838891206		-1
Positive Regulation Of Protein Depolymerization (GO:1901881)	Positive Regulation Of Protein Depolymerization 	0.966513549840496		-1
Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863)	Positive Regulation Of Protein Exit From Endoplasmic Reticulum 	0.970307066022047		-1
Positive Regulation Of Protein Export From Nucleus (GO:0046827)	Positive Regulation Of Protein Export From Nucleus 	0.966513549840496		1
Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	Positive Regulation Of Protein Import Into Nucleus 	0.966513549840496		1
Positive Regulation Of Protein Kinase A Signaling (GO:0010739)	Positive Regulation Of Protein Kinase A Signaling 	0.957022838891206		-1
Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	Positive Regulation Of Protein Kinase B Signaling 	0.966513549840496		-1
Positive Regulation Of Protein Kinase C Signaling (GO:0090037)	Positive Regulation Of Protein Kinase C Signaling 	0.970699474333173		-1
Positive Regulation Of Protein Kinase Activity (GO:0045860)	Positive Regulation Of Protein Kinase Activity 	0.966513549840496		-1
Positive Regulation Of Protein Localization (GO:1903829)	Positive Regulation Of Protein Localization 	0.966513549840496		1
Positive Regulation Of Protein Localization To Cajal Body (GO:1904871)	Positive Regulation Of Protein Localization To Cajal Body 	0.786528878463898		-1
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	Positive Regulation Of Protein Localization To Cell Periphery 	0.966988779714274		-1
Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)	Positive Regulation Of Protein Localization To Cell Surface 	0.970307066022047		1
Positive Regulation Of Protein Localization To Centrosome (GO:1904781)	Positive Regulation Of Protein Localization To Centrosome 	0.966513549840496		1
Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)	Positive Regulation Of Protein Localization To Chromosome, Telomeric Region 	0.958476171522842		-1
Positive Regulation Of Protein Localization To Cilium (GO:1903566)	Positive Regulation Of Protein Localization To Cilium 	0.957022838891206		1
Positive Regulation Of Protein Localization To Early Endosome (GO:1902966)	Positive Regulation Of Protein Localization To Early Endosome 	0.970699474333173		-1
Positive Regulation Of Protein Localization To Endosome (GO:1905668)	Positive Regulation Of Protein Localization To Endosome 	0.970699474333173		-1
Positive Regulation Of Protein Localization To Membrane (GO:1905477)	Positive Regulation Of Protein Localization To Membrane 	0.957022838891206		-1
Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	Positive Regulation Of Protein Localization To Nucleus 	0.984642243576382		1
Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)	Positive Regulation Of Protein Localization To Plasma Membrane 	0.966513549840496		-1
Positive Regulation Of Protein Maturation (GO:1903319)	Positive Regulation Of Protein Maturation 	0.971919059042776		-1
Positive Regulation Of Protein Metabolic Process (GO:0051247)	Positive Regulation Of Protein Metabolic Process 	0.969427803737945		-1
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal 	0.970699474333173		1
Positive Regulation Of Protein Modification Process (GO:0031401)	Positive Regulation Of Protein Modification Process 	0.957022838891206		-1
Positive Regulation Of Protein Phosphorylation (GO:0001934)	Positive Regulation Of Protein Phosphorylation 	0.9192632042284		-1
Positive Regulation Of Protein Polymerization (GO:0032273)	Positive Regulation Of Protein Polymerization 	0.970699474333173		-1
Positive Regulation Of Protein Polyubiquitination (GO:1902916)	Positive Regulation Of Protein Polyubiquitination 	0.970699474333173		-1
Positive Regulation Of Protein Processing (GO:0010954)	Positive Regulation Of Protein Processing 	0.973989219261563		1
Positive Regulation Of Protein Secretion (GO:0050714)	Positive Regulation Of Protein Secretion 	0.970699474333173		-1
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	Positive Regulation Of Protein Serine/Threonine Kinase Activity 	0.987913441811039		1
Positive Regulation Of Protein Sumoylation (GO:0033235)	Positive Regulation Of Protein Sumoylation 	0.966513549840496		-1
Positive Regulation Of Protein Targeting To Membrane (GO:0090314)	Positive Regulation Of Protein Targeting To Membrane 	0.970699474333173		1
Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)	Positive Regulation Of Protein Targeting To Mitochondrion 	0.970699474333173		1
Positive Regulation Of Protein Transport (GO:0051222)	Positive Regulation Of Protein Transport 	0.970699474333173		1
Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)	Positive Regulation Of Protein Tyrosine Kinase Activity 	0.970699474333173		-1
Positive Regulation Of Protein Ubiquitination (GO:0031398)	Positive Regulation Of Protein Ubiquitination 	0.987913441811039		-1
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	Positive Regulation Of Protein-Containing Complex Assembly 	0.957022838891206		-1
Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)	Positive Regulation Of Protein-Containing Complex Disassembly 	0.968744257653748		-1
Positive Regulation Of Proteolysis (GO:0045862)	Positive Regulation Of Proteolysis 	0.957022838891206		-1
Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)	Positive Regulation Of Proteolysis Involved In Protein Catabolic Process 	0.970699474333173		1
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	Positive Regulation Of Pseudopodium Assembly 	0.970699474333173		1
Positive Regulation Of Purine Nucleotide Biosynthetic Process (GO:1900373)	Positive Regulation Of Purine Nucleotide Biosynthetic Process 	0.970699474333173		-1
Positive Regulation Of Pyruvate Dehydrogenase Activity (GO:1904184)	Positive Regulation Of Pyruvate Dehydrogenase Activity 	0.971919059042776		-1
Positive Regulation Of rRNA Processing (GO:2000234)	Positive Regulation Of rRNA Processing 	0.949598338687289		1
Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428)	Positive Regulation Of Reactive Oxygen Species Biosynthetic Process 	0.984642243576382		-1
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	Positive Regulation Of Reactive Oxygen Species Metabolic Process 	0.970699474333173		-1
Positive Regulation Of Receptor Binding (GO:1900122)	Positive Regulation Of Receptor Binding 	0.970699474333173		-1
Positive Regulation Of Receptor Catabolic Process (GO:2000646)	Positive Regulation Of Receptor Catabolic Process 	0.966513549840496		1
Positive Regulation Of Receptor Internalization (GO:0002092)	Positive Regulation Of Receptor Internalization 	0.989086599266495		-1
Positive Regulation Of Receptor Recycling (GO:0001921)	Positive Regulation Of Receptor Recycling 	0.720969865178003		-1
Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)	Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT 	0.970699474333173		-1
Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)	Positive Regulation Of Receptor Signaling Pathway Via STAT 	0.970699474333173		-1
Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	Positive Regulation Of Receptor-Mediated Endocytosis 	0.966513549840496		-1
Positive Regulation Of Regulated Secretory Pathway (GO:1903307)	Positive Regulation Of Regulated Secretory Pathway 	0.970699474333173		1
Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	Positive Regulation Of Regulatory T Cell Differentiation 	0.976343417632786		1
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	Positive Regulation Of Release Of Cytochrome C From Mitochondria 	0.966513549840496		-1
Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol 	0.135661305698273		-1
Positive Regulation Of Reproductive Process (GO:2000243)	Positive Regulation Of Reproductive Process 	0.98739614480673		-1
Positive Regulation Of Respiratory Burst (GO:0060267)	Positive Regulation Of Respiratory Burst 	0.966513549840496		1
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	Positive Regulation Of Response To Biotic Stimulus 	0.966513549840496		-1
Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)	Positive Regulation Of Response To Cytokine Stimulus 	0.970699474333173		1
Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)	Positive Regulation Of Response To Endoplasmic Reticulum Stress 	0.970699474333173		-1
Positive Regulation Of Response To External Stimulus (GO:0032103)	Positive Regulation Of Response To External Stimulus 	0.979609098122055		1
Positive Regulation Of Response To Stimulus (GO:0048584)	Positive Regulation Of Response To Stimulus 	0.970699474333173		1
Positive Regulation Of Response To Wounding (GO:1903036)	Positive Regulation Of Response To Wounding 	0.966513549840496		-1
Positive Regulation Of Ruffle Assembly (GO:1900029)	Positive Regulation Of Ruffle Assembly 	0.9680408576935		-1
Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity 	0.970699474333173		-1
Positive Regulation Of Secondary Metabolite Biosynthetic Process (GO:1900378)	Positive Regulation Of Secondary Metabolite Biosynthetic Process 	0.971919059042776		1
Positive Regulation Of Secretion (GO:0051047)	Positive Regulation Of Secretion 	0.970699474333173		-1
Positive Regulation Of Secretion By Cell (GO:1903532)	Positive Regulation Of Secretion By Cell 	0.958476171522842		-1
Positive Regulation Of Sequestering Of Triglyceride (GO:0010890)	Positive Regulation Of Sequestering Of Triglyceride 	0.970699474333173		1
Positive Regulation Of Signal Transduction (GO:0009967)	Positive Regulation Of Signal Transduction 	0.788470056276292		-1
Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)	Positive Regulation Of Signal Transduction By P53 Class Mediator 	0.887859916797332		1
Positive Regulation Of Signaling (GO:0023056)	Positive Regulation Of Signaling 	0.850050674885548		-1
Positive Regulation Of Signaling Receptor Activity (GO:2000273)	Positive Regulation Of Signaling Receptor Activity 	0.972775872882584		1
Positive Regulation Of Skeletal Muscle Fiber Development (GO:0048743)	Positive Regulation Of Skeletal Muscle Fiber Development 	0.873943729798604		1
Positive Regulation Of Skeletal Muscle Tissue Development (GO:0048643)	Positive Regulation Of Skeletal Muscle Tissue Development 	0.957022838891206		1
Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)	Positive Regulation Of Small GTPase Mediated Signal Transduction 	0.921254516295138		-1
Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	Positive Regulation Of Small Molecule Metabolic Process 	0.966513549840496		-1
Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393)	Positive Regulation Of Smooth Muscle Cell Apoptotic Process 	0.966988779714274		1
Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	Positive Regulation Of Smooth Muscle Cell Migration 	0.949598338687289		-1
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)	Positive Regulation Of Smooth Muscle Cell Proliferation 	0.970699474333173		-1
Positive Regulation Of Smooth Muscle Contraction (GO:0045987)	Positive Regulation Of Smooth Muscle Contraction 	0.957022838891206		-1
Positive Regulation Of Smoothened Signaling Pathway (GO:0045880)	Positive Regulation Of Smoothened Signaling Pathway 	0.970699474333173		1
Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307)	Positive Regulation Of Sodium Ion Transmembrane Transport 	0.966513549840496		-1
Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651)	Positive Regulation Of Sodium Ion Transmembrane Transporter Activity 	0.915987105849		-1
Positive Regulation Of Sodium Ion Transport (GO:0010765)	Positive Regulation Of Sodium Ion Transport 	0.970699474333173		-1
Positive Regulation Of Spindle Assembly (GO:1905832)	Positive Regulation Of Spindle Assembly 	0.640678422326468		1
Positive Regulation Of Spindle Checkpoint (GO:0090232)	Positive Regulation Of Spindle Checkpoint 	0.972999660461697		1
Positive Regulation Of Sprouting Angiogenesis (GO:1903672)	Positive Regulation Of Sprouting Angiogenesis 	0.949598338687289		-1
Positive Regulation Of Stem Cell Differentiation (GO:2000738)	Positive Regulation Of Stem Cell Differentiation 	0.9680408576935		1
Positive Regulation Of Stem Cell Population Maintenance (GO:1902459)	Positive Regulation Of Stem Cell Population Maintenance 	0.961196726693825		1
Positive Regulation Of Stem Cell Proliferation (GO:2000648)	Positive Regulation Of Stem Cell Proliferation 	0.970699474333173		1
Positive Regulation Of Steroid Biosynthetic Process (GO:0010893)	Positive Regulation Of Steroid Biosynthetic Process 	0.850050674885548		-1
Positive Regulation Of Steroid Metabolic Process (GO:0045940)	Positive Regulation Of Steroid Metabolic Process 	0.780260653490312		-1
Positive Regulation Of Sterol Biosynthetic Process (GO:0106120)	Positive Regulation Of Sterol Biosynthetic Process 	0.966513549840496		-1
Positive Regulation Of Sterol Transport (GO:0032373)	Positive Regulation Of Sterol Transport 	0.971426209248019		-1
Positive Regulation Of Stress Fiber Assembly (GO:0051496)	Positive Regulation Of Stress Fiber Assembly 	0.971919059042776		1
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	Positive Regulation Of Stress-Activated MAPK Cascade 	0.980635057994594		-1
Positive Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304)	Positive Regulation Of Stress-Activated Protein Kinase Signaling Cascade 	0.970699474333173		-1
Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155)	Positive Regulation Of Striated Muscle Cell Differentiation 	0.972165428371795		-1
Positive Regulation Of Striated Muscle Contraction (GO:0045989)	Positive Regulation Of Striated Muscle Contraction 	0.966513549840496		-1
Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026)	Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading 	0.452409709794021		-1
