,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj,X_Omnivore...Insectivore.Rho,X_Omnivore...Insectivore.P,X_Omnivore...Insectivore.p.adj,Carnivore...Insectivore.Rho,Carnivore...Insectivore.P,Carnivore...Insectivore.p.adj,Herbivore...Insectivore.Rho,Herbivore...Insectivore.P,Herbivore...Insectivore.p.adj
PLEKHG2,0.37767602859624,1,1,2.51025787665656,0.0723858142845304,1,1.71611139276767,0.516849938640935,1,3.20465830817827,0.00811337430255384,0.282476335708239,2.67891428469676,0.0443167792369932,1,1.69890399860734,0.536023640938085,1
PLEKHG3,-2.79116152619053,0.0315115533771511,0.515124819120302,-0.925715993526198,1,1,2.29613230290946,0.130009906857197,1,-0.291726299370445,1,1,1.98186911233831,0.28496335052166,1,0.350521546142284,1,1
PLEKHG4,0.0353639389438064,1,1,2.18580372600287,0.172979808361338,1,1.82833101656308,0.404999325226734,1,2.00783082673107,0.267967631086901,1,1.83556403874614,0.398532958879815,1,0.61029680405229,1,1
PLEKHG4B,0.595285704766514,1,1,-0.708862918326569,1,1,-1.20029628270748,1,1,1.30688912843771,1,1,0.80263389174134,1,1,1.76384768556915,0.466545759529402,1
PLEKHG5,0.804902936498572,1,1,1.60683371433187,0.648545101953271,1,0.480449963799247,1,1,1.06181958753818,1,1,0.40985625457326,1,1,0.0960377718274521,1,1
PLEKHG6,-1.57934793573805,0.6855376343486,1,1.96895269614863,0.293751140415135,1,3.45065391274162,0.00335538116124352,0.173105889937023,0.475885337748977,1,1,1.70601605356331,0.528030544110035,1,-0.891167130075905,1,1
PLEKHG7,-3.01784238482774,0.0152748765600948,0.346399008265386,1.35628032409283,1,1,4.18583610342829,0.000170470985974648,0.0264574196420046,2.30288782770559,0.12771093119816,1,4.49313431069588,4.21094936307399e-05,0.0273519096936008,1.5075779755071,0.789975438832081,1
PLEKHH1,0.756655065612041,1,1,0.854420578033475,1,1,-0.137245286157328,1,1,-0.747009534589598,1,1,-1.2869571112257,1,1,-1.4154567756874,0.941607678919372,1
PLEKHH2,2.34257885112065,0.114905920691123,1,3.05405853444049,0.0135460815296522,0.777454859652028,0.0039205136575872,1,1,3.7521165943747,0.00105208725217614,0.102091830262546,1.55771444027795,0.715805735089334,1,1.8302757373697,0.403252305214226,1
PLEKHH3,0.867101663452899,1,1,0.828966976144933,1,1,-0.272769390543442,1,1,-0.0255898131405151,1,1,-0.741019632292517,1,1,-0.640385067665826,1,1
PLEKHJ1,-0.609725129889001,1,1,-1.99607523370476,0.275554406069338,1,-0.708999205694757,1,1,-0.195731160666912,1,1,0.396224087363501,1,1,1.3851285051883,0.996079062680372,1
PLEKHM1,-1.58748220894713,0.674420839418045,1,-0.786380616167159,1,1,1.128895728974,1,1,0.0607857806073481,1,1,1.38146965661049,1,1,0.646966512110171,1,1
PLEKHM2,-1.06691680463987,1,1,-0.381640540491742,1,1,0.863357728840861,1,1,0.778691230788717,1,1,1.59848965847246,0.659604270741568,1,1.12987242188171,1,1
PLEKHM3,-1.01597456983291,1,1,-0.691931292307725,1,1,0.544489346995635,1,1,-2.5325903901805,0.0679339041928406,0.798890659129622,-1.47139510798149,0.847105773891082,1,-2.23715596332794,0.151656890223461,1
PLEKHN1,0.281875591230876,1,1,1.93733676415801,0.316225146144726,1,1.32541434634342,1,1,2.80188802738078,0.0304827021905501,0.551332850438633,2.37695848483792,0.104736315933626,1,1.68625463257309,0.55048059107646,1
PLEKHO1,-1.2063833134863,1,1,2.03985868134282,0.248186418745407,1,2.95431584384971,0.0188017868655017,0.503947748966653,1.10269167005837,1,1,1.98310855396898,0.284131831997243,1,-0.303127116106257,1,1
PLEKHO2,-0.0308598195902353,1,1,0.202334714948339,1,1,0.209600022021886,1,1,-0.644177118163924,1,1,-0.572773148272111,1,1,-0.857280741342612,1,1
PLEKHS1,-1.62754290299701,0.621731066371939,1,0.568734393801582,1,1,2.31896640369402,0.122381148308981,1,-0.162328373180089,1,1,1.19541832692426,1,1,-0.606048923538255,1,1
PLET1,1.31788188736686,1,1,-2.04894815962556,0.242803106191126,1,-3.26661306372473,0.00653054010613928,0.265816148048906,0.00126440014320359,1,1,-1.10240122614526,1,1,1.57285431830012,0.694515328781115,1
PLG,-0.536045450698024,1,1,-0.637202715028236,1,1,0.0566820149076418,1,1,-0.44943675411116,1,1,0.0106681352450327,1,1,-0.034889544995339,1,1
PLGLB1,-0.0146108709281046,1,1,0.552528386652456,1,1,0.567876397392802,1,1,0.491125763606474,1,1,0.501148738373953,1,1,0.133271647772163,1,1
PLGLB2,0.502969970664534,1,1,0.747176226592578,1,1,0.182583974972537,1,1,0.590195657700605,1,1,0.248566677082603,1,1,0.138887440454734,1,1
PLGRKT,0.337820524930346,1,1,-0.349250780961835,1,1,-0.66224631945348,1,1,1.10562473642109,1,1,0.672024374411688,1,1,1.53772691612342,0.744692397547004,1
PLIN1,-0.420017647633132,1,1,-0.0759601029648976,1,1,0.407299853254693,1,1,-1.2320660588974,1,1,-0.778452248489345,1,1,-1.3021375504812,1,1
PLIN2,1.15808863481021,1,1,1.0543024110708,1,1,-0.395359343908452,1,1,0.679616575037779,1,1,-0.337638347377588,1,1,-0.0523894044163846,1,1
PLIN3,1.07887927195048,1,1,-0.0796748456282824,1,1,-1.25164806031312,1,1,0.741780064927741,1,1,-0.227547351700314,1,1,0.862377436420156,1,1
PLIN4,-1.34748126671179,1,1,0.501750354323368,1,1,1.49227264997776,0.813766101637216,1,-0.783181112088497,1,1,0.817615022040592,1,1,-1.04446010586829,1,1
PLIN5,1.277411877189,1,1,1.51382709945613,0.780418185185453,1,-0.214862411793971,1,1,3.19190414406557,0.00848029375995074,0.287113380302275,1.75105223647332,0.479621475277954,1,2.34638236752148,0.113739893776212,1
PLK1,-2.16246566643038,0.183493804537122,1,-2.00764076654812,0.268088875370233,1,0.803538623855917,1,1,-2.83009713596444,0.0279203243299525,0.527077780865644,-0.586387439838923,1,1,-1.5452665843383,0.73369076760343,1
PLK2,0.0473242362150026,1,1,-0.289299372029502,1,1,-0.291388428173798,1,1,-2.29683806923324,0.129768053810435,1,-2.06258662021537,0.234911520216092,1,-2.44281079709022,0.0874402516674531,1
PLK3,-1.60679148854496,0.648600695984705,1,1.26681781303018,1,1,2.84525947023352,0.0266251556544544,0.590588425105684,-1.77707175334226,0.453338609577003,1,-0.306464247978576,1,1,-2.86131120906466,0.0253135614486136,0.895521479590667
PLK4,2.40370159230536,0.097380093812612,0.938062798543667,1.30324202932208,1,1,-1.57132235857359,0.696646741847805,1,2.27413035240632,0.137748901471771,1,0.175580132665227,1,1,1.5326908586925,0.752112255451401,1
PLK5,0.0659456948149321,1,1,1.16731450637413,1,1,0.856333028649133,1,1,0.179333952712388,1,1,0.103340855514471,1,1,-0.676868680938286,1,1
PLLP,0.256692771027595,1,1,-0.668032232235681,1,1,-0.736909354291824,1,1,-2.55528343820999,0.0636608167174528,0.773241433509867,-2.2409961866585,0.150157932115845,1,-2.30800819617441,0.125992083771154,1
PLN,0.267293872550714,1,1,1.06915101843788,1,1,0.709523809523809,1,1,1.29299525702683,1,1,0.963741763098934,1,1,0.393201344687986,1,1
PLOD1,-0.611230697104011,1,1,0.959073188813887,1,1,1.49270691378058,0.813083536854849,1,0.552617608791326,1,1,1.01791421874152,1,1,-0.119158612138026,1,1
PLOD2,0.582094521886905,1,1,0.668520933859181,1,1,-0.106554105044652,1,1,1.58280486963253,0.680795678834462,1,0.894662485573148,1,1,1.20825283371097,1,1
PLOD3,0.922652316708578,1,1,1.14366213287139,1,1,-0.0841698240187698,1,1,1.91172917245777,0.335465643100123,1,0.910320533322937,1,1,1.18782624046377,1,1
PLP1,0.457854856978582,1,1,1.02248653318784,1,1,0.331025503706587,1,1,2.54548943357271,0.0654747998570648,0.786418032975761,1.75983117713199,0.4706186112283,1,1.88723424102911,0.354772960286948,1
PLP2,-0.497649793254919,1,1,-2.83162738905342,0.0277870690556048,0.975211181188564,-1.65222696810753,0.590929744802149,1,-0.68264178093804,1,1,-0.129067182110394,1,1,1.63795711108261,0.608583845605754,1
PLPBP,1.91622732101196,0.33201700335291,1,-0.00537205796466269,1,1,-2.15250449124418,0.188145851589489,1,1.7653586066075,0.465021093162828,1,0.091001865047203,1,1,1.92378765214622,0.326287234842245,1
PLPP1,1.14021067153147,1,1,2.16682540285627,0.181489018194158,1,0.539178881528557,1,1,1.68498339855654,0.551950647234829,1,0.454364428201165,1,1,0.0137080427907009,1,1
PLPP2,-0.68435476038658,1,1,0.821763133857009,1,1,1.41449588907705,0.943298121330243,1,0.927689604911045,1,1,1.40000221430068,0.969075932311874,1,0.395763153365544,1,1
PLPP3,-3.12752880711674,0.0105769526222482,0.284073306639627,-3.19773579484946,0.00831066721321149,0.667174531359002,0.799894247820897,1,1,-0.661775388035135,1,1,2.47585745346337,0.0797499806117526,1,2.36064878459636,0.109457992456502,1
PLPP4,-0.338064382992835,1,1,-0.0372623234954214,1,1,0.356549913698206,1,1,-1.28468772076492,1,1,-0.829564733234287,1,1,-1.48858469026536,0.819580593394017,1
PLPP5,-1.80153010782851,0.429716197301947,1,-0.266446031014458,1,1,1.80947818405045,0.422260478449955,1,0.934109942952107,1,1,2.451781374867,0.0852905998897055,1,1.2648772841037,1,1
PLPP6,-1.02882299416411,1,1,0.385295982028142,1,1,1.4564607840081,0.871591697594031,1,0.198984609766016,1,1,1.12085366035763,1,1,-0.105555678480966,1,1
PLPP7,-0.122434945591351,1,1,1.01224215737622,1,1,0.999692922247822,1,1,1.30511997225884,1,1,1.29383151917087,1,1,0.60510756858729,1,1
PLPPR1,-0.330822732270859,1,1,-0.287206107078471,1,1,0.117231356667292,1,1,-0.957080751512793,1,1,-0.629324157271354,1,1,-0.86646892069229,1,1
PLPPR2,-0.873321211714103,1,1,0.206132759927344,1,1,1.15627846724921,1,1,1.0931422745992,1,1,1.78304291352047,0.447475907946953,1,1.05745531486457,1,1
PLPPR3,0.0317381883779702,1,1,0.556080564898248,1,1,0.400427012702568,1,1,1.20899409748634,1,1,1.03825130049999,1,1,0.890642772988226,1,1
PLPPR4,-0.919462989301783,1,1,-0.564111392404395,1,1,0.532420591130495,1,1,-0.212127579585547,1,1,0.519581552660877,1,1,0.168239801155049,1,1
PLPPR5,1.55324522138925,0.722187369195172,1,0.461281869469448,1,1,-1.39247808699508,0.982666036686201,1,-2.16138029358437,0.183995850489948,1,-3.28620476591445,0.00609282970432532,0.442148288935451,-3.06327797432869,0.013135595651103,0.672600500757831
PLRG1,0.353540177129975,1,1,-2.57270625421773,0.0605440865088534,1,-2.33443683118884,0.117437160678346,1,0.507010066827018,1,1,0.115917081370839,1,1,2.62811961558466,0.0515149914986887,1
PLS1,-1.44574680201097,0.889489392226844,1,0.0665295288763419,1,1,1.69906633363928,0.535840115163362,1,1.00449313371286,1,1,2.18540565936373,0.173154697736391,1,1.07254583629601,1,1
PLS3,0.907568633041504,1,1,1.61090359581522,0.643204416975694,1,0.145268238451704,1,1,1.62454785314429,0.625553616688641,1,0.341517408976674,1,1,0.305866228757892,1,1
PLSCR1,0.124893673040329,1,1,-0.743030402597659,1,1,-0.750067500793234,1,1,0.461198832013713,1,1,0.308677892665943,1,1,1.07392513450332,1,1
PLSCR2,0.994623339859798,1,1,-1.69978141407477,0.535032292596572,1,-2.52035598280856,0.0703417212851317,0.931579584587114,-0.247728480056166,1,1,-1.0722964755843,1,1,1.03974371134571,1,1
PLSCR3,-1.82929670246582,0.404131034349797,1,-0.189335223057005,1,1,1.95663391657564,0.302343146654359,1,-1.51506168609132,0.778540699472454,1,0.287878674197952,1,1,-1.59249299647361,0.667643853010647,1
PLSCR4,0.182213585611371,1,1,0.610940982667745,1,1,0.302111498388551,1,1,1.88863082544018,0.353647881293864,1,1.55255695158979,0.723174100890267,1,1.6357815903133,0.611311837809663,1
PLSCR5,0.369502790928388,1,1,0.428462988071988,1,1,-0.0606391110117668,1,1,1.44293343756798,0.894235336242216,1,0.972363911718878,1,1,1.24945339243705,1,1
PLTP,0.652246857224658,1,1,-1.62939914483212,0.61937129829707,1,-2.10091928841681,0.213888311540918,1,-2.34961762300796,0.112756232825394,1,-2.69486672462253,0.0422500742196715,1,-1.34544448023602,1,1
PLVAP,0.513018777900523,1,1,1.50313880083158,0.796819530111119,1,0.723909940464246,1,1,0.134332742647312,1,1,-0.29389278476038,1,1,-0.964691222982617,1,1
PLXDC1,0.703345964990795,1,1,0.632522647316322,1,1,-0.242781551667906,1,1,0.637757278656345,1,1,0.0139217497718794,1,1,0.226129897266457,1,1
PLXDC2,3.72162089292982,0.00118768834170587,0.0872149712828058,3.52661119791871,0.0025254862343931,0.447660474233566,-1.37101180748683,1,1,2.51618735749981,0.0711792599923488,0.818357552280178,-0.984548180048794,1,1,0.104097984832062,1,1
PLXNA1,-1.21939604733882,1,1,-1.14842743763156,1,1,0.407131200627332,1,1,0.523073448780735,1,1,1.48735948826761,0.82151934342178,1,1.42258406632085,0.929140594169429,1
PLXNA2,-0.744047292864894,1,1,-0.312233019899511,1,1,0.570006269269048,1,1,0.518779644204255,1,1,1.12485111779166,1,1,0.824516622263229,1,1
PLXNA3,-2.02839229968125,0.255121352282539,1,0.825139084403499,1,1,2.80646859451823,0.0300526768168399,0.622601372846411,0.565460614481245,1,1,2.12367488215215,0.202184034788277,1,0.0322841022447082,1,1
PLXNA4,-3.02878711251304,0.0147322584150817,0.338658934125573,0.16487694366568,1,1,3.58321931298665,0.00203631255668335,0.131409563980252,-1.93535269202233,0.317682182503515,1,0.833782079453971,1,1,-2.29151976839764,0.13160021920974,1
PLXNB1,0.669837507403453,1,1,-0.0459721141047353,1,1,-0.778271230328971,1,1,-1.13301118362552,1,1,-1.54292683228839,0.737091177806121,1,-1.18074885299132,1,1
PLXNB2,-2.16998983087542,0.180045697951787,1,-2.08217529561143,0.223958765596191,1,0.692346499709566,1,1,-3.07407847791597,0.0126692327736232,0.354070711717056,-1.04832993554707,1,1,-1.83743298631589,0.396876005597093,1
PLXNB3,-2.02320176953106,0.258314095942106,1,-1.45526279747578,0.873579130212832,1,1.06396086759846,1,1,-0.5046668461038,1,1,1.07455725914394,1,1,0.402013485134038,1,1
PLXNC1,-2.0048182033225,0.269894914578891,1,-1.85757036154633,0.379380304034889,1,0.733581509891829,1,1,-2.92144635328072,0.0209046163629624,0.455504281907299,-0.913666892708249,1,1,-1.80970673842071,0.42204766205256,1
PLXND1,0.677023092489097,1,1,1.0322443182421,1,1,0.105077558797043,1,1,1.43332708914858,0.910586303749473,1,0.755062254941465,1,1,0.810572260479009,1,1
PM20D1,1.30163857582541,1,1,3.27644032737685,0.00630747147040893,0.641500868892082,1.29856001982446,1,1,2.7621849782854,0.0344495633625883,0.571103405321939,1.44084556500831,0.897769904927062,1,0.570460240686722,1,1
PM20D2,2.16766793112318,0.181103766689048,1,1.29377993762805,1,1,-1.33857661098095,1,1,1.79293278192373,0.43790203675002,1,-0.249321511592553,1,1,0.961901827082102,1,1
PMAIP1,-0.74368478452059,1,1,-1.93272089510789,0.319623538310141,1,-0.636476434456623,1,1,-0.90430395474281,1,1,-0.0857289867324394,1,1,0.586926259464771,1,1
PMCH,0.112950436914475,1,1,0.490699576586091,1,1,0.26841928680309,1,1,0.515936199734465,1,1,0.348140887055528,1,1,0.16423558526413,1,1
PMEL,0.530327480129876,1,1,1.16609363931061,1,1,0.383088853074019,1,1,2.39023173626554,0.101026469452972,0.975923057594376,1.76642158788061,0.463950875789231,1,1.75432957198862,0.476244308622505,1
PMEPA1,-1.02539204231231,1,1,-2.19487864037812,0.169033826372772,1,-0.326672511704998,1,1,-1.8436181182295,0.391432881918994,1,-0.454418633424369,1,1,-0.262475984039001,1,1
PMF1-BGLAP,-1.45510699114394,0.873837864172967,1,-0.0677300827472027,1,1,1.53914773421558,0.742609403390868,1,0.817681117990557,1,1,1.91275371155303,0.334677537025082,1,0.925277211475288,1,1
PMF1,-1.36842150857877,1,1,-0.0405957968721325,1,1,1.47024039229457,0.848979951415087,1,0.765060740284208,1,1,1.79918271668276,0.431938694852584,1,0.850669778497126,1,1
PMFBP1,2.12664050959306,0.200699783570152,1,1.96873024233596,0.293904459190581,1,-0.713211160944712,1,1,0.877499812939648,1,1,-0.912757388772737,1,1,-0.466116019136844,1,1
PMIS2,3.04234244637916,0.0140846801657762,0.329429383907053,1.13319876477226,1,1,-2.49508198784356,0.0755568178964636,0.963102425506127,1.49214154441715,0.81397225696683,1,-1.33493091625457,1,1,0.768271197649558,1,1
PML,-1.88111610091462,0.359736763401458,1,-0.0647419808631879,1,1,2.05646221722618,0.238427907235794,1,-0.542548176568094,1,1,1.01059827497835,1,1,-0.543028258598203,1,1
PMM1,-0.977147710010238,1,1,-0.359458529396827,1,1,0.820487876721425,1,1,-0.326811986610684,1,1,0.637447615508663,1,1,-0.0498269329818318,1,1
PMM2,-0.37297136303743,1,1,0.775597510396389,1,1,1.1077486571356,1,1,-0.0546297144960641,1,1,0.27285533892277,1,1,-0.685267546411776,1,1
PMP2,1.30518474583049,1,1,0.0483405515049532,1,1,-1.39447261994344,0.979049592029597,1,0.422760638448044,1,1,-0.877888666909712,1,1,0.436502513570515,1,1
PMP22,-0.320387891584854,1,1,-1.08345099510585,1,1,-0.547911525100061,1,1,-2.35632885533484,0.110739421550425,1,-1.81775134406472,0.414612878010137,1,-1.72556963859032,0.506549192620541,1
PMPCA,-0.961708822048485,1,1,-1.08465344803046,1,1,0.161319650997495,1,1,-1.59654802889289,0.66219894956728,1,-0.653438378072665,1,1,-0.929924077110926,1,1
PMPCB,1.59606974763042,0.662839332335304,1,0.348769009266984,1,1,-1.44511056801688,0.890560986189968,1,1.11852500694627,1,1,-0.271311006493245,1,1,0.938424922460189,1,1
PMS1,3.13816458344448,0.0102005632481422,0.277590327804224,2.59982712189531,0.0559624409940115,1,-1.27110015177339,1,1,2.79601631008814,0.0310420736372829,0.554581233432052,0.0497497833733588,1,1,1.13402335147156,1,1
PMS2,-1.85210819237474,0.384061730078651,1,1.09370049387532,1,1,2.97747327259596,0.0174380990286591,0.486410163723603,0.733922516611956,1,1,2.16840088411218,0.180769190987042,1,0.00532405592530355,1,1
PNCK,1.28478668768188,1,1,0.675180535679434,1,1,-0.941999156362794,1,1,1.14585542785729,1,1,-0.176682719066646,1,1,0.771977921285223,1,1
PNISR,1.41846291526739,0.936333950363494,1,0.011094305793581,1,1,-1.51456355195587,0.779297809722554,1,0.535625163238704,1,1,-0.829349208748171,1,1,0.578722440768412,1,1
PNKD,-1.00386848639874,1,1,-0.756189534372282,1,1,0.468455796638617,1,1,-0.113685412822102,1,1,0.781096725718023,1,1,0.500526532175767,1,1
PNKP,0.782426581948525,1,1,-0.656565706187632,1,1,-1.38277246595632,1,1,-0.298647905811868,1,1,-0.907822036218171,1,1,0.153168647404066,1,1
PNLDC1,0.478950994718374,1,1,-0.493967198428987,1,1,-0.957989270266438,1,1,-1.46538393841515,0.85689718216473,1,-1.74958566976085,0.481139005534303,1,-1.23163016492438,1,1
PNLIP,0.380983742484982,1,1,-0.534936668252156,1,1,-0.883972345422821,1,1,0.829857512982927,1,1,0.462376154349441,1,1,1.28779034611885,1,1
PNLIPRP1,0.471782270940957,1,1,-3.1283344026385,0.010548002568106,0.719118768489338,-3.17021525350749,0.0091395629230973,0.328050087012956,0.720095012927681,1,1,0.276253581115448,1,1,3.07987398722704,0.0124252915671463,0.666979596175168
PNLIPRP2,1.04042593020398,1,1,-0.590501907726477,1,1,-1.63211710604884,0.615928912963273,1,1.67364181445043,0.565206092571176,1,0.687927856362865,1,1,2.22048064973518,0.158316946675383,1
PNLIPRP3,0.876420452320637,1,1,1.24403861096912,1,1,0.141431411918127,1,1,2.048421824194,0.243112109432747,1,1.19189062874668,1,1,1.25186935051079,1,1
PNMA1,0.300122279742391,1,1,1.14140076763343,1,1,0.588202642165799,1,1,1.4137485496585,0.944614469668648,1,0.983528091035973,1,1,0.648890216357509,1,1
PNMA2,-0.525766101783584,1,1,0.307297556797148,1,1,0.873410460987323,1,1,1.45248889577926,0.87819428712928,1,1.78197167712582,0.448523103388024,1,1.36701470356219,1,1
PNMA5,-3.96403262565576,0.000442165045089627,0.0534788507149252,-1.73344873281004,0.498095653318729,1,2.85725325931046,0.0256394836578355,0.57910838637411,-2.54668791482101,0.0652503852906987,0.785756910992535,1.0828957635505,1,1,-1.39638564959928,0.97559036480531,1
PNMA6A,-0.726635147288618,1,1,-1.30543454827995,1,1,-0.306088959544322,1,1,-1.0917977464389,1,1,-0.335591675603154,1,1,-0.0983111532149186,1,1
PNMA6E,-1.24106454252302,1,1,0.207437917752414,1,1,1.45145337061947,0.879921945206934,1,-2.39646268299578,0.0993250742592627,0.968054308313623,-0.958005528855623,1,1,-2.66653361403809,0.045982765230044,1
PNMA6F,-2.52651961946745,0.0691193722876791,0.800910447203194,-1.68828442421886,0.548139862231341,1,1.58776551867837,0.674036227773,1,-2.77099188233589,0.0335314920289635,0.568577862064004,0.149627015175875,1,1,-1.68654474295325,0.550145548492044,1
PNMA8A,-1.22894603080206,1,1,-1.60549100485507,0.650314747096888,1,-0.0359061026864666,1,1,-0.833198643646278,1,1,0.194127762670888,1,1,0.252550475358908,1,1
PNMA8B,-5.21413848509337,1.10804082779343e-06,0.00217982712520852,-1.95418269321419,0.304077691834803,1,4.00834378804212,0.000366876384518037,0.0420672971390954,0.152562092382111,1,1,4.17462257416204,0.000179088288162682,0.0690422660927172,1.508029987064,0.789281114316928,1
PNMA8C,-0.562073240062123,1,1,-0.307805245396155,1,1,0.348143054648766,1,1,0.783543266552504,1,1,1.23385066830765,1,1,1.10779496871835,1,1
PNMT,0.13404025188725,1,1,1.07170398823943,1,1,0.745451278200991,1,1,-1.35360648901551,1,1,-1.34605201748081,1,1,-2.28429595051208,0.134124862403151,1
