,Background...Vertivore.Rho,Background...Vertivore.P,Background...Vertivore.p.adj
TRIM33,0.723306784450319,0.469491425553152,0.73022330260064
STAT4,-1.21600125775586,0.223984442883969,0.514586103160767
CASP8,1.35440541316084,0.175607071564163,0.462653203861716
PPP1CB,2.66401269957825,0.00772146476160055,0.104083595549277
COL6A6,2.16978621161048,0.0300230453976241,0.199682536636734
PSMB10,-0.556985557613796,0.577537296779215,0.802354580911709
PATE2,1.37443214796037,0.169307561502171,0.455832693213688
SLC6A20,0.538447902165418,0.590267863234805,0.80893611581865
AKAP4,-0.141440522918462,0.887521943369155,0.956630019780992
ARHGAP19,1.20295315033427,0.228994450699718,0.519490171707133
PTPN5,-0.63022566069269,0.528546952618582,0.773188684973468
ALKAL1,-1.48065082176859,0.138699645099248,0.418398130533062
VPS13B,0.591988088909923,0.553858564498221,0.788039508165869
PFN3,0.35,0.726338697648762,0.883159676002939
TMA16,2.41538229160711,0.0157187021331273,0.14568648222662
ANKRD17,-0.417279582328867,0.676473921073598,0.858571475381694
REX1BD,1.87541225849431,0.0607360299935666,0.279994536964913
WDR5,NA,NA,NA
PASK,-1.29079581892484,0.196774488004766,0.484064630594668
MAX,NA,NA,NA
UBL5,NA,NA,NA
FCGR2B,1.20634742811816,0.227683557530674,0.518379929596518
EXT2,-1.54339172399719,0.122735760476872,0.393330295006236
ENTPD4,1.63002146895628,0.103096959602924,0.360791584300873
HELZ,-0.913752872239234,0.360846715061442,0.645101809391175
QSOX2,-1.35937044687299,0.174029231014534,0.461788726612558
ZBTB18,-0.922810750577686,0.356105837384235,0.640785559576566
HMMR,-0.262548084451769,0.792898919062211,0.916273228252123
BDP1,1.53540152403833,0.124685229605193,0.396440917647498
H2AC13,-0.0196469089002841,0.984325043152363,0.993534178814039
NLGN3,-0.0968619604501132,0.922836017874703,0.969838241996905
FUT4,-2.00267604977509,0.0452120711193542,0.242415023850453
PRRT2,2.44178321765265,0.0146149196799748,0.141321220772305
SYN3,0.903824550303111,0.366088441650974,0.649371676182773
PBLD,2.8100055917281,0.00495406392468556,0.0840743612566862
ACADSB,0.401645399784795,0.687945012832297,0.863949569619939
FAM76B,NA,NA,NA
FAM3D,-0.267369569110785,0.789184627148747,0.914659653810212
GTPBP3,1.69252325992057,0.090546249035823,0.340370967007733
STIP1,0.225693295442686,0.82143997302067,0.929992455775744
MANEA,1.55722501195535,0.119417071966392,0.388388340865716
CCL20,2.05838011019008,0.0395536595090094,0.226202503810076
CNDP1,1.86576654590334,0.062074034734741,0.284024907795677
CAMSAP2,-0.241779546828856,0.808950988053668,0.923755275343396
PRDM10,-0.0664526561115682,0.947017449295307,0.980368167191803
REV3L,1.12774760997959,0.259426524584627,0.551884257369889
GK2,0.597880926543585,0.54991938744635,0.785732894521774
TMC2,0.542208912068343,0.587674596551108,0.807687207316442
TMEM126B,0.672870196259108,0.501029874549564,0.755033101961022
FAM114A1,1.00312847256712,0.315798878561543,0.603546281385999
TFEB,1.23321124853683,0.217496959739118,0.507504106272151
DUS2,1.36387718134544,0.172606223653474,0.460058081448783
FHAD1,-0.0652392262598267,0.947983529597405,0.980664925774422
VCP,NA,NA,NA
PELI1,NA,NA,NA
EDC4,0.224817757811153,0.822121050944095,0.930352928455002
MARCHF5,NA,NA,NA
RAB3GAP2,-1.94524160409056,0.0517459067145556,0.25922902568279
GGPS1,1.13011030607785,0.258429747583025,0.551198745612619
TGFBR2,1.8754817434978,0.0607264787737751,0.279994536964913
MAP3K5,0.591875805294338,0.553933756501392,0.788039508165869
AP2A1,1.30948089272284,0.190371505935402,0.477454260717249
ZNF511,2.37460132734077,0.0175679135811151,0.154181154403929
KLHL9,1.4706534773356,0.141384853707665,0.422297880636032
C17orf80,-1.64721149141259,0.0995145826436772,0.354999588155432
PDE3A,-2.15275411956496,0.0313380076855461,0.203857349019293
SFTA2,2.35268679070018,0.0186383259845356,0.157426367226983
CACNA1G,-2.69859488616732,0.00696328841725085,0.0997851121955947
NOL12,-0.760913086385923,0.446708981632736,0.712997195242613
KCNQ2,0.802957148163586,0.421999502994182,0.694338794257778
WWP2,-0.290702336152573,0.771278984737705,0.905581295512927
CD163,3.18474549883601,0.00144881363060754,0.0488457166890542
NUP98,1.81447047540192,0.0696053242234186,0.300467549345302
FRA10AC1,-0.292450773637444,0.769941992342123,0.904998325374216
KIRREL1,-1.55487630447154,0.119975531744116,0.388921100521916
B4GALT4,0.901458782748391,0.36734443921908,0.650199684821585
ELAVL3,NA,NA,NA
LYPD2,-1.25868504891937,0.208144113802536,0.497721002380899
SLC25A29,-0.206787861335602,0.836175536513499,0.934607335249757
VSIG10,0.0750110245521936,0.940205940282744,0.97749715250685
PLAC1,-0.448737107124597,0.653621312999018,0.847666149026528
SNX11,0.329736791706116,0.741598851296898,0.89093011340004
PHF2,1.4100190712035,0.158534051694587,0.442153107796788
MYOF,0.817832852551573,0.413452636206471,0.688026761431386
SLC2A10,-1.46909391085378,0.141807319125439,0.423169277665494
CTPS2,2.66407393242014,0.0077200593518027,0.104083595549277
ANXA10,-1.24399359949264,0.213501918591204,0.503369988547286
CD2AP,2.8574642127974,0.00427040786468343,0.0787548722688383
TPGS1,-0.155040213171481,0.876789615056615,0.952926168952558
AADACL3,0.975486724207909,0.329318883813378,0.61672867976013
CMTM5,-0.707066118327824,0.47952539017089,0.738227162770753
XRCC2,-0.632023590135613,0.527371462581823,0.772512326617386
MYOZ1,0.622537582012835,0.533588439671793,0.776666962350816
C1orf112,-2.09663165914223,0.0360261944781614,0.216875106177022
KLHDC1,0.789521814174615,0.42980708520829,0.699660619714552
CGB2,2.0173877357781,0.0436550661211117,0.238290402877072
SLFNL1,-1.65736728644878,0.0974452411204613,0.351148675967981
KLHL14,3.03869071775449,0.00237608653029343,0.0625702658804065
TRPV6,-0.237204327948946,0.812498278903795,0.924925533277197
ARCN1,-1.07387867508627,0.282877062178128,0.576466729913451
RPE,NA,NA,NA
BABAM1,2.40312799992291,0.0162554964648229,0.147587208633254
TMC3,-3.04406394240459,0.00233405525291146,0.062240171591477
FGF17,0.598554923381979,0.549469722962865,0.785536270291633
LDLRAD4,-0.0031140108749175,0.997515382816314,0.999042476571764
WASF1,0.0740818110669425,0.940945288152754,0.977847642236081
PCBP2,NA,NA,NA
ZNF33B,-0.161537080805465,0.871670408574369,0.951348352562126
MFAP5,3.12110948495736,0.00180171035396772,0.0547545939362747
PLGLB2,0.495605934783706,0.620172464787125,0.827925380623504
TCF20,0.653963926098486,0.513135046942963,0.763961729820257
TECPR2,-0.751126916572193,0.452576278110975,0.717583653021215
MPZL1,0.779761301619052,0.435531388518677,0.704135768161929
ATP6V1H,-0.161180539432811,0.871951207991061,0.951416060701002
KCNK5,1.66297197482802,0.0963180454927281,0.349271552844394
EMP2,2.48424025757448,0.0129828181914992,0.133669042920521
CPLX2,NA,NA,NA
HAND2,NA,NA,NA
PCNT,0.00382470240939096,0.996948336438016,0.999039050088017
CLASP2,-1.48129917009108,0.138526869560943,0.41821104094513
LRP10,0.148449861966082,0.881987751795336,0.954265258102919
RYR1,1.00927807032772,0.312841294232385,0.600353676080757
ZSWIM5,0.343871520752779,0.730942910379361,0.886119409131541
OR6K2,-2.94116933339527,0.00326975735444622,0.0698643597354154
CELA2A,-1.22910044172476,0.219034149573914,0.508654950056028
TYW1,-0.782478191991727,0.433933596833726,0.703207393775765
PGLYRP4,1.98791245668968,0.0468213728328781,0.246579503231448
ELF3,-0.515580594659507,0.606147366464459,0.81904185212732
ZRANB1,-2.06279044616237,0.0391325421389658,0.224566077685008
SUPV3L1,2.52490183878171,0.0115730610270878,0.126653347708252
SLC6A12,1.12074018512486,0.262398471595361,0.554633946981607
HIBCH,1.11157820794095,0.26631954653792,0.558291524067833
G3BP2,0.647638832035928,0.517218575164818,0.766362468015424
SLC39A14,2.11735270108515,0.0342299252627267,0.211628649679993
GRIP1,-1.06041611382706,0.288955334558263,0.580538384858079
DSG4,2.17098150551089,0.0299325704312862,0.19925145165013
COL18A1,-0.484310332274686,0.628165644262662,0.832095961999744
WDSUB1,0.405685510481673,0.68497368994557,0.863018266513925
ZDHHC14,0.857594443363027,0.391116444408463,0.669546301228036
PTPN22,-2.03062157661298,0.0422933972370267,0.23433582973883
MB,-0.96379878613435,0.335146815384191,0.622788729488966
SIRPB2,-2.04224698998055,0.0411270374758855,0.231017828711713
PLXNA4,0.409280667379953,0.68233370134802,0.862246064957774
RXRG,0.937868999085373,0.3483117365038,0.634378447866079
TEAD4,2.5189468766195,0.0117706414017886,0.127200351683013
DDA1,NA,NA,NA
CSNK1E,NA,NA,NA
SPINK5,1.61220235745494,0.106917912453945,0.36760485993726
KCTD18,-2.81718620058684,0.0048446430119214,0.0829631383810213
RBM23,1.44113710801699,0.149545951863236,0.431799284447011
PLPPR3,-1.79757227331567,0.072244815459193,0.305654255657045
ART5,1.73396927841989,0.0829235342966572,0.326415643076501
SULF2,-0.77740850380231,0.436917796909273,0.705056021175329
ATG2B,-2.41572172157074,0.0157040581351766,0.14568648222662
FAM3C,2.10212404465276,0.0355424111163169,0.21568203194088
PTPRF,-0.770063263350827,0.441262366443258,0.70853414686052
CCT8L2,-1.18058357538454,0.237768191577839,0.529526801178367
ATP2A3,1.21891976798884,0.222874645945588,0.513099573950505
NRAP,-2.09370099375028,0.0362866243620284,0.217542627566876
SDF4,0.873853429050373,0.382198079332592,0.66178187354218
MCMBP,-0.0035631438946185,0.997157028514291,0.999042476571764
DHDDS,-0.168600947810948,0.866110534990922,0.948364036574082
KALRN,0.658541513849008,0.510190230457032,0.761905600239571
DCAF12L2,-0.572279548279562,0.567132602963059,0.796570927924414
KCTD8,2.04577335873383,0.0407786743377067,0.230182013852089
ENTPD6,1.8330314588147,0.0667978928797491,0.294487849987078
GAL3ST4,0.846087117418094,0.397504146842274,0.674702418717093
TPK1,2.30028083385042,0.0214323147986945,0.167629151728511
RYR2,1.71336326355582,0.0866457303370732,0.333341087878541
FCER2,0.535673910059133,0.592183937974641,0.81014685433479
XRCC6,0.301491950133723,0.763039387482678,0.902727034289897
PYY,2.03728542793925,0.0416214472588401,0.232147697648855
TFRC,2.78545432109798,0.00534527706955002,0.0879784656530641
MAK16,-0.254786683072737,0.798887861282429,0.919176426040948
AGBL5,-2.64734868428392,0.0081125656716819,0.106272499484027
SCNN1A,2.56860796291379,0.0102107900048351,0.119476891124455
CBWD3,0.78916707277192,0.430014364143874,0.69988544784796
DYNC1H1,0.551981248922428,0.580961200305273,0.803262355310403
KIRREL2,0.0276584896777551,0.977934531464862,0.990603629291148
RTEL1,-2.39252194854421,0.0167330272392243,0.150232354998661
OR52M1,-0.526349679235727,0.598645271728586,0.813416533302318
CCDC102B,-0.181274020601407,0.856152496750791,0.943522174298841
F8,-1.5449631327702,0.122355181153003,0.392937395391885
CUX1,0.0344547387478208,0.972514534146547,0.989082134485824
MSN,1.33965081093632,0.180358896385709,0.466400276177594
ATP2B2,-0.11923176087314,0.905091744583552,0.964292906208704
VPS13A,3.11719077591803,0.00182583377067488,0.0551547865445467
RAB5B,NA,NA,NA
BAZ1A,0.243301238863379,0.807772044750117,0.923295217703064
CASS4,-1.57143308961808,0.1160820849639,0.382984668260101
GATAD2A,3.86286038568131,0.000112067062246787,0.0203258846698815
C20orf96,1.65071647016223,0.0987964831292569,0.353774794021882
MAP2,-1.32318533260316,0.185773752462752,0.472060356190682
PARP9,2.66704530812638,0.0076521355052474,0.103936919668396
OR2W3,-0.878995380239227,0.379403780697544,0.660272554398286
TIAM2,-2.46160057470756,0.0138318610954168,0.138355251645812
OR5B21,-0.593222480607743,0.553032269649326,0.787710656681312
LRRCC1,0.898637433791313,0.368845812800318,0.65161093606534
STIL,-0.539435699687313,0.589586253521941,0.808521572756823
SLC35F1,1.77380074700347,0.0760961145310568,0.315156337780146
EIF2B3,1.23568529588316,0.216575565313194,0.506179982748539
NRP2,-0.731526976671039,0.464457333132198,0.727070839652198
MYH10,-0.601990572367147,0.547180412904187,0.784089963058257
DSC3,0.323802976268572,0.74608720276148,0.893789745440148
SIN3A,2.90955254178804,0.00361946542702409,0.0730861040237592
SYTL3,-1.74233955543596,0.0814490458123729,0.323398104087823
PLEKHG4,-1.72718279316421,0.0841348400828856,0.329045216108727
FABP12,2.72139239175684,0.00650075460330921,0.0965461135972294
COL4A2,2.28975202865298,0.0220356954614966,0.169447956990158
SPOCD1,-1.29753773833893,0.194446229037442,0.481260607139817
DPP4,0.435661437500395,0.663082388264222,0.852139572223501
CLIP3,-0.106340600189306,0.915312119903186,0.967766674045631
TOPORS,1.95921507204383,0.0500876047572744,0.255256124668022
PCMTD1,0.480399834455936,0.630943112010371,0.833750198058149
ETF1,-4.00074943012742,6.31421912390567e-05,0.0161644009571985
KRTAP26-1,-1.00915634781252,0.312899657863935,0.600353676080757
MMP17,-0.457593915020733,0.647244216006307,0.843711135243249
SCAF1,0.974124184169965,0.329994882895681,0.617588381853211
RRM2,1.78794199371513,0.0737853668410498,0.309742685038137
TPPP,1.4370394802416,0.150706775810521,0.432998885646207
SLC6A9,0.293388102372766,0.769225518474642,0.904760746986072
WDHD1,-0.493154126572852,0.621903688398509,0.829096647247988
ANKRD53,-0.197436466976001,0.84348599469564,0.93869823636037
PIM3,1.98891152225802,0.0467109697497066,0.246301148871696
LONP1,-0.266441057277312,0.789899548484217,0.914986974661473
DCLK1,0.369220772003672,0.711963174206705,0.875620208714117
C15orf39,NA,NA,NA
ZNF148,2.72737652669657,0.00638401451940547,0.095658884227282
PCED1A,-0.46173942957604,0.644268191720573,0.842075698143608
TLR9,3.1893928034281,0.00142572005021372,0.0486096515540137
PPP3CB,NA,NA,NA
CSNK1G3,NA,NA,NA
FUT8,2.77998876157146,0.00543607797264821,0.0888842432400759
HTR4,0.9416450605122,0.346374391547962,0.633628489283805
PPARD,2.27459755719814,0.0229300827915943,0.173689052399318
DRC7,0.888386968163483,0.374332632892872,0.656059420656062
MYLK,-1.36941227720428,0.170870438703718,0.457918223240057
TRPM6,0.975944500209434,0.329091968210737,0.61665157953246
SDCBP2,-2.10694798151826,0.0351220888542386,0.214423617645279
RBBP8,-0.441529088727357,0.658830007489333,0.8497268138916
UBAP2,2.71325337279633,0.0066626142166547,0.0976168640636692
GTPBP4,0.175357655957974,0.860798610633025,0.945770147304954
RRBP1,0.467539868198746,0.640113675095709,0.839843376359068
FAM177B,0.605526866982117,0.544828978608742,0.783042677239114
SCUBE1,-1.72140950028629,0.0851765415413067,0.33111674621321
ANKHD1,2.43053021751353,0.0150767488031431,0.142858734384693
RGS22,-0.181424801770975,0.856034152894944,0.943522174298841
DNAJC5,-0.831770609816236,0.405538436167627,0.680432408339907
EIF3B,1.41946917517568,0.155762277411168,0.438924148884008
SOX10,1.87636784736031,0.0606047864429739,0.279931099215498
NLRC4,0.077248295776554,0.93842602192419,0.97677531769988
UBE2Z,NA,NA,NA
TOMM20L,-0.47874613043268,0.632119243990784,0.834428339559238
HS3ST3B1,NA,NA,NA
MPC1,0.281044032634217,0.778676627124167,0.909881771320085
NCKAP1,NA,NA,NA
CPZ,0.769681062686908,0.4414891061833,0.708709901136418
ZSCAN12,-2.61267268879424,0.00898372937187571,0.111767483239509
TMEM239,-1.13694908510855,0.255559570789118,0.549071373712495
HAO2,1.87647218046261,0.0605904712516793,0.279931099215498
MPEG1,0.61477404814217,0.538703950252307,0.779590348242872
UBA3,2.37508745814628,0.0175447925305369,0.154067759523971
MATR3,1.68064251716917,0.0928323721254325,0.343175597414985
LAMC3,-0.545119116386235,0.585671595844135,0.806453075360545
RFWD3,0.596468985107694,0.550861967234099,0.786349816856214
RAB25,0.806126204372299,0.420170083568235,0.693054471729555
NMRK1,-1.26415909186117,0.206172930505315,0.496260707944585
CYTH1,0.88508679844222,0.376109819041485,0.657495683657707
CCL28,0.436961119889093,0.662139545035319,0.851435015172267
ITPRIPL1,-0.606082954090201,0.544459669570486,0.78274263549531
SMURF1,2.0495559308599,0.0404077845998402,0.229086900063885
LRIG2,-1.77782535372252,0.0754325430499574,0.313606697007035
PPP1R14C,0.885693603010871,0.375782656368925,0.657456416285907
RASGEF1C,0.459959805759501,0.645545071412745,0.84265083040516
SMC5,0.75740361967377,0.448808088219893,0.714836798953207
IQGAP3,-4.56990999537615,4.87933720430136e-06,0.0062572898375523
MVB12B,1.03309076995908,0.301561422384673,0.59091641459498
CAPZA2,NA,NA,NA
PJA2,1.04545677689769,0.295811907394024,0.586303944420696
SLC26A11,0.302933752360777,0.761940348503622,0.902081836378381
DUSP27,-4.2746910526203,1.91402516934172e-05,0.00879505558644121
DST,0.626875993383326,0.530740524746665,0.775238742310275
ATP1A2,1.60180847391746,0.109197968625421,0.371842680244196
SERBP1,0.821735146007953,0.411227651632465,0.685939530674406
ARHGEF10L,-1.10095428802414,0.270916552661873,0.563781153403822
RASSF9,0.830898997634909,0.406030689968261,0.680559766299449
BTN3A3,0.677485740148511,0.498097814591019,0.753080019177452
AKAP13,-1.52747691927912,0.126642462267483,0.400055307502238
CDC42BPB,0.979453957615819,0.327355727657682,0.615612251153415
C8A,-1.84513870828393,0.0650173636720007,0.290969558785748
SPOUT1,1.9851832883449,0.0471240829211242,0.247483361766572
DCAF12,2.01479114853715,0.0439265368853093,0.238828802417463
HACD1,0.25975628480939,0.795051773342621,0.917306698080128
CNOT7,NA,NA,NA
CHAMP1,1.46955074082906,0.141683469778224,0.422922357219427
TAF11,1.19201078191277,0.233257017645476,0.524998461914311
MAST2,-2.07012021656104,0.0384410881432926,0.222535644959052
EGFL6,-2.93922864722199,0.00329030243827978,0.0701931186833021
GPX7,0.123644069764987,0.901597097562475,0.963133322351397
LRRTM3,1.21585214994878,0.224041248736332,0.514586225808023
CAMK1G,0.853763440860214,0.393236074899088,0.671489742305715
ZSCAN20,0.398098390454331,0.690557660781639,0.865411913425915
TOP1,2.46522334101833,0.0136927872061747,0.137327926933641
UBL7,2.35244808925159,0.0186502927765359,0.157426367226983
MAP3K3,0.0902632757458664,0.928078002695176,0.971898367379044
FAM189B,-1.12397392512906,0.26102408785155,0.553171510063122
CTR9,-0.0308606699924178,0.975380655771448,0.989664747062472
KIAA0753,-3.70067043983154,0.000215030593644431,0.025060862486939
PHLDB1,-2.99815867778046,0.00271616213714066,0.0653572402853121
KIF21A,1.04306542765154,0.296917991326842,0.587534303812475
TOX,1.97002809983896,0.0488351501950994,0.252159573554414
HMGN2,NA,NA,NA
ZNF318,0.793647346505636,0.427400760971948,0.697812246645801
DENND10,-0.601572663592668,0.547458629866888,0.784219949308562
