"","main_Rho","Herbivore_Rho","Vertivore_Rho","main_P","Herbivore_P","Vertivore_P","main_p.adj","Herbivore_p.adj","Vertivore_p.adj","directionality","directionNumeric"
"GRIK1",-2.37265070066705,3.25326346740072,-1.23859165028381,0.105965741370281,0.00114087662795475,0.215496761824882,0.752471348216609,0.0217302811545459,0.505324020460617,"Herbivore",1
"FAAP100",-3.46328623713849,3.05609257965731,-2.25677983932201,0.0032017224300435,0.00224242004839176,0.0240218351038682,0.0967176311667539,0.0338033064494887,0.176214568921236,"Both",3
"YAF2",1.00468357848656,0.158366160185275,1.00060990819982,1,0.874168277505659,0.317015438015117,1,0.951093677680844,0.605057178482699,"Both",3
"FFAR3",-0.171865078992167,1.14688031441935,0.423131194325632,1,0.25143108966073,0.672199544048481,1,0.537338782895616,0.856640390930497,"Herbivore",1
"C16orf72",NA,3.36136083306503,NA,NA,0.000775594301747746,NA,NA,0.0169657328434942,NA,"MissingData",5
"ZNF704",-0.213965453858494,2.5677507236025,0.54332951007813,1,0.0102360735392892,0.586902949574458,1,0.0879260816101427,0.807412528497369,"Herbivore",1
"FBLN1",2.10685731862564,-0.392799855456536,2.2425149650155,0.210779695521452,0.69446731143457,0.0249281092165138,1,0.867027701690129,0.179885275408789,"Vertivore",2
"KCNK12",-1.34994352646517,2.01669663046489,-0.843766293051156,1,0.0437271817900729,0.398800014488227,1,0.206095999863191,0.675460317886953,"Herbivore",1
"CXorf38",0.459455316789857,1.13316054256013,1.44577573793821,1,0.257146840691447,0.148240113258569,1,0.542563675963895,0.430595015940156,"Unclear",0
"TUBB",3.49867788088379,-3.20379751129106,2.59439409229705,0.00280542651394738,0.00135627829062307,0.00947578023546237,0.0897736484463161,0.0243994615013422,0.114797025717119,"Both",3
"AFMID",-0.204606443386767,0.437231805964637,-0.0280656556906443,1,0.661943245498341,0.977609786065333,1,0.847250449316459,0.990603629291148,"Herbivore",1
"PHF7",1.55518553643352,-1.03652950861011,0.999687664970227,0.71941132775523,0.299955180201726,0.317461683334819,1,0.585185111224875,0.60519263726986,"Both",3
"OTOL1",1.52958642989102,-2.02965003618173,0.933562117631181,0.756714783001481,0.0423921249768843,0.35052981400403,1,0.202814035935749,0.636370205775908,"Herbivore",1
"OR6X1",0.116894854408205,-0.493317358534022,-0.0147328234357283,1,0.621788365020882,0.988245332882143,1,0.825909006688805,0.995296226435413,"Herbivore",1
"ZAR1",2.50606276609549,-2.40504367669227,1.7667953228572,0.0732503675102563,0.0161705330064317,0.0772625123025793,0.608566309612162,0.116199888483587,0.317250809844078,"Both",3
"GRID1",0.186631057775819,0.648169963115271,0.995497909154768,1,0.516875026961789,0.319494160675214,1,0.761431183497558,0.607304279239672,"Vertivore",2
"DDX53",0.185578706953925,-0.973227259705615,-0.182300260435972,1,0.330440365451255,0.855347094310767,1,0.613810208984574,0.943142247953703,"Herbivore",1
"RIPOR3",0.994428674177997,-3.61670706916075,-1.34622711471312,1,0.000298374641934926,0.178229283077619,1,0.00874566830221196,0.465001433701753,"Herbivore",1
"IGDCC3",0.888784440186297,-1.59343250541755,-0.387170996680551,1,0.111063198464444,0.698629620271596,1,0.347466393343018,0.869619413782323,"Herbivore",1
"RAB11B",NA,2.93842905734976,NA,NA,0.00329880145329126,NA,NA,0.0437921971796872,NA,"MissingData",5
"SLC24A3",0.746855306502816,-0.00904508214503562,1.5100528066561,1,0.992783167011157,0.131029950257048,1,0.997424848328754,0.407133587468105,"Vertivore",2
"KLHL15",NA,-0.515321960223971,NA,NA,0.606328055813748,NA,NA,0.816914556329884,NA,"MissingData",5
"ZKSCAN2",-1.78118879567242,-0.0934011320044592,-1.30677036046923,0.449289680569606,0.925584891241249,0.19129071430861,1,0.970176248197711,0.478184079032364,"DoubleBoth",4
"SPSB1",-1.33736050138174,2.53104064722218,0.576000274122741,1,0.0113724668703343,0.56461499630784,1,0.0941933140016599,0.795469326641108,"Herbivore",1
"TASOR2",-2.2870477654369,-1.06380133613532,-2.64016146732507,0.133158211447979,0.287418705928144,0.00828665358017395,0.860942824614921,0.573678979373619,0.10734272356342,"Vertivore",2
"DNMT3B",4.45331792060737,-1.50081782811316,4.44853354399419,5.07320481187668e-05,0.133402686186793,8.64585483175137e-06,0.00716127901669022,0.385438090284325,0.0067656277861681,"Both",3
"LGALS9C",1.6526828993051,-0.328405869761189,2.47832130740391,0.590372499025562,0.742604805457813,0.0132002213254585,1,0.890104362320911,0.134772747617125,"Vertivore",2
"KRT36",-0.510826669178151,-0.746668941429597,-1.06844129745829,1,0.455263422028087,0.28532149681,1,0.716373634370766,0.578009391109039,"Unclear",0
"DENND5A",2.85649878270307,-3.53717795805876,1.5161474253129,0.0257004988118842,0.000404427064097731,0.129482078609113,0.33568953560673,0.0109804996347741,0.40428564546744,"Herbivore",1
"PLPBP",2.12134527465718,-2.22587514571274,1.02902797082533,0.203356541785381,0.026022545586677,0.303466531253572,1,0.153132264099142,0.593417722430599,"Herbivore",1
"ZNF662",1.32148820749273,-1.87941357621728,-0.532451652175821,1,0.0601880440056929,0.594413219016784,1,0.247611168854892,0.811095605748442,"Herbivore",1
"LIN9",-1.09157443888792,1.63731759582955,-0.223161533660348,1,0.101564126199339,0.82340978870788,1,0.329910405123264,0.930630038893292,"Herbivore",1
"OR5BS1P",0.508968592943017,-1.1220436871745,-0.401908098069813,1,0.261843865272352,0.687751662732281,1,0.548981107655493,0.863949569619939,"Herbivore",1
"KCNA4",1.5738589286751,-0.646499523020286,2.29850842690778,0.693120401304202,0.517955905926836,0.021532868822343,1,0.762115470935737,0.167732052961665,"Vertivore",2
"CEP120",-1.4012755925514,0.890732239356929,-0.268448566708211,0.966790061796256,0.373072834757703,0.788354060060301,1,0.65325025154884,0.914258271126442,"DoubleBoth",4
"ODF4",-0.671360043159278,-0.802993114660292,-1.46542013875115,1,0.42197871424419,0.142806326280984,1,0.692601021674893,0.424588742290446,"Vertivore",2
"PAPPA",1.58973632123187,-2.40829037373581,0.869799782495679,0.67136551747094,0.0160274276480047,0.384409830372852,1,0.115690352023653,0.663405630478926,"Herbivore",1
"PHKG2",0.784089320434527,-0.215233877738941,0.754126220059846,1,0.829584979213116,0.450773434503824,1,0.931000508411147,0.716264095799486,"Both",3
"LRRC14B",1.31405474505735,-1.03271159502383,1.40705334196784,1,0.301738885695955,0.15941157201696,1,0.586366814320313,0.443216956762492,"Unclear",0
"ST6GALNAC3",1.7179500531191,-0.0730326378008117,2.77664472430465,0.514834355858126,0.941780145640171,0.00549231773008599,1,0.975855934327273,0.089199964510988,"Vertivore",2
"COL4A5",0.577029619844329,-0.579873425521143,-0.68320394751064,1,0.561999977681474,0.494477978593199,1,0.790682895429131,0.750631480471166,"Unclear",0
"SLC9A7",1.02405202292119,-0.759717229142747,1.36356580020239,1,0.447423627849239,0.172704261951724,1,0.710902639895524,0.460058081448783,"Vertivore",2
"ENPP7",0.990418899376443,-0.929275514574179,1.38043237663437,1,0.352746321221668,0.167453557259259,1,0.634591023383132,0.453651040533677,"Unclear",0
"OR6C76",-0.776501393726968,1.71722340623088,-0.800020102589335,1,0.0859383604799454,0.42369915015981,1,0.302366155708963,0.695603474349324,"Herbivore",1
"COL7A1",1.22807811733241,0.308465437941822,1.79896332137518,1,0.75772819538704,0.0720244829008938,1,0.897597582952161,0.305460978792562,"Vertivore",2
"POU3F2",NA,0.574057013176416,NA,NA,0.56592922117032,NA,NA,0.792976032672002,NA,"MissingData",5
"PTRHD1",0.770243752277801,0.489144637764516,1.27205666812255,1,0.624739301102813,0.20335298562132,1,0.827026473506916,0.492698486276484,"Vertivore",2
"RNF135",-0.247765479515644,-1.49561814426876,-0.975337462929714,1,0.134753192146236,0.329392893248475,1,0.387546928938668,0.61672867976013,"Herbivore",1
"CATSPERZ",1.08567250064057,0.695191054930815,1.20616886629359,1,0.48693557736342,0.227752385774849,1,0.739921137478548,0.518458483005774,"Vertivore",2
"KCNH8",0.0179489041331387,-1.4701032822635,-1.01275212393081,1,0.141533783538944,0.311178573937994,1,0.397595595474842,0.599265737697242,"Unclear",0
"COA3",0.841588289052822,0.546294549967731,1.14722682287869,1,0.584863481957751,0.251287888560702,1,0.803845136542848,0.544506288673798,"Vertivore",2
"C1QTNF8",-2.0522927673479,0.702552394103971,-2.60694618565831,0.240847310953918,0.482334739101858,0.00913537164617841,1,0.736450997183687,0.112729291947613,"Vertivore",2
"IZUMO1R",-0.644097282795206,0.719585557202337,-0.556358862573593,1,0.47178020710202,0.577965555158935,1,0.728852874942415,0.802354580911709,"Unclear",0
"TTC7B",0.769644984201794,-0.805653841345858,0.401045090803938,1,0.420442471451914,0.688386926315058,1,0.69145112757702,0.864235415024601,"Herbivore",1
"BRICD5",-1.31600614206594,1.50120927791021,-0.001856399745092,1,0.133301441008092,0.998518808155465,1,0.385354567023393,0.999180341750374,"Herbivore",1
"HSD17B13",1.11538795906901,-1.95263016559615,1.19829217396259,1,0.0508634340514254,0.230803292238545,1,0.22464452385274,0.521942345556369,"Herbivore",1
"NRROS",0.610395357199019,0.10229964424592,0.742127688296738,1,0.918518837678258,0.458009975473455,1,0.96683368010435,0.721880691803303,"Vertivore",2
"TRMT12",-2.13579361103041,1.30166654831301,-2.32590096275994,0.196177440766779,0.193030399655775,0.0200238346731923,1,0.468248710028756,0.162602149948332,"Vertivore",2
"IP6K2",2.15925172835579,-0.933748687124074,1.60351113566609,0.184983857314673,0.350433544053714,0.108821852608317,1,0.632606895597131,0.371486618679427,"Both",3
"ZNF26",-0.654580037258884,0.437328880882399,-0.545907709631779,1,0.661872853145973,0.585129378544162,1,0.847250449316459,0.806000376975013,"Both",3
"PRSS55",4.26276406037104,-3.49699877681389,3.15675018842513,0.000121148207152385,0.000470523989732561,0.00159537959804081,0.0126087867702905,0.0121496718325557,0.0513787067138771,"Both",3
"KCNJ15",1.8705067589205,-1.73918092367658,1.60131319679017,0.368480875769928,0.0820029438436875,0.109307567550598,1,0.294884180711102,0.371842680244196,"Both",3
"TAF9",1.42127315085916,-0.180555236321189,1.20844039378373,0.931424194807808,0.85671669452884,0.226877910257234,1,0.943380371346239,0.517559878647526,"DoubleBoth",4
"RHD",3.88304807809941,-4.23505226155114,3.4275412446659,0.000618930969813033,2.28498557544423e-05,0.000609073773276813,0.0344956950850777,0.00163160049305619,0.034798256387738,"Unclear",0
"SIRT7",-0.846584922242997,0.912847527815488,-0.367332449125924,1,0.361322737724245,0.713371052418719,1,0.64133598946258,0.876281422879988,"Herbivore",1
"ARSI",-0.0817159097093665,0.462567867421195,0.538943270674013,1,0.643674145314762,0.589925998850915,1,0.837411848575886,0.808772105531835,"Unclear",0
"CCDC34",0.0542944898409515,-1.92536866601718,-0.555603026764355,1,0.0541832527346499,0.578482261855019,1,0.233095137286142,0.802563470849327,"Herbivore",1
"PPP2R5C",0.477363539102839,1.39050288544183,1.06449418170063,1,0.164376223722938,0.28710488876025,1,0.430786762216482,0.579007726829086,"Unclear",0
"VMO1",0.150454927047222,-1.49616573350438,0.0396137512231132,1,0.134610471706169,0.968401064154238,1,0.387411423275087,0.988037268243992,"Herbivore",1
"NXPH3",-1.06697166470553,1.64435554175327,-0.603973137256783,1,0.100102782765549,0.545861501912601,1,0.327328223894852,0.783375528046415,"Herbivore",1
"DHX34",-1.71432370765946,-1.16295987247548,-1.18437924513547,0.518815748495531,0.244845783604655,0.236262972248503,1,0.529443510913332,0.527587769061489,"Both",3
"OTOP3",-0.690097839790617,-0.750901833392253,-1.75251595034947,1,0.452711736889056,0.07968512962003,1,0.714421083021064,0.320740960233397,"Vertivore",2
"PAWR",1.17460954223658,-0.359343430190437,1.43797906872839,1,0.719338188390499,0.150439993174679,1,0.880651001271055,0.432561518543757,"Vertivore",2
"SH2D7",-4.40978417240783,3.3967383399891,-3.00042098133763,6.20842163614627e-05,0.000681941412335394,0.0026960669677402,0.00811101308276244,0.0154644474459818,0.0651542327691969,"Both",3
"FES",-1.76063208318785,1.80902003700754,-1.00025532031236,0.469804168481295,0.0704478905285685,0.317186963554683,1,0.269901432075844,0.605057178482699,"Herbivore",1
"CLEC4G",1.41316182281341,-1.58684069320843,0.847784475197307,0.945648893349078,0.112548729810468,0.396558010612004,1,0.3499448759293,0.673951006071615,"Herbivore",1
"CAPN12",-0.482214452110944,0.508182490949404,-0.57717988848318,1,0.61132536873304,0.563817941536285,1,0.819532950276557,0.794913300566046,"Unclear",0
"KLHL22",2.59130344295806,-0.0846781077527653,3.28150846703721,0.0573678859728626,0.932517300926728,0.00103253424418057,0.523018063321889,0.972599763896876,0.0434412178944381,"Vertivore",2
"HCAR2",2.5605636674653,0.157500308627866,2.96212119688218,0.0627015080374174,0.874850564679844,0.00305527495351685,0.55121881668784,0.951254295196947,0.0685157091231244,"Vertivore",2
"OR4F6",-1.32647067121096,-0.0640960996524974,-0.711276576144775,1,0.948893707488428,0.476912863915337,1,0.979386909604837,0.736382324328077,"DoubleBoth",4
"TMIGD1",4.03142421963993,-2.88409645452329,3.22191181896755,0.000332639235469099,0.00392538502061014,0.00127338319228201,0.0228371955114785,0.0489435121531306,0.0460839627474791,"Both",3
"GKN2",2.05378781245946,-3.77640565912446,0.728793246054502,0.239977398255177,0.00015910778416142,0.466128143586058,1,0.00568820046351002,0.727809313795257,"Herbivore",1
"GIMAP6",-2.05209030962315,1.24410178790996,-1.54748744016745,0.240965319159973,0.213462103117333,0.121745750781105,1,0.491652329435935,0.392295622480633,"Both",3
"CDYL",2.7321131930534,-3.027704864783,1.62798568714528,0.0377577099519779,0.00246418622729436,0.103527920694245,0.421502181163839,0.036048731550735,0.36165070017642,"Herbivore",1
"MCF2L2",-0.334567505494043,0.813382454752484,0.573957832035585,1,0.415998815537311,0.565996336620271,1,0.688035054104343,0.796052581088795,"Unclear",0
"FOXK1",1.35576804364261,-1.67090356818901,0.490718501701264,1,0.0947407266251552,0.623625558788093,1,0.317882732503014,0.830119502114502,"Herbivore",1
"SHMT2",1.09653962795791,-1.2080968452395,0.311227200359584,1,0.227010013075443,0.755627906244,1,0.507182580071988,0.897779996267043,"Herbivore",1
"SYNGR1",-0.267199191856177,0.831561903229463,0.434693880898783,1,0.405656273323955,0.66378464056646,1,0.679655081638257,0.852343397185018,"Herbivore",1
"SDR42E1",0.699237762812022,-1.689418732759,0.337365384567374,1,0.0911392135990199,0.735841475762071,1,0.311839779453678,0.888212322339895,"Herbivore",1
"GALNT9",-3.006444268405,3.10814595299502,-2.04595295944507,0.0158593500948231,0.00188265067603392,0.0407609990633351,0.250826831237914,0.0300207758853518,0.230182013852089,"Herbivore",1
"P2RX7",-2.0137867417735,0.796129520936686,-0.984330208974665,0.264191569788378,0.425956757125011,0.324953180859355,1,0.695510534525971,0.613128400212329,"DoubleBoth",4
"OAF",-0.760217046539819,-0.0259322243261425,-1.05303351271559,1,0.979311397388351,0.292325632927964,1,0.992413781823556,0.58341776112978,"Vertivore",2
"ZGPAT",-0.996529461972081,1.54099108739123,-0.425182734974341,1,0.12331895514959,0.670703469088776,1,0.369409895401906,0.855383365457812,"Herbivore",1
"GALR2",2.18685367861668,-1.70804809241418,1.5643251173837,0.172519244278456,0.0876274192282784,0.117741236385047,1,0.305524679796275,0.384927193584362,"Both",3
"NFAM1",-1.76955593906253,1.21016737638968,-0.579573980918575,0.460806865818163,0.226214673671449,0.562201943464663,1,0.506739762895977,0.793736036199631,"Both",3
"NFXL1",-0.0134003474820369,-0.445278538927446,-0.605037043552264,1,0.656118475129226,0.545154383588205,1,0.843920959954956,0.783042677239114,"Unclear",0
"TPO",0.42676517081151,-1.64827919212967,0.122863138954578,1,0.0992953926015141,0.90221547527231,1,0.325742286763612,0.963383707211946,"Herbivore",1
"SPNS2",-2.43419217751481,2.27077187641391,-1.56700358293711,0.08955041130739,0.0231607912871366,0.117113854132951,0.687630611279522,0.142857445428844,0.384472702511292,"Both",3
"SULT1C3",-1.29553035794978,0.576243252632437,-0.665267637002805,1,0.564450773596171,0.505879326236904,1,0.792205609942016,0.758768753076683,"DoubleBoth",4
"BCAN",-1.43490368349016,0.0363000720557136,-2.46809148949438,0.907887275512435,0.971043092486819,0.0135835596957833,1,0.988681978478877,0.136702208333738,"Vertivore",2
"HGS",-1.10164074429355,1.54521048513415,0.00728608328313355,1,0.122295359007292,0.99418659807573,1,0.367907474786414,0.998062193017436,"Herbivore",1
"CRIP2",0.0526043618214188,-0.247667015011552,-0.422069250653161,1,0.804392055064267,0.672974471408556,1,0.920757264907338,0.857193996977132,"Vertivore",2
"PLEKHH1",-0.615248625862851,1.00865144952556,-0.29725933056657,1,0.313141823540591,0.766268528507164,1,0.596993503828628,0.903354343799858,"Herbivore",1
"SPPL2C",-3.5000084583769,1.09368883354165,-3.63963279559715,0.00279146037198764,0.274091473328959,0.000273027107648056,0.0897736484463161,0.56208865020105,0.0272106105062577,"Vertivore",2
"NKX2-5",0.913283899533056,0.736373539248128,1.57042301193222,1,0.461503403354306,0.116316732317234,1,0.720773981314667,0.383418469862857,"Vertivore",2
"FAM181B",0.915755362441418,-0.211953641953778,1.49322748628642,1,0.832143200936688,0.135377649525268,1,0.932407655466803,0.413748283777752,"Vertivore",2
"CCDC137",-1.36427749449647,1.94052259134167,-1.27610325283981,1,0.0523162113650148,0.201919021896399,1,0.229311376423884,0.490703046427653,"Herbivore",1
"RBM10",0.5813205919611,0.279044593765848,0.6241724398946,1,0.780210602515325,0.532514344375369,1,0.909684481094152,0.776210833569347,"Vertivore",2
"EEF1G",0.55941575037473,1.88309059389217,1.90264276056626,1,0.0596880917215398,0.0570871755215146,1,0.2465556265837,0.271320309615523,"Unclear",0
"PRSS57",0.112493071562405,-1.72507564814655,-0.288472871921399,1,0.0845138404631478,0.772984793369138,1,0.300497105412226,0.906767207483053,"Herbivore",1
"GRPEL2",2.25984361101763,-0.144815733448075,2.68428940726986,0.14298575194269,0.884856359681496,0.00726841580533369,0.90224457529377,0.955093343149589,0.101556107607549,"Vertivore",2
"NOP56",0.558357148816085,0.725749990278805,0.0883458354273283,1,0.46799204976806,0.929601809944914,1,0.725555536555761,0.97255009610085,"Herbivore",1
