"","HI-Rho","HI-P","HI-p.adj","HI-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","HV-Rho","HV-P","HV-p.adj","HV-significant","IO-Rho","IO-P","IO-p.adj","IO-significant","IV-Rho","IV-P","IV-p.adj","IV-significant","OV-Rho","OV-P","OV-p.adj","OV-significant","HI-HO-Overlap","HI-HV-Overlap","HI-IO-Overlap","HI-IV-Overlap","HI-OV-Overlap","HO-HV-Overlap","HO-IO-Overlap","HO-IV-Overlap","HO-OV-Overlap","HV-IO-Overlap","HV-IV-Overlap","HV-OV-Overlap","IO-IV-Overlap","IO-OV-Overlap","IV-OV-Overlap","HI-HO-HV-Overlap","HI-HO-IO-Overlap","HI-HO-IV-Overlap","HI-HO-OV-Overlap","HI-HV-IO-Overlap","HI-HV-IV-Overlap","HI-HV-OV-Overlap","HI-IO-IV-Overlap","HI-IO-OV-Overlap","HI-IV-OV-Overlap","HO-HV-IO-Overlap","HO-HV-IV-Overlap","HO-HV-OV-Overlap","HO-IO-IV-Overlap","HO-IO-OV-Overlap","HO-IV-OV-Overlap","HV-IO-IV-Overlap","HV-IO-OV-Overlap","HV-IV-OV-Overlap","IO-IV-OV-Overlap","HI-HO-HV-IO-Overlap","HI-HO-HV-IV-Overlap","HI-HO-HV-OV-Overlap","HI-HO-IO-IV-Overlap","HI-HO-IO-OV-Overlap","HI-HO-IV-OV-Overlap","HI-HV-IO-IV-Overlap","HI-HV-IO-OV-Overlap","HI-HV-IV-OV-Overlap","HI-IO-IV-OV-Overlap","HO-HV-IO-IV-Overlap","HO-HV-IO-OV-Overlap","HO-HV-IV-OV-Overlap","HO-IO-IV-OV-Overlap","HV-IO-IV-OV-Overlap","HI-HO-HV-IO-IV-Overlap","HI-HO-HV-IO-OV-Overlap","HI-HO-HV-IV-OV-Overlap","HI-HO-IO-IV-OV-Overlap","HI-HV-IO-IV-OV-Overlap","HO-HV-IO-IV-OV-Overlap","HI-HO-HV-IO-IV-OV-Overlap","HI-HO-Delta","HI-HV-Delta","HI-IO-Delta","HI-IV-Delta","HI-OV-Delta","HO-HV-Delta","HO-IO-Delta","HO-IV-Delta","HO-OV-Delta","HV-IO-Delta","HV-IV-Delta","HV-OV-Delta","IO-IV-Delta","IO-OV-Delta","IV-OV-Delta"
"ASPRV1",1.114754,1,1,FALSE,-0.1178351,1,1,FALSE,-0.4167252,1,1,FALSE,-1.170482,1,1,FALSE,-1.249449,1,1,FALSE,-0.315181,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.871572,1.082919,1.615906,1.671744,1.011117,0.2113473,0.744334,0.8001716,0.1395446,0.5329868,0.5888244,0.07180262,0.05583756,0.6047894,0.660627
"RRS1",0.8375888,1,1,FALSE,-1.963224,0.2977208,1,FALSE,-0.4218161,1,1,FALSE,-2.534676,0.06753082,0.6041818,FALSE,-1.017708,1,1,FALSE,1.01847,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.980474,0.8905338,2.384551,1.311893,0.1279022,1.08994,0.4040775,0.6685807,2.108376,1.494018,0.4213593,1.018436,1.072658,2.512454,1.439795
"AGPAT4",-0.5077061,1,1,FALSE,-0.1188509,1,1,FALSE,-0.09351484,1,1,FALSE,0.3797792,1,1,FALSE,0.2650974,1,1,FALSE,-0.01120666,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2749622,0.2928775,0.6275469,0.5464546,0.3510781,0.01791528,0.3525847,0.2714924,0.07611595,0.3346694,0.2535772,0.05820068,0.08109224,0.2764687,0.1953765
"HYAL1",2.964372,0.01819809,0.2236292,FALSE,1.438095,0.902443,1,FALSE,2.055137,0.2391948,1,FALSE,-1.593195,0.6666986,1,FALSE,-0.2924959,1,1,FALSE,0.9809846,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.079241,0.6429263,3.222687,2.302953,1.402467,0.4363146,2.143446,1.223712,0.3232257,2.57976,1.660027,0.7595403,0.9197332,1.82022,0.9004867
"PHF23",0.6609936,1,1,FALSE,-2.599792,0.05596815,1,FALSE,-1.227203,1,1,FALSE,-3.004606,0.01595552,0.2737721,FALSE,-1.618729,0.6330329,1,FALSE,0.4934927,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.305724,1.335157,2.59197,1.612008,0.118441,0.9705669,0.2862464,0.6937161,2.187283,1.256813,0.2768509,1.216716,0.9799625,2.473529,1.493567
"PAGR1",-0.03299486,1,1,FALSE,1.784898,0.4456674,1,FALSE,0.5778435,1,1,FALSE,1.63945,0.6067169,1,FALSE,0.5695947,1,1,FALSE,-0.6958297,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.285444,0.431928,1.182597,0.4260952,0.468695,0.8535162,0.1028467,0.859349,1.754139,0.7506695,0.005832797,0.900623,0.7565023,1.651292,0.8947902
"OLFML3",-2.558945,0.06299413,0.4887001,FALSE,-1.322399,1,1,FALSE,-2.065957,0.2329954,1,FALSE,1.275115,1,1,FALSE,-0.3803738,1,1,FALSE,-1.229836,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8743704,0.3485956,2.71109,1.540483,0.939822,0.5257747,1.83672,0.6661124,0.06545166,2.362495,1.191887,0.5912264,1.170608,1.771268,0.6006608
"EZH2",-1.760226,0.4702172,1,FALSE,0.6423081,1,1,FALSE,-2.351169,0.112287,0.8824804,FALSE,2.329356,0.1190411,0.8285356,FALSE,-1.055973,1,1,FALSE,-2.766245,0.0340235,0.7599452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.698848,0.4178603,2.891771,0.4979818,0.7113633,2.116708,1.192923,1.200866,2.410211,3.309632,0.9158421,0.293503,2.39379,3.603135,1.209345
"IQCK",-1.001135,1,1,FALSE,0.5606887,1,1,FALSE,0.9358437,1,1,FALSE,1.465206,0.857189,1,FALSE,1.660991,0.5802916,1,FALSE,0.4780869,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.104376,1.36965,1.743966,1.882407,1.045968,0.2652746,0.63959,0.7780312,0.05840828,0.3743154,0.5127565,0.3236829,0.1384411,0.6979983,0.8364394
"AMIGO3",-1.422998,0.92842,1,FALSE,-1.735636,0.4957696,1,FALSE,0.07188361,1,1,FALSE,-0.1691932,1,1,FALSE,1.080276,1,1,FALSE,1.254574,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2210681,1.057041,0.886574,1.770082,1.893329,1.278109,1.107642,1.99115,2.114397,0.1704671,0.7130408,0.8362882,0.8835079,1.006755,0.1232474
"SLC26A10",1.219841,1,1,FALSE,-0.8718122,1,1,FALSE,-0.4473274,1,1,FALSE,-1.9372,0.3163252,1,FALSE,-1.371801,1,1,FALSE,0.2256913,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.479022,1.178866,2.232365,1.832568,0.7029702,0.3001561,0.7533431,0.3535458,0.7760522,1.053499,0.6537018,0.4758961,0.3997974,1.529395,1.129598
"GLIPR1L2",-0.8318479,1,1,FALSE,-0.1706092,1,1,FALSE,0.3715978,1,1,FALSE,0.652847,1,1,FALSE,1.011904,1,1,FALSE,0.4956258,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4675664,0.8509646,1.049838,1.30373,0.9386657,0.3833982,0.5822714,0.8361632,0.4710993,0.1988732,0.452765,0.08770109,0.2538918,0.1111721,0.3650639
"CIDEA",0.7054021,1,1,FALSE,1.573538,0.6935655,1,FALSE,0.1958058,1,1,FALSE,0.6976385,1,1,FALSE,-0.3525406,1,1,FALSE,-0.9518387,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6138649,0.360339,0.005489713,0.7480785,1.171846,0.9742039,0.6193546,1.361943,1.785711,0.3548493,0.3877394,0.8115072,0.7425888,1.166357,0.4237678
"CCDC65",0.1345305,1,1,FALSE,-1.597492,0.6609369,1,FALSE,1.09309,1,1,FALSE,-1.569904,0.6986242,1,FALSE,0.9283633,1,1,FALSE,2.23311,0.15325,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.224725,0.6778037,1.205217,0.5613246,1.48392,1.902528,0.01950721,1.786049,2.708645,1.883021,0.1164792,0.8061163,1.766542,2.689137,0.9225955
"SLC16A8",-2.086017,0.2218623,1,FALSE,0.4630705,1,1,FALSE,0.3644886,1,1,FALSE,2.374874,0.1053295,0.7788632,FALSE,1.958989,0.3006847,1,FALSE,0.009562819,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.802477,1.732769,3.154327,2.860251,1.481799,0.06970795,1.351849,1.057774,0.3206784,1.421557,1.127482,0.2509704,0.2940756,1.672528,1.378452
"TMEM270",0.468529,1,1,FALSE,1.592017,0.6682858,1,FALSE,-2.916562,0.02123478,0.3488085,FALSE,0.9715283,1,1,FALSE,-3.068085,0.01292612,0.4297198,FALSE,-4.077577,0.0002730445,0.08284057,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7944257,2.39362,0.3556743,2.500764,3.214583,3.188046,0.4387515,3.295189,4.009008,2.749295,0.1071432,0.8209621,2.856438,3.570257,0.7138188
"MBOAT4",3.775898,0.0009565922,0.03313197,TRUE,-1.37352,1,1,FALSE,-0.6077962,1,1,FALSE,-4.917022,5.272228e-06,0.002752668,TRUE,-3.602007,0.001894616,0.1614913,FALSE,0.4701519,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.641189,3.09974,6.146823,5.216967,2.337516,0.5414486,2.505634,1.575778,1.303673,3.047083,2.117227,0.7622245,0.9298561,3.809308,2.879451
"KDF1",1.580256,0.684289,1,FALSE,1.097396,1,1,FALSE,1.426768,0.9218807,1,FALSE,-0.4912521,1,1,FALSE,0.2853274,1,1,FALSE,0.6524924,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3414338,0.1085327,1.464778,0.9156531,0.6560282,0.2329011,1.123344,0.5742193,0.3145944,1.356245,0.8071204,0.5474955,0.5491246,0.8087495,0.2596249
"POLE",-3.283198,0.006158191,0.1103644,FALSE,-1.201438,1,1,FALSE,-3.122212,0.01076986,0.2426632,FALSE,2.101587,0.213537,1,FALSE,-0.2598221,1,1,FALSE,-2.109726,0.2092917,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.472027,0.1138345,3.807618,2.13785,0.82977,1.358192,2.335591,0.6658228,0.6422569,3.693783,2.024015,0.7159355,1.669768,2.977848,1.30808
"RAB39A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PACS1",-0.4267637,1,1,FALSE,2.508073,0.07283495,1,FALSE,0.7101315,1,1,FALSE,2.649144,0.04841755,0.5084886,FALSE,0.9612068,1,1,FALSE,-0.9474537,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.075243,0.8039063,2.174995,0.9814434,0.3681834,1.271337,0.09975234,1.0938,2.443426,1.371089,0.1775371,1.17209,1.193552,2.543179,1.349627
"CHORDC1",-3.307119,0.005655657,0.1040356,FALSE,-1.819082,0.4133937,1,FALSE,-1.595675,0.6633682,1,FALSE,1.486268,0.8232502,1,FALSE,0.6754751,1,1,FALSE,-0.3653258,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.052201,1.210173,3.389436,2.816119,2.080162,0.1579724,2.337235,1.763918,1.027961,2.179262,1.605946,0.8699883,0.5733168,1.309274,0.7359573
"PIANP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF236",-4.397212,6.579021e-05,0.005529403,TRUE,-1.299652,1,1,FALSE,-3.013487,0.01549585,0.291182,FALSE,3.130473,0.0104715,0.2111132,FALSE,0.7320097,1,1,FALSE,-1.95487,0.3035904,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.190306,0.9784412,5.322877,3.626907,1.726996,1.211865,3.132571,1.436601,0.4633095,4.344436,2.648466,0.7485551,1.69597,3.595881,1.899911
"ZNRF1",0.3520651,1,1,FALSE,1.328066,1,1,FALSE,1.244109,1,1,FALSE,0.90992,1,1,FALSE,0.946,1,1,FALSE,0.2608802,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6901369,0.6307706,0.394463,0.4199754,0.06447748,0.05936635,0.2956739,0.2701615,0.7546144,0.2363076,0.2107952,0.6952481,0.02551244,0.4589405,0.4844529
"NQO1",1.473289,0.8440385,1,FALSE,2.549505,0.0647255,1,FALSE,1.608103,0.6468762,1,FALSE,0.9093042,1,1,FALSE,0.5648068,1,1,FALSE,-0.06971528,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7609998,0.0953275,0.3987976,0.642394,1.091069,0.6656723,1.159797,1.403394,1.852069,0.4941251,0.7377215,1.186396,0.2435965,0.6922713,0.4486749
"FAIM2",-2.035927,0.2505459,1,FALSE,-0.4366454,1,1,FALSE,-0.7918665,1,1,FALSE,1.570555,0.697717,1,FALSE,0.4806365,1,1,FALSE,-0.5261036,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.130863,0.8796838,2.550168,1.779479,1.067607,0.2511793,1.419305,0.6486163,0.0632565,1.670484,0.8997955,0.1879228,0.7706884,1.482561,0.7118728
