"","Herbivore...Insectivore.Rho","Herbivore...Insectivore.P","Herbivore...Insectivore.p.adj","Herbivore...Omnivore.Rho","Herbivore...Omnivore.P","Herbivore...Omnivore.p.adj","Insectivore...Omnivore.Rho","Insectivore...Omnivore.P","Insectivore...Omnivore.p.adj","Herbivore...Vertivore.Rho","Herbivore...Vertivore.P","Herbivore...Vertivore.p.adj","Insectivore...Vertivore.Rho","Insectivore...Vertivore.P","Insectivore...Vertivore.p.adj","Omnivore...Vertivore.Rho","Omnivore...Vertivore.P","Omnivore...Vertivore.p.adj","Carnivore...Herbivore.Rho","Carnivore...Herbivore.P","Carnivore...Herbivore.p.adj","Carnivore...Omnivore.Rho","Carnivore...Omnivore.P","Carnivore...Omnivore.p.adj"
"KCTD11",0.576507506011267,1,1,0.0882543971184355,1,1,-0.473936983558507,1,1,0.399902605951166,1,1,-0.061805394456226,1,1,0.324182580129917,1,1,-1.11545864892284,0.793961786966789,1,-1.22724534520601,0.659191172834463,1
"H1-10",1.39606790846854,0.976164279349963,1,2.37433945141334,0.105482278963132,1,0.921195649973075,1,1,2.35008650842077,0.112614290018395,0.736399358648325,1.11056405601212,1,1,0.326829752256459,1,1,-2.57146228049758,0.0303810139182429,0.192179942374419,0.816848115123009,1,1
"TRARG1",0.991077228866728,1,1,1.09103263203782,1,1,-0.00297622869785278,1,1,1.57602106501749,0.690125691934286,1,0.677351985823674,1,1,0.721229605040162,1,1,-2.0450047390973,0.122563172665061,0.462581085243358,-0.74172911804051,1,1
"MBD3L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EGFL8",3.32729970188313,0.00526152031768957,0.0952940820128309,0.047662570167688,1,1,-3.18635739326943,0.00864458980215677,0.181457456509182,-1.11436121873871,1,1,-3.59579671816405,0.0019404016413126,0.156474415208888,-1.12769960140547,1,1,-1.31543744474174,0.565088784016649,1,-1.97443498044665,0.144996911416995,0.633292868593536
"TPH2",2.54637087076829,0.0653096849106568,0.458516788159411,0.341003459546679,1,1,-2.12593554985424,0.201051757985732,1,0.393712741960243,1,1,-1.54486756258673,0.734269805499105,1,0.134418670614799,1,1,-1.60835993622916,0.323269112431524,0.848429572312289,-2.10448742945586,0.106007850033717,0.532753784406228
"CCDC87",-0.900212081194915,1,1,-0.164747467490226,1,1,0.713183908369959,1,1,0.497217094505485,1,1,1.18797141630033,1,1,0.609977254238055,1,1,-0.483741296344707,1,1,-0.691837387375091,1,1
"CASP9",-1.86789968743542,0.370656326843327,1,0.101207992092273,1,1,1.89363936184536,0.349637370649244,1,-0.422166647029574,1,1,1.02709466755829,1,1,-0.487405337942154,1,1,1.0745003199714,0.84779550432736,1,1.2569556163021,0.626309123020515,1
"PCLO",2.98233025764559,0.0171637937172635,0.200200080385533,0.890108527958399,1,1,-2.15204295887136,0.188363826344519,1,-1.83190273443787,0.401795478615728,1,-3.96275878519651,0.000444531772004916,0.0799310462424077,-2.44669061208268,0.0865047237538789,1,-0.584306545466609,1,1,-0.131650082750856,1,1
"NME9",-0.0634944607665962,1,1,0.265440297986278,1,1,0.296908815164512,1,1,-2.21617450068111,0.160077321129297,0.898868667192689,-1.99570744016729,0.275794660565029,1,-2.37231652329121,0.106061640874392,1,1.13947297144899,0.763517806181525,1,1.16280752771088,0.734722806845457,1
"CAAP1",0.457539547538536,1,1,1.18357125396939,1,1,0.640272746053028,1,1,2.45687377398887,0.0840911528104984,0.620673287667246,1.98995187307979,0.279577423861085,1,1.5367157655844,0.746177572055256,1,-1.44621289611365,0.444352493085231,1,-0.273256119826028,1,1
"BCDIN3D",0.725821914775475,1,1,-0.669876428144302,1,1,-1.2796551340649,1,1,1.69473648482737,0.540752526916957,1,0.977222664534525,1,1,2.15432877344558,0.187286387623928,1,-2.2758834629743,0.0685589565630364,0.322176474905378,-3.00670914781641,0.00792276937004667,0.11295178369825
"CISD1",-1.16224857638041,1,1,-0.300516978396154,1,1,0.814579251691725,1,1,2.19624603652271,0.168446027398372,0.925450722377978,2.92456390828938,0.0206963545515644,0.414036740591827,2.32690739251483,0.119821168030314,1,-0.929565737578391,1,1,-1.04550830123726,0.887364317861825,1
"ARHGEF25",1.59051253095103,0.670315939898699,1,-0.512014694035445,1,1,-1.99397245982477,0.27693038573205,1,0.639210944175493,1,1,-0.60248833668151,1,1,0.999708156234378,1,1,-1.51837825594876,0.386757209980401,0.953298802352605,-1.78762255911402,0.221510770052623,0.794180488027341
"ACTL7A",-4.28148148428031,0.000111391903927907,0.00734748781148925,-0.882990264390649,1,1,3.3876539182155,0.00422958909212781,0.119193923948863,-1.40481586165599,0.960456246995937,1,2.04756258336599,0.24361727257079,1,-0.705331702865667,1,1,3.73484104357955,0.000563501369428142,0.011827267631664,3.2990281413616,0.00291060553809678,0.0631062710067698
"OIT3",2.21754472672901,0.159515341190562,0.792603226632266,0.563978839079919,1,1,-1.60857975667492,0.64624958159651,1,1.67256587309597,0.566476739196011,1,-0.148632305779892,1,1,1.19462285589593,1,1,-2.14201416278717,0.0965770271173296,0.401301341045705,-1.83058432825769,0.201487828393262,0.759512113414562
"RGS7BP",-0.725369960822425,1,1,1.00803601536539,1,1,1.6200953311564,0.631270801194363,1,2.48947660661245,0.0767588024219542,0.588302480272952,2.89785703062175,0.0225433092551474,0.43375050062388,1.71948424754091,0.513157401236135,1,-0.293251372243977,1,1,0.425424802628803,1,1
"F3",1.82327171303606,0.409573490025693,1,-0.278883236769792,1,1,-2.01319356219864,0.264565621495737,1,-0.480757902688358,1,1,-1.88164374038399,0.35930641884993,1,-0.258890143750939,1,1,-1.37415087463913,0.508184544302316,1,-1.91263814419043,0.167383178823318,0.682724587956271
"GNAL",-0.325394435351591,1,1,0.362009477015336,1,1,0.661745639614481,1,1,1.14480933659631,1,1,1.36152258163641,1,1,0.849505611947203,1,1,-0.562391953739385,1,1,0.258979283828856,1,1
"RASA3",1.64431903876203,0.600661912084939,1,-0.34147735998631,1,1,-1.87137555128581,0.367758271336696,1,1.05067084755866,1,1,-0.440020911905769,1,1,1.29200360537936,1,1,-1.90797584139243,0.169183016391408,0.570012918710739,-1.36082427725166,0.520707683647912,1
"TAL2",0.345778303246958,1,1,1.52004973546316,0.770990856795148,1,1.04983728938023,1,1,0.948417895810087,1,1,0.653410194795298,1,1,-0.133521949935604,1,1,-0.400514657817122,1,1,0.831094941756011,1,1
"HOMER1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SREK1",-0.267114411759316,1,1,0.319671067957011,1,1,0.543135872301727,1,1,1.55211644126173,0.723806188122163,1,1.65257050554022,0.590509829339153,1,1.2922157999236,1,1,-1.20092392156886,0.689342141903071,1,-1.52261084628605,0.383568283754533,1
"TEX38",1.38534238989193,0.995686786317967,1,0.901293382965625,1,1,-0.535723366353824,1,1,0.69270735319493,1,1,-0.446756275622354,1,1,-0.0125924444639901,1,1,-1.22288832324029,0.664115638362857,1,0.027176816711592,1,1
"C2CD3",2.91724213927545,0.0211884904767215,0.228112824888741,-0.56903874741767,1,1,-3.28550014376276,0.00610808942690099,0.148332300310835,0.995613149479132,1,1,-1.3522564997976,1,1,1.39211954081533,0.983317211145898,1,-2.63774612336445,0.0250377112262769,0.169368796800133,-3.71544989043357,0.00060852738788124,0.0243927477073244
"RFTN1",1.00906038845142,1,1,2.39070966141039,0.100895069309233,1,1.19154994811699,1,1,1.08363112277952,1,1,0.219380287372738,1,1,-0.7858163922239,1,1,-0.943268527939964,1,1,1.35101584815465,0.530071068147388,1
"POLR3C",-0.509026597032829,1,1,0.754216992437826,1,1,1.1694095631529,1,1,1.12669207261716,1,1,1.44198405446913,0.895841231935448,1,0.55124838326394,1,1,-0.443293271303719,1,1,-0.0204558447663567,1,1
"RGS9BP",-2.83861971588282,0.0271854717253908,0.268195094141595,-0.241534575897345,1,1,2.47845894445891,0.0791707775002671,0.668877965807903,-2.0033128640455,0.270862305479894,1,0.227040734321953,1,1,-1.7630230573544,0.467379605466561,1,2.62095583488408,0.0263050861386248,0.174581669620948,2.6410189564162,0.0247971283167242,0.228649346931367
"PPFIA3",0.207575594022715,1,1,-0.266129538337482,1,1,-0.434614966334986,1,1,3.97266834436526,0.000426431841217473,0.0230029518919597,3.60554918997711,0.00186896087079721,0.156474415208888,3.99074971681044,0.000395188552573078,0.103902926363066,-2.9653829203572,0.00906919167074579,0.0832646564570537,-2.91297477919898,0.0107401054380384,0.137896748835714
"EML1",0.323610287244313,1,1,1.72320259189153,0.509111371188062,1,1.23165020049038,1,1,-0.238816585980554,1,1,-0.477416832432992,1,1,-1.56756676520373,0.701893640420778,1,0.178821746165284,1,1,1.77047754096357,0.229942867569376,0.811738633954684
"RPS6KA4",-0.916058420103182,1,1,-0.570558467631708,1,1,0.35268111122524,1,1,1.62487300220989,0.625137731232114,1,2.22905850365966,0.154860074628781,1,1.9980674773088,0.274256070576229,1,-0.704390736301365,1,1,-1.02346076951882,0.918270118375404,1
"DLST",0.289488248385144,1,1,0.335180668702855,1,1,0.0211710715139393,1,1,-0.0200659910135062,1,1,-0.244418519713274,1,1,-0.273154118054677,1,1,0.200363147873842,1,1,0.303796242031286,1,1
"C1QL4",-0.407971037446651,1,1,-1.10138461790014,1,1,-0.591961954127113,1,1,1.57879736840487,0.686295254527376,1,1.7695010251078,0.460861799138546,1,2.27735521678206,0.136590132498179,1,-0.517107716797555,1,1,-1.88658645938906,0.177647908247855,0.704456617051156
"EDARADD",-0.814583478021196,1,1,-0.137707644039951,1,1,0.673439070055224,1,1,0.298676308430197,1,1,0.908918560305512,1,1,0.395770211800501,1,1,0.470835834588521,1,1,0.105122211746019,1,1
"KPNA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYNE3",-1.42890602954416,0.918187465243722,1,-0.956409663910077,1,1,0.520502613527338,1,1,-2.65904171031382,0.0470179565162912,0.430921853896883,-1.31311117909099,1,1,-1.83222558549796,0.401506910925588,1,2.19910665343537,0.0836110186655658,0.368637420208037,1.24836264895799,0.635694842725613,1
"TAS2R42",2.12572355830902,0.201157704975184,0.916034710174902,0.453440333902995,1,1,-1.60267700862028,0.654035892429224,1,3.61912016344397,0.00177363815396679,0.0567564209269373,1.58806586701182,0.673628673988242,1,3.09295135456943,0.0118905970367727,0.465220652653214,-3.30056364138748,0.00289472480210466,0.0388155112772011,-2.44344167450621,0.0436437627264382,0.318862574185583
"TRDN",2.66918229394346,0.0456217018469327,0.371702499725956,0.0123184712416941,1,1,-2.54760366854627,0.0650793722293174,0.601595153203985,0.884955613235674,1,1,-1.33859118152031,1,1,0.846458610947008,1,1,-2.29501411257362,0.0651969466120148,0.31273899382118,-2.77883576977916,0.0163662297089434,0.177580878796752
"TCP11L1",1.46431539796294,0.858646751301091,1,0.8205857410013,1,1,-0.666917777263147,1,1,2.22204702481509,0.157680766788814,0.892323080396494,0.963939766645792,1,1,1.55096670814911,0.725457974580999,1,-2.24480514229897,0.0743419335515042,0.340440999948585,-1.15598985879635,0.743055915294487,1
"SLC51B",2.94720156333736,0.0192398466033589,0.214954055431758,2.57914338718164,0.0594273989635258,1,-0.562530598412811,1,1,1.61673717731682,0.635610151604943,1,-0.875997151889176,1,1,-0.429590129398183,1,1,-2.76912337381064,0.0168622040536873,0.128567925156066,-0.0248295845125468,1,1
"ANGPTL5",0.31783632549363,1,1,-2.2079237389251,0.163497538252076,1,-2.26338996361378,0.141669965339436,0.910218981902245,-2.49918200870507,0.0746882159020573,0.577439043203461,-2.55590873754394,0.0635465354127623,0.721848387431591,-0.643334239663734,1,1,1.42920626370291,0.458834873779175,1,-1.74759128593426,0.241604476024819,0.835455055153869
"TPGS2",1.66611604297139,0.574141822571117,1,1.06451732523418,1,1,-0.598188383083508,1,1,0.328261289637659,1,1,-0.947081058125232,1,1,-0.475302439231049,1,1,-1.85902883956003,0.18906915196564,0.608565074441907,-0.28064621686394,1,1
"ADGRA3",-0.0746565270945195,1,1,-1.67797867295684,0.560107575195308,1,-1.43580083115227,0.906354139547365,1,-2.51006007203985,0.0724263749532439,0.567390024529977,-2.28833392880063,0.132708492588161,1,-1.17926390499485,1,1,1.84238481316954,0.196256644919507,0.62399125142512,-0.63221807687082,1,1
"PTBP3",-1.10154084240417,1,1,-0.310160621372712,1,1,0.765894177974679,1,1,0.0834224725605707,1,1,0.910675467025623,1,1,0.309410875160711,1,1,0.372995984764845,1,1,0.130909664293901,1,1
"ARID2",0.028870448567587,1,1,-1.3669892638065,1,1,-1.26795375145908,1,1,-0.101716157237172,1,1,-0.11744712112648,1,1,0.858043103589783,1,1,0.0217698157952106,1,1,-1.0819142536353,0.837871892119439,1
"USP16",-1.10624182044558,1,1,-0.998747531721739,1,1,0.177048510621077,1,1,-0.434753175981239,1,1,0.444932298796884,1,1,0.317834781629617,1,1,0.967597254649833,0.999736646688362,1,-0.738679917047859,1,1
"MEGF8",1.58257913441738,0.681104534427488,1,-0.798519150211803,1,1,-2.22015121602239,0.15845102737733,0.96703142163013,1.23314750517277,1,1,-0.0904465631684046,1,1,1.79740286654603,0.433630116010107,1,-1.84656803277049,0.194429312444406,0.620007547934133,-2.56865304178772,0.030628385946866,0.260119347141757
"TRMT11",1.31777250074835,1,1,0.21014039240385,1,1,-1.10011931554872,1,1,1.91599033829265,0.332197953004305,1,0.856026536230059,1,1,1.74321064769601,0.48778095739762,1,-1.36726675438982,0.514625124896634,1,-1.66251600016946,0.289228073820339,0.926216285563246
"DEFB128",1.92508197804608,0.325314619254745,1,1.11763196230253,1,1,-0.8026197300206,1,1,2.03454336962147,0.251381042995356,1,0.396136004002217,1,1,1.09084447805654,1,1,-2.94825548073792,0.00958718522154387,0.0867554150107611,-1.42431688551458,0.463064285066398,1
"TMLHE",-0.604743864270787,1,1,-1.64586246039246,0.598752475363146,1,-0.606297243315908,1,1,-1.68851475694192,0.547874751811596,1,-0.783274931903216,1,1,-0.281771709492247,1,1,1.17719957739443,0.717347571922475,1,-0.675585949412101,1,1
"PDCD1",-2.97373860460904,0.017651734579853,0.20353393193029,-0.374166651313471,1,1,2.56492236783125,0.0619193351127788,0.585655326786803,-0.995793487981164,1,1,1.45960213887009,0.866396706554114,1,-0.68669501091113,1,1,1.99996093226699,0.136513448011507,0.49481108394271,1.5042120324273,0.397580341725678,1
"PTPRB",2.6103134809268,0.054275571798954,0.4099162560116,-1.29129077492735,1,1,-3.67301976082034,0.00143820563435657,0.0626054642851756,2.05411193157121,0.239789157045735,1,-0.164919723496556,1,1,2.99055280249402,0.0167083787812619,0.542270019532348,-3.3661546156749,0.00228671911795473,0.0326695559579861,-4.47712289219898,2.26967110696436e-05,0.00349992548657606
"CCDC84",-1.78438611628236,0.446165673054664,1,-0.472458464379929,1,1,1.30596221104751,1,1,-1.45764590039287,0.869629025327285,1,-0.0181630724045372,1,1,-1.0829725742913,1,1,1.84549864700808,0.194895105390435,0.62057623949858,1.28957147304484,0.591598457135191,1
"OR10T2",2.08147827808868,0.224340901895538,0.982222992212203,0.509200249960666,1,1,-1.54063508787187,0.740433739325507,1,0.892652981258257,1,1,-0.988108894917794,1,1,0.43504313927489,1,1,-1.10961945098271,0.801489137712678,1,-0.393700157417186,1,1
"ABCC5",-4.05467263288909,0.000301227374522326,0.0139863076549467,-0.549845406654018,1,1,3.44483917410283,0.00342839554489863,0.107316948539159,0.504208821374103,1,1,3.56024366359321,0.00222306501679387,0.163791092749535,0.900341744120923,1,1,2.28452217992847,0.0670225817693413,0.318004789858175,1.25511617250253,0.62830977111743,1
"PDE2A",-1.49353199814589,0.811787908673485,1,0.360891319612258,1,1,1.7529548097439,0.477658585862936,1,1.09555936385122,1,1,2.18465494359508,0.173484936726776,1,0.789986404313911,1,1,-0.269581542354353,1,1,-0.167382350276807,1,1
"TMEM150A",0.844312223903147,1,1,1.47840516978154,0.835796174935028,1,0.581857323885239,1,1,0.950233701346929,1,1,0.254705358701791,1,1,-0.226283093595011,1,1,-1.37289098464158,0.509358719023886,1,0.608823828636341,1,1
"ERCC6L",2.72565300834971,0.0385046545576119,0.3341016574095,-0.424295752672147,1,1,-3.05416655153214,0.0135412048924782,0.232620423213852,-0.424680400383375,1,1,-2.63151400652598,0.0510032178924118,0.641330839354702,-0.0844660958008232,1,1,-2.07676211308461,0.113470561877971,0.440366244644088,-2.40916075926195,0.0479677596885066,0.335752100237476
"PDZD8",0.765141828464085,1,1,0.187640569722855,1,1,-0.576566051002842,1,1,0.00656850221570642,1,1,-0.584144744577462,1,1,-0.132657116048925,1,1,-0.951420540753346,1,1,-0.497016528506127,1,1
"WDR86",1.02633959396105,1,1,2.45690143724624,0.0840846779643431,1,1.13064790333525,1,1,2.18948354024261,0.171370281610251,0.932748372411252,1.21322300314605,1,1,0.332518102169251,1,1,-2.89687501331721,0.0113069963862615,0.0978084312473862,-0.0939868113040349,1,1
"ZMIZ1",-0.133184285656799,1,1,0.215069246371683,1,1,0.326103863671549,1,1,1.30334544610134,1,1,1.34592137476081,1,1,1.08738801522891,1,1,-0.854330525089675,1,1,-0.714356064724703,1,1
"NUDT17",1.33435824934302,1,1,-0.888753170141088,1,1,-2.09129284593399,0.219010924410087,1,-0.883733759769342,1,1,-1.90858557594037,0.337893444665554,1,-0.177775111464527,1,1,-0.657316837028772,1,1,-1.51358160108134,0.390395971497019,1
"NDEL1",-2.91702951592372,0.0212029398307708,0.228112824888741,-2.84151892444963,0.0269395122494716,0.75297065176333,0.137538492836687,1,1,-1.02620167808707,1,1,1.2937381979422,1,1,1.19837038617003,1,1,2.24987840137134,0.0733699960871654,0.337216356712057,-0.437322689925611,1,1
"BTLA",-3.07320240876964,0.0127064875671277,0.167597858722239,-0.775418590369644,1,1,2.32581038218167,0.120172011223693,0.832659738318295,0.169778251718452,1,1,2.55157267757812,0.0643427733156782,0.724167845126679,0.732844028126756,1,1,1.26468618018318,0.617951537745709,1,0.431814549988715,1,1
"SLX4IP",1.97359495953312,0.29056690404688,1,1.66443492249814,0.576153276137678,1,-0.578810374574013,1,1,2.17865753127325,0.176142713246707,0.94577303266202,0.291262135935194,1,1,0.870106788305344,1,1,-2.34094527190253,0.0577049594122858,0.289329277017308,-1.53728254141465,0.372672404647359,1
"KCNK18",-1.08909170659784,1,1,2.60606581978094,0.0549533158050962,1,3.41063582175512,0.00388869569012627,0.114277720621318,0.338057699478704,1,1,1.16885621870756,1,1,-1.63288019247907,0.614965180682723,1,1.37381903160304,0.508493613653331,1,4.28284236210149,5.53562708043109e-05,0.00580933308607462
"TMEM212",2.78555066322142,0.0320621332084794,0.298338084235792,-0.638671412286824,1,1,-3.29517465458739,0.00590163157329075,0.144688638341768,-1.14641233990988,1,1,-3.30941053732148,0.00560955834000918,0.238505166990597,-0.631268588354855,1,1,-1.63833788406401,0.304053687064102,0.816138422542221,-2.2593992531577,0.0715756824820711,0.425032904171671
"TAC4",1.43570601642523,0.906516075178205,1,0.682486714379295,1,1,-0.912303239306632,1,1,0.914409382204757,1,1,-0.368658836095212,1,1,0.41217148380164,1,1,-2.2232154952568,0.0786038174133103,0.353905195115142,-1.18642343447143,0.706365364978443,1
"COQ6",1.02310395956272,1,1,-1.37375344819287,1,1,-2.20258382084638,0.165744571750969,0.993147173612414,1.5293133857245,0.757120636873928,1,0.639674467192701,1,1,2.50095895537787,0.0743145192349644,0.982877844592734,-1.14524659221587,0.756321068498981,1,-3.10522135117317,0.00570410030444492,0.0942011496073706
"FSD2",-3.78411822010683,0.000925526960000313,0.029247039185784,-3.86869831584142,0.000656507533737345,0.157693411566385,0.319013080196751,1,1,-5.16841495658927,1.41652603099726e-06,0.000764114613292234,-1.69355061074326,0.542104259510622,1,-2.10015867086779,0.214289313721107,1,5.46676903692689,1.37493778465058e-07,3.17687000675807e-05,1.80052849358157,0.215331685816435,0.784183457627024
"CARMIL2",1.73129597895573,0.500393929598272,1,-1.26737333080989,1,1,-2.79812952434664,0.030839697840985,0.387926643887703,1.92016226964481,0.32902443488889,1,0.422036935434096,1,1,2.83386678698947,0.0275930989830079,0.663640393374764,-2.9836250612677,0.0085456679294332,0.0797802039339879,-3.9426290993629,0.000241779727429328,0.0140967452816129
"ZACN",3.6724080985471,0.0014416534290098,0.0393782550545986,4.31496357241092,9.57775341735583e-05,0.0622163250135731,0.509808415259651,1,1,4.06533927393566,0.000287775831275072,0.0175974338282538,0.853966328714301,1,1,0.418685803916363,1,1,-4.50844156411927,1.95916650929852e-05,0.00117955873659439,0.496084139697625,1,1
"CCKBR",-1.24888409709243,1,1,-0.474263959873804,1,1,0.78282508596585,1,1,-0.268108531997251,1,1,0.693717452674111,1,1,0.0861905290491761,1,1,0.751406013098704,1,1,-0.153548806137938,1,1
"TRIM46",-1.49991777495249,0.801814218192923,1,-3.36697671229976,0.00455982633932462,0.338862671294049,-1.66111448666363,0.580142733084111,1,-1.3647360149951,1,1,-0.1530306253009,1,1,1.1815927944439,1,1,1.53632749417881,0.373374238681369,0.93109430609783,-1.47413897010446,0.421332533508748,1
"CYP2R1",5.45967654520157,2.86201682828184e-07,9.19803493429728e-05,2.32291731338876,0.121101569114907,1,-3.17447789767902,0.0090063793367262,0.185595306795702,1.50683764426692,0.791113667078313,1,-2.9811695399569,0.0172289863273304,0.381563943530789,-0.345261491252223,1,1,-3.63633470908698,0.000829634862682822,0.0157737528777655,-1.86099687207359,0.188233855241771,0.730932533798398
