"X","stat","pval","p.adj","num.genes","gene.vals","Directionality","DirectionalityNumeric"
"REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS",0.0562796943591516,0.0198941761672598,0.21607951584078,145,"SLC26A3:82, SLC12A1:112, SLC7A9:115, SLCO1B1:150, SLC12A3:156, SLC6A19:193, ABCB11:272, SLC4A1:392, SLC1A1:394, ERLEC1:431, PSME1:461, SLC36A2:484, HK1:505, SLC4A4:559, SLC35C1:593, SLC34A3:611, SLC7A7:707, PSME2:833, SEH1L:988, RHAG:1001, ABCC9:1101, SLC2A2:1123, ABCG8:1264, PSMD2:1278, SLC17A5:1316, APOA1:1588, SLC12A6:1667, SLC5A7:1877, NUP133:1883, SLC5A2:1885, NUP54:2050, ABCG5:2110, PSMD8:2294, NUP98:2351, SLC26A4:2647, ABCC6:2666, SLC2A9:2833, PSMD10:2864, NUP85:2901, PSMB7:2913, NUP107:2925, AVP:2979, PSMB1:3073, SLC29A3:3078, LMBRD1:3083, PSME4:3120, SLCO2A1:3250, SLC34A2:3251, SLC1A3:3411, PSMB2:3437, PSME3:3513, NUP160:3549, SLC22A12:3565, NUP37:3573, SEM1:3616, SLC6A3:3694, PSMD1:3815, SLC5A5:4049, NUP205:4113, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, SLC3A2:8774.5, BSG:8774.5, ABCC8:8774.5, KCNJ11:8774.5, TPR:8774.5, NDC1:8774.5, AAAS:8774.5, NUP188:8774.5, NUP93:8774.5, NUP155:8774.5, NUP43:8774.5, NUP210:8774.5, NUP42:8774.5, NUP58:8774.5, SEC13:8774.5, NUP35:8774.5, NUP62:8774.5, ERLIN2:8774.5, GCK:8774.5, ABCD1:8774.5, ABCA12:8774.5, ABCA3:8774.5, SLC26A2:8774.5, SEL1L:8774.5, SLC2A1:8774.5, CFTR:8774.5, ABCD4:8774.5, AVPR2:8774.5, SLC22A5:8774.5, SLC3A1:8774.5, SLC6A20:8774.5, SLC6A18:8774.5, SLC6A14:8774.5, AVPR1A:8774.5, CP:8774.5, ABCB4:8774.5, HEPH:8774.5, SLC35A2:8774.5, SLC6A2:8774.5, ERLIN1:8774.5, ABCB6:8774.5, SLC35A3:8774.5, SLC34A1:8774.5, DERL1:8774.5, SLC40A1:8774.5, SLC24A4:8774.5, SLC39A4:8774.5, SLC35A1:8774.5, SLC6A5:8774.5, SLC27A4:8774.5, SLC33A1:8774.5, SLC17A8:8774.5, SLC9A9:8774.5, SLC24A5:8774.5, SLC9A6:8774.5, SLC2A10:13433, RNF5:13444, OS9:13577, RAE1:13596, GCKR:13881, NUP214:13919, PSMB9:14005, AVPR1B:14070, NUP50:14558, SLC22A18:14623, NUP153:14707, NUP88:14928, UBA52:15017, RPS27A:15057","Herbivore",1
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM",0.0359279065161419,0.608206250355555,0.840253078290661,17,"EXOC2:917, GBF1:948, EXOC1:2485, PKD2:2841, RAB3IP:2934, EXOC5:8774.5, EXOC8:8774.5, EXOC4:8774.5, EXOC6:8774.5, EXOC3:8774.5, EXOC7:8774.5, PKD1:8774.5, RAB11FIP3:8774.5, CNGA4:8774.5, ASAP1:8774.5, RHO:8774.5, CNGA2:8774.5","Unclear",0
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE",0.0495123473846878,0.256443914628817,0.62980376930529,44,"BBS7:567, TTC8:801, EXOC2:917, GBF1:948, RP2:960, SMO:1167, BBIP1:1196, CCT2:1955, EXOC1:2485, PKD2:2841, RAB3IP:2934, CCT5:3003, BBS1:3075, ARL6:3217, BBS2:3636, TCP1:8774.5, EXOC5:8774.5, EXOC8:8774.5, EXOC4:8774.5, EXOC6:8774.5, EXOC3:8774.5, EXOC7:8774.5, INPP5E:8774.5, CCT8:8774.5, PKD1:8774.5, RAB11FIP3:8774.5, NPHP3:8774.5, CCT4:8774.5, BBS9:8774.5, MKKS:8774.5, MCHR1:8774.5, CNGA4:8774.5, BBS4:8774.5, ASAP1:8774.5, BBS5:8774.5, CCT3:8774.5, RHO:8774.5, ARL13B:8774.5, UNC119B:8774.5, BBS10:8774.5, BBS12:8774.5, CNGA2:8774.5, SSTR3:8774.5, LZTFL1:14781","Unclear",0
"REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM",0.0786114691980155,0.192153379371376,0.581045472078386,23,"BBS7:567, TTC8:801, SMO:1167, BBIP1:1196, CCT2:1955, RAB3IP:2934, CCT5:3003, BBS1:3075, ARL6:3217, BBS2:3636, TCP1:8774.5, CCT8:8774.5, CCT4:8774.5, BBS9:8774.5, MKKS:8774.5, MCHR1:8774.5, BBS4:8774.5, BBS5:8774.5, CCT3:8774.5, BBS10:8774.5, BBS12:8774.5, SSTR3:8774.5, LZTFL1:14781","Unclear",0
"REACTOME_PYROPTOSIS",0.126473560121253,0.0503457866528337,0.345146210399464,20,"CASP3:408, IRF2:829, ELANE:906, CASP1:1297, IL1A:1437, BAX:2439, IRF1:2570, BAK1:3241, TP53:3731, CHMP7:3746, CHMP3:3928, TP63:8774.5, GSDMD:8774.5, GSDME:8774.5, IL1B:8774.5, IL18:8774.5, CHMP4B:8774.5, CHMP4C:8774.5, CHMP4A:8774.5, CHMP6:13965","Unclear",0
"REACTOME_DECTIN_2_FAMILY",0.183458562296737,0.0445955547062431,0.321623140541425,10,"CLEC4E:753, SYK:851, LYN:1782, MUC20:1852, MUC15:2497, MUC4:2997, FCER1G:8774.5, PLCG2:8774.5, CLEC4D:8774.5, CLEC6A:8774.5","Unclear",0
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",0.0151745991217653,0.612203273684587,0.841119349890752,94,"PSME1:461, RELB:519, PRKCD:533, CLEC4E:753, RAF1:816, PSME2:833, SYK:851, ICAM2:1171, IKBKB:1179, PSMD2:1278, LYN:1782, NFATC3:1823, MUC20:1852, EP300:2186, PSMD8:2294, TAB2:2449, ITPR3:2458, MUC15:2497, PSMD10:2864, PSMB7:2913, MUC4:2997, MAP3K7:3054, PSMB1:3073, PSME4:3120, UBE2N:3136, NFKB2:3279, BTRC:3328, PSMB2:3437, PSME3:3513, SEM1:3616, PRKACB:3799, PSMD1:3815, CASP8:4018, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PAK2:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PPP3R1:8774.5, PSMB11:8774.5, PRKACA:8774.5, ITPR2:8774.5, PDPK1:8774.5, FCER1G:8774.5, SRC:8774.5, PLCG2:8774.5, NFKBIA:8774.5, NFATC2:8774.5, NFKB1:8774.5, NFATC1:8774.5, BCL10:8774.5, MALT1:8774.5, RELA:8774.5, CHUK:8774.5, CREBBP:8774.5, UBE2D2:8774.5, PAK3:8774.5, RPS6KA5:8774.5, PAK1:8774.5, MAP3K14:8774.5, TAB1:8774.5, CCL22:8774.5, IL1B:8774.5, UBA3:8774.5, TAB3:8774.5, TRAF6:8774.5, UBE2V1:8774.5, ICAM3:8774.5, PYCARD:8774.5, CLEC4D:8774.5, CLEC7A:8774.5, CLEC6A:8774.5, ITPR1:13644, PSMB9:14005, CARD9:14127, CARD11:14403, IKBKG:14708, UBA52:15017, UBE2M:15042, SKP1:15051, RPS27A:15057, UBE2D1:15100","Herbivore",1
"REACTOME_CD209_DC_SIGN_SIGNALING",0.0924184619988031,0.215415040161245,0.58680610713327,15,"RELB:519, RAF1:816, ICAM2:1171, LYN:1782, EP300:2186, PRKACB:3799, PAK2:8774.5, PRKACA:8774.5, NFKB1:8774.5, RELA:8774.5, CREBBP:8774.5, PAK3:8774.5, RPS6KA5:8774.5, PAK1:8774.5, ICAM3:8774.5","Unclear",0
"REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM",0.0786269236515763,0.637172456133284,0.856690483525959,3,"RP2:960, NPHP3:8774.5, UNC119B:8774.5","Unclear",0
"REACTOME_RHO_GTPASES_ACTIVATE_KTN1",0.0534748698014004,0.578610264508107,0.830394250975532,9,"KLC2:859, KIF5B:1390, KLC1:1634, KIF5A:3627, KTN1:4060, KLC3:8774.5, KLC4:8774.5, RHOA:14977, CDC42:15056","Herbivore",1
"REACTOME_HEDGEHOG_ON_STATE",0.00408739281281734,0.910141502697061,0.980863795195936,64,"PSME1:461, PSME2:833, ITCH:1127, SMO:1167, SMURF1:1230, PSMD2:1278, PTCH2:1410, PSMD8:2294, PSMD10:2864, PSMB7:2913, PSMB1:3073, PSME4:3120, EFCAB7:3199, HHIP:3413, PSMB2:3437, SPOPL:3497, PSME3:3513, SUFU:3564, SEM1:3616, PSMD1:3815, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, KIF3A:8774.5, ARRB1:8774.5, ARRB2:8774.5, GRK2:8774.5, CDON:8774.5, NUMB:8774.5, DHH:8774.5, BOC:8774.5, IHH:8774.5, SHH:8774.5, SMURF2:8774.5, PTCH1:8774.5, EVC:8774.5, GLI2:8774.5, IQCE:8774.5, GLI1:8774.5, DZIP1:8774.5, ULK3:8774.5, GAS8:8774.5, GPR161:8774.5, EVC2:8774.5, GAS1:8774.5, PSMB9:14005, GLI3:14418, UBA52:15017, KIF7:15047, RPS27A:15057","Herbivore",1
"REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY",0.0811338885329916,0.457317540289203,0.779859881678606,7,"POLB:1226, XRCC1:2709, PNKP:3358, NEIL2:3903, OGG1:8774.5, LIG3:8774.5, NEIL1:13993","Unclear",0
"REACTOME_FRUCTOSE_METABOLISM",0.257543241511851,0.0183062390479928,0.204723524972317,7,"AKR1B1:369, ALDH1A1:437, SORD:722, ALDOB:1453, GLYCTK:3982, TKFC:8774.5, KHK:8774.5","Unclear",0
"REACTOME_REGULATION_OF_RAS_BY_GAPS",0.00654915476615936,0.87803178628981,0.973559569637572,46,"PSME1:461, PSME2:833, RASA1:1209, PSMD2:1278, SYNGAP1:1880, PSMD8:2294, PSMD10:2864, PSMB7:2913, PSMB1:3073, PSME4:3120, PSMB2:3437, PSME3:3513, SEM1:3616, PSMD1:3815, PSMD5:8774.5, PSMB5:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, UBB:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, KBTBD7:8774.5, SPRED1:8774.5, SPRED2:8774.5, RASAL2:8774.5, RASAL3:8774.5, RASA4:8774.5, RASAL1:8774.5, DAB2IP:8774.5, RASA2:8774.5, RASA3:8774.5, SPRED3:8774.5, NF1:8774.5, PSMB9:14005, UBA52:15017, RPS27A:15057","Herbivore",1
"REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE",0.0122394082044385,0.924494191098269,0.982276294372439,5,"SORD:722, AKR1A1:8774.5, XYLB:8774.5, CRYL1:8774.5, DCXR:8774.5","Unclear",0
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM",0.0579854664655373,0.2642607492125,0.637652187842599,31,"SI:71, LCT:396, GYG2:537, GBE1:919, GYG1:962, GUSB:1115, ALDOB:1453, GLB1:1582, GYS2:2152, NHLRC1:2183, NAGLU:2726, RPIA:3087, HYAL1:3192, UBB:8774.5, TALDO1:8774.5, IDS:8774.5, ARSB:8774.5, IDUA:8774.5, GNS:8774.5, GALNS:8774.5, HGSNAT:8774.5, GYS1:8774.5, EPM2A:8774.5, PPP1R3C:8774.5, G6PC3:8774.5, KHK:8774.5, DCXR:8774.5, SGSH:13668, SLC37A4:14696, UBA52:15017, RPS27A:15057","Herbivore",1
"REACTOME_INFECTIOUS_DISEASE",0.00227978531983963,0.844044860377036,0.95978752253306,671,"RPL23:5, TUBB8:9, TUBB8B:11, RPS14:16, ANO5:17, DYNLL1:19, GATAD2A:26, RPS15A:31, MAN2A1:46, COMT:65, CRB3:76, RPS27:102, TAF7L:190, PRKX:197, DAXX:235, RBBP4:253, RPS15:266, ELL:274, H2BC18:278, SLC25A4:292, GGT5:293, TUBB:302, IFNAR1:318, AP1B1:342, GGT1:457, PSME1:461, RPN1:463, ST3GAL2:482, ANO6:483, EIF2AK2:540, TMPRSS2:549, KEAP1:572, IL17F:575, WASL:576, TLR9:578, ANO8:592, GANAB:603, STAT2:608, HBEGF:634, AP1M2:665, MYO1C:673, RUNX1:716, NLRP3:718, TBK1:744, VPS4B:779, RNMT:796, SRPK1:798, PRKAR2A:812, GTF2H2:822, NCKIPSD:826, PSME2:833, SYK:851, GRSF1:881, YES1:891, H3C2:897, IL1R1:902, P2RX4:903, RCOR1:932, MGAT4A:933, STAM:970, SEH1L:988, SEC24D:992, CD28:1033, TAF15:1035, CD9:1060, GTF2H1:1085, ITCH:1127, MGAT4B:1151, ENTPD1:1173, MGAT2:1176, IKBKB:1179, ZDHHC5:1198, MYO9B:1229, PSMD2:1278, TLR8:1291, CASP1:1297, NRP1:1300, IL6:1331, ZCRB1:1359, ENTPD5:1360, MRC1:1391, TGFB1:1407, TAF5:1421, HMG20B:1432, IL1A:1437, TLR7:1445, GTF2E2:1456, CXCR4:1482, DYNC1I1:1486, CD163:1489, PACS1:1507, DYNC1LI1:1511, RANBP1:1550, PARP4:1556, PARP14:1573, TOMM70:1579, PARP9:1644, VPS4A:1658, RIPK1:1687, VAV3:1715, TXN:1768, FUT8:1779, LYN:1782, GTF2E1:1813, NUP133:1883, CALR:1949, BECN1:1965, FNTA:1980, MEFV:2011, ST6GALNAC2:2015, SUPT16H:2017, NUP54:2050, VEGFA:2093, RCC1:2114, RNGTT:2151, CDK7:2158, GSK3A:2176, EP300:2186, ZDHHC3:2220, TRIM28:2244, RPL9:2276, PSMD8:2294, KPNA7:2302, MASP1:2304, NUP98:2351, WNT5A:2399, RANGAP1:2400, DPEP3:2413, TUBA1A:2417, TAB2:2449, ITPR3:2458, CCNH:2471, KPNA2:2473, ADCY4:2508, NOS2:2518, ATP1B1:2587, RPS3:2613, POLR2F:2642, MGAT4C:2687, HDAC1:2771, PLK2:2821, GEMIN6:2838, RPL6:2847, PSMD10:2864, RPS2:2896, NUP85:2901, PSMB7:2913, NUP107:2925, WIPF2:2952, UBAP1:2996, SFPQ:3007, ST6GALNAC3:3010, ATP1B3:3028, MAP3K7:3054, RBBP7:3055, PSMB1:3073, H4C1:3082, DVL3:3091, CCNK:3108, PSME4:3120, SERPINE1:3127, UBE2N:3136, PPIG:3144, ITGB1:3167, SSRP1:3218, NFKB2:3279, CTNND1:3292, SDC3:3306, RPL4:3314, BTRC:3328, SIKE1:3332, MTA2:3339, RPL7:3354, BTK:3362, CDH1:3379, TAF1:3386, ATP1A2:3387, ITGA4:3406, CD79A:3432, ST6GAL1:3436, PSMB2:3437, SMN1:3490, NMI:3499, PSME3:3513, AP2A1:3545, MET:3546, NUP160:3549, NUP37:3573, RCAN3:3580, SEM1:3616, SUPT5H:3672, CHMP7:3746, PIK3R4:3759, AP1G1:3786, PRKACB:3799, PSMD1:3815, IL17A:3838, EEF2:3849, RPL32:3865, KDM1A:3875, TAF4B:3879, MOGS:3882, PHF21A:3891, CHMP3:3928, IMPDH2:3951, NELFA:3984, KPNA5:3987, SMN2:3988, TAF9:4011, ATP1A1:4015, TAF10:4080, TXNIP:4094, NUP205:4113, JAK2:8774.5, TYK2:8774.5, STAT1:8774.5, IL6R:8774.5, JAK1:8774.5, PTPN11:8774.5, ROCK1:8774.5, PSMD5:8774.5, PSMB5:8774.5, MAPK3:8774.5, TJP1:8774.5, GSDMD:8774.5, AKT2:8774.5, PSMD3:8774.5, PSMD9:8774.5, PSMF1:8774.5, PSMA1:8774.5, NMT1:8774.5, AKT1:8774.5, PSMB6:8774.5, PSMA8:8774.5, PSMD4:8774.5, PSMB4:8774.5, PSMD6:8774.5, PTK2:8774.5, UBB:8774.5, BCL2L1:8774.5, SFN:8774.5, PAK2:8774.5, PSMD13:8774.5, PSMD12:8774.5, PSMB8:8774.5, PSMB10:8774.5, PSMB11:8774.5, DYNLL2:8774.5, FGR:8774.5, PRKAR2B:8774.5, GPC1:8774.5, GNB5:8774.5, PRKACA:8774.5, ACTB:8774.5, ABL1:8774.5, TUBB1:8774.5, CAV1:8774.5, PRKAR1A:8774.5, GNB3:8774.5, PTPN6:8774.5, SDC1:8774.5, SOS1:8774.5, ITPR2:8774.5, TUBA1B:8774.5, SDC4:8774.5, ATP1B2:8774.5, DOCK2:8774.5, TUBB2A:8774.5, TUBB2B:8774.5, PDPK1:8774.5, VAV1:8774.5, APP:8774.5, VAV2:8774.5, SDC2:8774.5, TUBAL3:8774.5, LCK:8774.5, TUBA8:8774.5, PRKAR1B:8774.5, TUBB4B:8774.5, PPIA:8774.5, SRC:8774.5, PLCG2:8774.5, H3C1:8774.5, TRIM25:8774.5, ISG15:8774.5, H4C8:8774.5, H2BC4:8774.5, H2BC21:8774.5, H4C11:8774.5, H2BC9:8774.5, H2AC14:8774.5, PARP1:8774.5, ADCY7:8774.5, ADCY3:8774.5, ADCY9:8774.5, ADCY6:8774.5, SYT1:8774.5, STX1A:8774.5, AP2M1:8774.5, AP2A2:8774.5, SYT2:8774.5, ELOA:8774.5, MNAT1:8774.5, CTDP1:8774.5, CCNT2:8774.5, NELFCD:8774.5, ERCC2:8774.5, GTF2H3:8774.5, GTF2F1:8774.5, CCNT1:8774.5, CDK9:8774.5, NCBP1:8774.5, ERCC3:8774.5, TCEA1:8774.5, GTF2F2:8774.5, NELFB:8774.5, NELFE:8774.5, GTF2H4:8774.5, PIK3C3:8774.5, MAP2K2:8774.5, RB1:8774.5, NFKBIA:8774.5, NFKB1:8774.5, RELA:8774.5, CHUK:8774.5, TPR:8774.5, NDC1:8774.5, AAAS:8774.5, NUP188:8774.5, NUP93:8774.5, NUP155:8774.5, NUP43:8774.5, IRF3:8774.5, NUP210:8774.5, NUP42:8774.5, NUP58:8774.5, SEC13:8774.5, NUP35:8774.5, NUP62:8774.5, FURIN:8774.5, SMAD4:8774.5, ATP6V1H:8774.5, CYBA:8774.5, HSP90AA1:8774.5, EGFR:8774.5, CREBBP:8774.5, VHL:8774.5, NCOR1:8774.5, TLR2:8774.5, FCGR1A:8774.5, B2M:8774.5, TLR1:8774.5, JAK3:8774.5, EED:8774.5, GSK3B:8774.5, RPS5:8774.5, RPLP0:8774.5, HSP90AB1:8774.5, RPL3:8774.5, MYH9:8774.5, TBL1X:8774.5, EZH2:8774.5, SH3GL2:8774.5, MAP2K6:8774.5, CLTA:8774.5, RPS10:8774.5, ARPC1B:8774.5, ROCK2:8774.5, PML:8774.5, RPL3L:8774.5, PKLR:8774.5, SH3KBP1:8774.5, NCK1:8774.5, RPL10L:8774.5, RPL38:8774.5, RPL15:8774.5, RPLP2:8774.5, JUN:8774.5, SUZ12:8774.5, RPS27L:8774.5, AGRN:8774.5, RPL14:8774.5, NCOR2:8774.5, RPL36A:8774.5, ARPC4:8774.5, CD4:8774.5, IFNGR1:8774.5, MAP2K3:8774.5, MAP2K7:8774.5, BLNK:8774.5, HMOX1:8774.5, TAB1:8774.5, HCK:8774.5, RIPK2:8774.5, IL1B:8774.5, ELK1:8774.5, CANX:8774.5, TRAF3:8774.5, IRAK2:8774.5, IL10:8774.5, ARF1:8774.5, IL18:8774.5, TAB3:8774.5, IFNAR2:8774.5, IFNGR2:8774.5, CCR5:8774.5, IL17RC:8774.5, NOD2:8774.5, S1PR1:8774.5, TRAF6:8774.5, IL17RA:8774.5, IRAK1:8774.5, IRF7:8774.5, UBE2V1:8774.5, CD79B:8774.5, WAS:8774.5, DYNC1I2:8774.5, SEC23A:8774.5, SEC24A:8774.5, C3:8774.5, ATG14:8774.5, DYNC1LI2:8774.5, SEC24B:8774.5, TRIM4:8774.5, AP1S3:8774.5, CD3G:8774.5, CD8B:8774.5, RNF213:8774.5, SEC24C:8774.5, AP1S2:8774.5, PDCD1:8774.5, DYNC1H1:8774.5, CD247:8774.5, FCGR3A:8774.5, ISCU:8774.5, MYO5A:8774.5, HSPG2:8774.5, PPIB:8774.5, PATJ:8774.5, EEF1A1:8774.5, ST3GAL4:8774.5, GJA1:8774.5, IMPDH1:8774.5, NT5E:8774.5, TXNRD1:8774.5, ZBP1:8774.5, RIPK3:8774.5, VTA1:8774.5, TAF2:8774.5, TAF11:8774.5, TSG101:8774.5, CHMP4B:8774.5, TAF6:8774.5, TBP:8774.5, VPS37B:8774.5, MVB12A:8774.5, XRCC4:8774.5, NMT2:8774.5, VPS37A:8774.5, VPS28:8774.5, CHMP4C:8774.5, PSIP1:8774.5, GTF2A1:8774.5, TAF3:8774.5, VPS37C:8774.5, PDCD6IP:8774.5, LIG4:8774.5, VPS37D:8774.5, TAF7:8774.5, TAF9B:8774.5, XRCC6:8774.5, MVB12B:8774.5, CHMP4A:8774.5, ELMO1:8774.5, NPM1:8774.5, ST3GAL1:8774.5, GPC4:8774.5, GPC5:8774.5, GPC6:8774.5, GPC2:8774.5, SP1:8774.5, IKBKE:8774.5, CHD4:8774.5, SH3GL3:8774.5, MASP2:8774.5, C3AR1:8774.5, ELMO2:8774.5, PYCARD:8774.5, WASF1:8774.5, WIPF1:8774.5, WIPF3:8774.5, NCKAP1L:8774.5, MYH2:8774.5, PRKCSH:8774.5, WASF3:8774.5, ABI1:8774.5, ABI2:8774.5, PSTPIP1:8774.5, TKFC:8774.5, WASF2:8774.5, SUGT1:8774.5, BAIAP2:8774.5, RNF135:8774.5, STING1:8774.5, DDOST:8774.5, CYFIP1:8774.5, IPO5:8774.5, SV2C:8774.5, VAMP1:8774.5, SV2A:8774.5, ZDHHC8:8774.5, EPS15:8774.5, STAM2:8774.5, SH3GL1:8774.5, HGS:8774.5, RPN2:8774.5, GEMIN8:8774.5, GEMIN5:8774.5, GEMIN2:8774.5, GEMIN7:8774.5, GEMIN4:8774.5, DVL2:8774.5, NOX1:8774.5, NOXA1:8774.5, FZD7:8774.5, PARP16:8774.5, VPS36:8774.5, GALNT1:8774.5, SNF8:8774.5, ACE2:8774.5, DPEP1:8774.5, DPEP2:8774.5, ARID4B:8774.5, MBD3:8774.5, GATAD2B:8774.5, SAP18:8774.5, SAP30:8774.5, MTA1:8774.5, FNTB:8774.5, ANO2:8774.5, ANO1:8774.5, ANO3:8774.5, ANO4:8774.5, ANO10:8774.5, ANO9:8774.5, NR3C1:8774.5, ARID4A:8774.5, BRMS1:8774.5, H2AC13:8774.5, FKBP4:8774.5, CYSLTR2:8774.5, ADORA2B:8774.5, CYSLTR1:8774.5, MAN1B1:8774.5, ATP1A3:8774.5, FXYD6:8774.5, FXYD1:8774.5, ST6GALNAC4:8774.5, EDEM2:8774.5, MGAT1:8774.5, MGAT5:8774.5, ANTXR2:8774.5, ANTXR1:8774.5, PDZD3:8774.5, TUFM:8774.5, VPS41:8774.5, ENO1:8774.5, PGK1:8774.5, CORO1A:8774.5, VPS18:8774.5, ZDHHC2:8774.5, CBLL1:8774.5, CRBN:8774.5, NFE2L2:8774.5, RHBDF2:8774.5, SRPK2:8774.5, G3BP2:8774.5, VPS33A:8774.5, BRD4:8774.5, NLRP12:8774.5, G3BP1:8774.5, SIGMAR1:8774.5, LARP1:8774.5, VPS39:8774.5, ZDHHC20:8774.5, ZDHHC9:8774.5, UVRAG:8774.5, VPS16:8774.5, VPS11:13460, ADCY5:13468, PLCG1:13523, RAE1:13596, IFIH1:13624, CHMP1A:13628, ITPR1:13644, VPS45:13699, H3C4:13702, NEDD4L:13728, DVL1:13770, PARP8:13772, MAGT1:13784, H3C8:13852, H2AC4:13860, ADCY8:13880, DNAJC3:13918, NUP214:13919, FEN1:13926, MTA3:13939, H3C10:13959, CHMP6:13965, PSMB9:14005, GPC3:14009, CBL:14035, H2AC20:14167, CHD3:14191, RPL13:14218, P2RX7:14235, VPS33B:14261, GPS2:14267, ATP1A4:14319, GNAT3:14373, TUBA4A:14396, DOCK1:14439, TUBB4A:14516, ADCY2:14521, NUP50:14558, NOD1:14564, H3C11:14572, DDX20:14609, SV2B:14618, ADAM17:14640, NUP153:14707, IKBKG:14708, MYO10:14723, TRIM27:14727, ACTG1:14738, H3C13:14763, ST3GAL3:14768, DUSP16:14770, H2BC15:14792, H4C13:14832, XRCC5:14842, ANO7:14881, H4C2:14887, ADCY1:14896, RPS17:14905, NUP88:14928, RPL17:14934, SNRPG:14953, RPL8:14954, RPS23:14956, RPS7:14957, H4C3:14961, RPL31:14962, LIG1:14984, RPS26:14993, UBA52:15017, H4C14:15038, RAN:15049, RPL19:15050, SKP1:15051, RPL34:15052, SNRPD3:15055, CDC42:15056, RPS27A:15057, ELOC:15062, H4C15:15064, POLR2J:15073, SNAP25:15094, UBE2I:15098, SNRPD1:15102","Herbivore",1
