,X_Omnivore...Carnivore.Rho,X_Omnivore...Carnivore.P,X_Omnivore...Carnivore.p.adj,X_Omnivore...Herbivore.Rho,X_Omnivore...Herbivore.P,X_Omnivore...Herbivore.p.adj,Carnivore...Herbivore.Rho,Carnivore...Herbivore.P,Carnivore...Herbivore.p.adj
KCNJ11,-1.73245331404274,0.249578647685697,0.873738147009614,-0.702343845130476,1,1,1.27493442051911,0.606997364161739,1
MYMK,-0.214713351583758,1,1,-0.466247959107093,1,1,-0.170214931156943,1,1
ABCA9,1.71485704821379,0.259114317480398,0.889113302489581,-2.66343456829137,0.0232042358295086,0.379794661696258,-3.98264784782776,0.000204455104274142,0.0106172487161848
SLC26A3,3.13813441898516,0.00510080654595404,0.0801158725770487,-0.0203833931535816,1,1,-3.34400238646542,0.00247737081209925,0.055059481341059
AIDA,0.510475935243236,1,1,0.391099823663982,1,1,-0.254489597993995,1,1
FPR2,-0.300780652517004,1,1,-1.64104530018292,0.302364036211475,1,-0.9351568685355,1,1
TRAF3IP2,-0.703239042015234,1,1,1.66261766320266,0.2891669794056,1,2.20026922256009,0.0833633986842033,0.498371391609828
GLI4,-1.21325570478954,0.675096217559318,1,1.63140252090065,0.308416239984419,1,2.82441508531433,0.0142100992590957,0.17075509254725
PLCH1,-1.64629309845595,0.299110289123676,0.959271815089615,-0.405966047659486,1,1,1.42279520606821,0.464386594463434,1
KCTD21,0.0890738287130791,1,1,-0.136129511873849,1,1,-0.191477499578367,1,1
MIOS,0.836111381459216,1,1,-0.798026580832786,1,1,-1.50055908309026,0.400408923176277,1
DOK7,-1.72463017317052,0.253782426529298,0.87887921538382,-0.813210302936581,1,1,1.1501629989647,0.750230228307546,1
PLAUR,0.273340655923878,1,1,-2.57269115193393,0.0302733641072486,0.437377476707418,-2.52670705291117,0.0345412491849708,0.292850507218679
DOK4,-1.38116031723722,0.501689019249644,1,-1.05280796329974,0.877287043548155,1,0.536832229662517,1,1
FGFR3,0.056643671373907,1,1,-0.0502146054109248,1,1,-0.102361160090057,1,1
RNF133,-1.88896691977093,0.176688784301267,0.71899217158817,0.929642976589955,1,1,2.87389705106671,0.012163232932791,0.154275961112243
ENOSF1,2.36083157201136,0.0547020296661286,0.368516542474268,1.43465199876014,0.454158867158147,1,-1.25932399301472,0.623739991332282,1
GPT2,-0.0685694617628725,1,1,-2.38767538376708,0.0508659317429031,0.561774347611055,-1.91910735158705,0.16491224783875,0.729033626052778
IFITM10,-1.39318572762719,0.490690903624142,1,-1.75833841636812,0.23606983444059,1,-0.0505275055740139,1,1
C3orf33,2.91494466399756,0.0106725484262937,0.13196821585143,1.28422273355031,0.597192098967066,1,-2.06053444528406,0.118042429264356,0.606597684623946
HRH3,-2.65087869233058,0.0240848011450024,0.226346837674785,-1.19124518304704,0.700672039802593,1,1.75099638842066,0.239839596368275,0.896603862565479
ETV7,1.49329246201092,0.406081943661247,1,1.26977910656891,0.612489975369066,1,-0.37261088142355,1,1
MEF2C,1.85002050655382,0.192931782128528,0.755226077324573,0.0154894397901906,1,1,-1.89716327065156,0.173419178323653,0.747867321586328
NAALADL1,0.239658595907243,1,1,0.503670758592362,1,1,0.190780213100003,1,1
FBXO38,0.265133337716257,1,1,2.26440512186439,0.0706476277353869,0.664063113371198,1.47513208495763,0.420531107753963,1
RASSF4,2.07269982897804,0.114600671128951,0.564029674530236,-1.05464996693522,0.874756326964838,1,-3.08852512206775,0.00603458057544281,0.0985607605678673
ZNF326,1.81180896636434,0.210047157592099,0.791070210903579,0.267617622940834,1,1,-1.70202194129099,0.266253765732961,0.948638877028996
UBE2V1,0.111740446505767,1,1,-1.39481858225628,0.489211661577303,1,-1.46437872438013,0.429271493886895,1
KCNK7,-1.32888969508111,0.55165309229132,1,2.62143049637038,0.0262684843878396,0.403488900004683,3.60850586555608,0.000923896658803799,0.0295829519089707
KRTAP24-1,-1.67719847967095,0.280511028759319,0.929077683088865,-1.5764061881612,0.344796669530701,1,0.562934110466294,1,1
SOX18,0.502670896395082,1,1,-1.1267908113028,0.779492809221269,1,-1.41342200183537,0.472595040558764,1
XRRA1,-0.255317617965712,1,1,0.606100695446781,1,1,0.802818591407471,1,1
INSIG1,0.759199711801894,1,1,-2.20553043711225,0.0822506831521157,0.711895522557868,-2.65959268759755,0.0234705600848154,0.234300686687726
XIRP1,0.588403927620502,1,1,1.59364159230809,0.333048999371389,1,0.788688616294966,1,1
TMEM201,-0.302917691152247,1,1,-0.777401523660733,1,1,-0.345792454351612,1,1
TUBB4B,1.84938582243617,0.193206363458437,0.755753138762335,0.637965835292461,1,1,-1.55025697976068,0.363239545556128,1
PRDX6,1.40312237946798,0.481741046105275,1,1.19433473068259,0.697041171405599,1,-0.598408629813519,1,1
NUP43,-0.131998702203378,1,1,-1.72363453368336,0.254321520588643,1,-1.27129671680062,0.610869329775986,1
LIN54,0.366476187222802,1,1,0.755425345981995,1,1,0.192374054449549,1,1
RTL4,1.76149961059279,0.234461636568926,0.844398798077632,-1.51342978175852,0.390511574547766,1,-3.11136210460154,0.00558679282302092,0.0943870879234462
PTAR1,-1.49935764902651,0.401342622661944,1,1.25953814742477,0.62350806148954,1,2.62133197619521,0.0262760776591159,0.250067134755987
CPSF7,-1.2719327326688,0.610191061799542,1,-0.394751212317183,1,1,1.08223639330854,0.837442503383402,1
GSPT2,1.2707998254459,0.611399612596912,1,0.480285271351053,1,1,-0.955969229253281,1,1
UPK3BL1,-1.14372350248346,0.75821496991843,1,-0.0962744218661485,1,1,1.14601694629071,0.755364420874661,1
GFRAL,0.0583778253188538,1,1,-3.6566202381273,0.000766687690631441,0.0675226849276223,-3.18737135060634,0.00430716935398241,0.0791210406725885
GTF2F2,-1.45847805435097,0.434126459523809,1,0.0123652347047493,1,1,1.60163771900232,0.327707234501115,1
UTS2B,2.83183972252234,0.0138843122552387,0.157497661063945,3.95322116490799,0.000231318318340621,0.0378637711990885,0.31692703139862,1,1
CYB5A,-0.509782908874844,1,1,-2.44267208297993,0.0437369319540189,0.517477387681313,-1.54407053891259,0.367713735184091,1
VAPA,0.713339012948693,1,1,-0.911638787588001,1,1,-1.50399462243606,0.397748254133296,1
FOXN2,2.8202409651397,0.0143962798516264,0.161529450246573,1.37398719273229,0.508336975454695,1,-1.90245773921958,0.171334016187424,0.742432128983322
RANBP3,0.660018580792103,1,1,0.754861987871437,1,1,-0.0505740817292249,1,1
SOCS2,-0.972976575098296,0.991694833551112,1,-1.14937774179081,0.751200762143225,1,0.135810513249549,1,1
PTGES,2.25695172804733,0.0720332737328103,0.431933049970019,-0.711273378076453,1,1,-3.0041016903516,0.00799098837691289,0.117273545002484
BRAT1,-3.15398077265158,0.00483179090311545,0.0775095804081946,-3.40317971918852,0.00199819358766423,0.113458532211796,0.421742931771646,1,1
IFT27,0.858544841826699,1,1,0.584946125479318,1,1,-0.425856584400989,1,1
PAQR9,1.21143341710648,0.677188015624273,1,0.854696080184586,1,1,-0.557009483490358,1,1
PDE4D,1.18561453724457,0.707323675922369,1,0.110522523640797,1,1,-1.16641860248109,0.730335722789475,1
RRP1B,-3.70426206508406,0.000636020987974091,0.0204460556491195,-0.94126366816251,1,1,3.16109054111097,0.0047153889780962,0.0853617119811336
NHLRC1,0.967275358523845,1,1,-0.561327478271015,1,1,-1.4666188497267,0.427439308140335,1
VWC2,-1.04553384899796,0.887328914264093,1,-1.13520143795458,0.768872781503772,1,0.237420170888676,1,1
MOCS1,-1.08070908509086,0.839479621580799,1,-0.367522467903586,1,1,0.836224551750561,1,1
ADGRL1,-2.42998137255375,0.0452987965447337,0.327647813222221,-2.46636271038575,0.040947912430145,0.501937156528365,0.640077673693347,1,1
DNMT1,3.8774084330831,0.000316725125394313,0.0127077574652707,1.45351688600862,0.43824088428596,1,-2.90800458254377,0.0109122902212729,0.14350724526385
OR1J4,0.58269009850205,1,1,-0.141079338854765,1,1,-0.692366772103978,1,1
PPP1CC,-0.26731986951288,1,1,0.228429432323416,1,1,0.540375825867982,1,1
ACSL4,-1.86831836425197,0.185153125159771,0.738354719624115,-0.544620995437509,1,1,1.54232041345283,0.368987252293289,1
LRRIQ4,-0.516629417542547,1,1,0.991721688052403,0.963999924945112,1,1.4365587750565,0.452530213500761,1
GPR18,0.233170858242204,1,1,1.99176408781093,0.13919084477759,0.911017670709623,1.4103801718751,0.475282370931745,1
TERB2,0.362923917817273,1,1,1.23545715089123,0.649981242602241,1,0.674476875690867,1,1
IDS,0.559389576224472,1,1,-0.28882656114044,1,1,-0.87255671721355,1,1
H1-0,-0.274407791073409,1,1,0.557499514507665,1,1,0.758212950184877,1,1
HNRNPA1,1.63902455140581,0.303624439914747,0.966848108392047,-0.620981163587867,1,1,-2.68051668101496,0.0220525801987022,0.225368288331817
BROX,0.339116032877992,1,1,-1.12272444368004,0.784663629738561,1,-1.30057119317924,0.580215818119028,1
KLRG2,2.32244609586404,0.060626783212966,0.391077751342379,0.596653802436956,1,1,-1.84276221290701,0.196091208439912,0.79786611208094
MCCC2,-1.09567571465625,0.819662142455501,1,-0.901216004642324,1,1,0.400594494723838,1,1
EXD3,2.44081217975281,0.0439628221607063,0.32121276009651,3.40746172235972,0.00196710313961339,0.113458532211796,0.752550415021471,1,1
ACER2,0.490134889201565,1,1,-0.19911958919996,1,1,-0.659048118149597,1,1
ADIPOR1,-1.73416836941334,0.248664640356902,0.871416235696352,-1.10882115554724,0.802522026548508,1,0.966093430454716,1,1
IL1F10,-1.26354988722215,0.619174890124668,1,-0.858811465417385,1,1,0.635285689348148,1,1
ANKRD55,-2.08686536724109,0.11070091880603,0.555286776004737,-1.06288426898,0.863503313254946,1,1.32132562635572,0.559178438507994,1
CAV1,-2.23900581732495,0.0754666129487137,0.440775076782646,-0.808749457962279,1,1,1.76714633195631,0.231611174653751,0.876567187362482
ANAPC1,2.33992655138522,0.0578625978001308,0.381093418519398,-0.876797793179264,1,1,-3.30939166982678,0.00280496820817743,0.0605947932118542
BSDC1,2.01179235118091,0.132725491734227,0.614995822604171,1.27417252990812,0.607806834929339,1,-1.05760909901454,0.870701077557449,1
BEND7,-2.80409745784931,0.0151372951980719,0.166900124521367,-0.462179931312771,1,1,2.61367568974118,0.0268722050681381,0.254215984664449
RNF19A,1.50583664369209,0.396327341931603,1,1.06497336603322,0.860663947685075,1,-0.724942717036183,1,1
ESR2,1.49043682935632,0.408328244307353,1,-0.568428092580504,1,1,-2.09809381488292,0.107690576514721,0.576222827176854
GATA2,-0.446022943125611,1,1,-0.916258279716033,1,1,-0.206925422274582,1,1
IL4I1,0.635362062400711,1,1,-0.698942620375137,1,1,-1.32999962819037,0.550555181412646,1
SLC25A40,-0.247874786869618,1,1,-0.651391150686985,1,1,-0.255590730945211,1,1
TMEM221,2.36809804642668,0.0536393907658278,0.363321659359507,-2.09886863374746,0.107485447611932,0.805588797304971,-4.30987453764324,4.90041573216635e-05,0.00416462670399666
B4GALNT1,1.89396618744868,0.174688494249711,0.714722975715608,1.46342543488741,0.430053009366604,1,-0.842942069488615,1,1
FCF1,1.34989917113382,0.531144982842497,1,-0.383221858232301,1,1,-1.63136330396636,0.308441049430805,1
ZNF606,4.07316113837187,0.000139137936611342,0.00724859436970085,0.505271813290535,1,1,-3.85669049938795,0.000344797603274129,0.0151804640441507
NBR1,-0.28281535820248,1,1,-0.257371920576614,1,1,0.0816676679776852,1,1
TSTD2,1.80678316086762,0.212388285780218,0.794896557310771,1.03108153504922,0.907507758094873,1,-1.03421401088903,0.903108376666173,1
MGAT3,0.47267899351103,1,1,-0.0105822283308486,1,1,-0.514148049707307,1,1
TOX2,0.210746299064972,1,1,-0.952174844703784,1,1,-1.013462667433,0.932517658069803,1
LCN6,-0.855186039989803,1,1,-0.0417328583800428,1,1,0.891912097290364,1,1
SERPINA12,0.397136213919547,1,1,0.80201896891984,1,1,0.187358596966815,1,1
LIMA1,2.21831827532201,0.079599416893553,0.456144587214723,2.69986123725371,0.0208105206689365,0.365669511835804,-0.108791810908556,1,1
RTL6,-0.391593632640627,1,1,0.081665414313189,1,1,0.4670779450442,1,1
SH2B3,2.34266007351751,0.0574404559653847,0.379895175745464,1.33075405707214,0.549809848711377,1,-1.35951232954947,0.521952894554922,1
DLK1,0.965918421473209,1,1,-1.32104451718577,0.55945956340406,1,-2.01810881666639,0.130739788971199,0.641115635869059
FBXL5,0.716987452973554,1,1,-0.844239213509104,1,1,-1.43404290691709,0.454680056664066,1
C2orf80,2.17251842537773,0.0894497441880737,0.488461326368443,0.993314937639358,0.961669500701644,1,-1.45242861250132,0.439147395922623,1
KAT5,0.104850320665173,1,1,-0.829073404963996,1,1,-0.725271203603539,1,1
KLHL6,0.217664998932335,1,1,-0.38858769963932,1,1,-0.541529962109844,1,1
RHBDD1,-3.29218912361068,0.00298232207927719,0.0574219725148186,-0.897985168052212,1,1,2.74886488131936,0.0179406097989595,0.198412122841462
NOXA1,-0.906188981119809,1,1,-1.65552783542778,0.293452424681639,1,-0.428630507822171,1,1
CORO1B,-0.646068021320423,1,1,0.619463995184505,1,1,1.23992239425918,0.645012299759113,1
PTMA,-0.372574420151289,1,1,0.215220852232431,1,1,0.51306660811092,1,1
NFYA,-0.161679835059593,1,1,-0.940792422012846,1,1,-0.532037802709861,1,1
CAPRIN1,0.398956357809705,1,1,-1.17503571506911,0.719941282200547,1,-1.30400070094426,0.576700030143469,1
FLRT3,-1.72991098927349,0.250938538725349,0.875167898886731,-1.97549941725848,0.144634502029406,0.921305859035583,0.3315835412659,1,1
SGK2,0.429602538099616,1,1,-0.251685990907741,1,1,-0.698080133149283,1,1
SLC24A5,-0.175909421596377,1,1,0.376417667916443,1,1,0.521144248183221,1,1
SYDE2,4.56592528215647,1.49188766346445e-05,0.00155945573699684,2.80070600101979,0.0152972852031861,0.31188036343741,-2.53543475453601,0.0336923542085757,0.289286445621274
LCTL,0.593703876388017,1,1,-1.20982364245312,0.679039716242778,1,-1.69314099503731,0.271285898033971,0.95530843728459
ATP7A,-0.64878871052536,1,1,-0.208515196353565,1,1,0.519425242911978,1,1
DCAF5,-0.349910933499375,1,1,0.314993517812095,1,1,0.630666500299463,1,1
CDH5,-0.394235319951955,1,1,-0.829623893234646,1,1,-0.285350909241286,1,1
NAPEPLD,-0.584037932562811,1,1,-2.31799047368496,0.0613495163913678,0.620176481253261,-1.40016142385451,0.484394954280746,1
ING4,-2.15939829582229,0.0924578400057791,0.498835139451759,-0.546466901449477,1,1,1.82952655865512,0.201962293180114,0.812149404335308
CFAP65,-2.17134630103449,0.0897150144368578,0.489518977520217,-0.140362635242486,1,1,2.22059537655904,0.0791351377337097,0.483016963871119
TMEM248,-1.96150736423643,0.149459600368199,0.655179774124883,-1.85158230371021,0.192257478347938,1,0.517793258503864,1,1
SERPINA6,1.39946163705768,0.485023784002802,1,2.98074522385775,0.00862643736878005,0.23388618337711,1.07475567257597,0.847452393459687,1
CLUAP1,0.854352398365575,1,1,0.835956837519614,1,1,-0.211909362024039,1,1
TMEM202,-0.44938649331326,1,1,0.470791276852985,1,1,0.89822733553973,1,1
PPA2,1.51507458073828,0.389260554291321,1,-0.527479619135425,1,1,-2.0649094870318,0.116794695847122,0.603606909765571
GNA14,0.218724770163981,1,1,0.571173924115101,1,1,0.215991851285968,1,1
MESP2,1.56185780669098,0.354964470569322,1,-0.351378947170078,1,1,-1.9197370682083,0.164673358582614,0.728772946122784
PMEPA1,-0.210136598975093,1,1,0.10396361858964,1,1,0.28910080917388,1,1
PRR19,2.50956970770045,0.0362635065532897,0.286102001287651,1.9482700690199,0.15414796969293,0.949797661168794,-0.931992092193409,1,1
RAD1,-1.95470236576347,0.151854632112256,0.660031232551557,-2.63130354567111,0.0255174082290076,0.398049120548298,0.0776026812437329,1,1
DNER,-1.33766217844637,0.543019756196197,1,-2.02485842655555,0.128645710706487,0.877769996630998,-0.300026022572416,1,1
JARID2,-0.97797978082569,0.984252972936979,1,-0.661823859331561,1,1,0.471282698799388,1,1
FAM163A,-0.451807903560177,1,1,2.14458586989261,0.095957919170175,0.758165811873567,2.32709346234779,0.059880874199133,0.408845311325054
TRIM29,-4.81705163609329,4.37084985038543e-06,0.000753367119956859,-3.14160955610321,0.00504065804259788,0.181733351555138,2.39670175898442,0.0496301487656529,0.364344209470371
DPP8,2.69373669637603,0.021196787143495,0.208606918834978,-0.610272663936977,1,1,-3.21538274947158,0.00390812100712226,0.0738163162444722
TAF9B,-0.243243009508675,1,1,0.134688015422895,1,1,0.343126619472261,1,1
TMEM220,0.764218306306635,1,1,1.98984859466064,0.139822849479022,0.911635869883853,0.855601302436234,1,1
CEP97,1.1478481255918,0.75309379832414,1,0.302565570340206,1,1,-0.955776529931968,1,1
MYB,0.950362459017781,1,1,0.701573304473212,1,1,-0.432907910497741,1,1
EPB41L3,-1.36367578802321,0.518008882650519,1,-3.14126507924777,0.00504659106447468,0.181733351555138,-1.2921046357375,0.588962732175885,1
DALRD3,0.216141351956822,1,1,-0.634387576819827,1,1,-0.771984305699346,1,1
OR2S2,-1.35737646393811,0.523984868099598,1,-0.987026935931082,0.970888301727817,1,0.473153147387574,1,1
ZNF70,2.52584334168948,0.0346262810777979,0.278281252987342,0.0831944941741357,1,1,-2.7411378316112,0.0183680452867607,0.201625386000065
NADK,-1.53200837755995,0.376561102344478,1,-0.583165562107663,1,1,1.17829530077362,0.716036701703874,1
SLC24A2,-2.0660580096368,0.116469007392959,0.569411846041258,-1.45654694501998,0.435724446005914,1,0.972559392006102,0.992316999811182,1
IKZF2,0.435577598358442,1,1,1.15524721449317,0.743967615343284,1,0.392838585161256,1,1
CIR1,0.761624229205022,1,1,-1.35054243355104,0.53052615593721,1,-2.33924130477772,0.0579688455181073,0.400295085676198
PPP1R17,0.744044348490832,1,1,-0.311481839228375,1,1,-1.01516846410637,0.93007659125057,1
KCNQ5,-2.62938971515106,0.0256614815238176,0.233857704053067,-3.48379160499028,0.00148309276061085,0.0980959925946892,-0.130189212139505,1,1
PEAK3,-1.94105936471784,0.156753231475383,0.67112740768524,1.18936797870569,0.70288468724563,1,3.22953335753934,0.00371977247297642,0.0718443304516432
RASSF6,-1.5492516189747,0.363963735381635,1,0.357174981265398,1,1,1.99653605295451,0.137626816521445,0.659908162557104
PDPK1,1.93927395799855,0.157403964520036,0.67271406836023,2.05666255847423,0.119156088273287,0.850627493598509,-0.504456871792848,1,1
CLDN14,-1.72922024650006,0.251309052218989,0.875636400871411,-1.00341622473979,0.946980237144253,1,0.972341571736296,0.992641946533766,1
IFNAR2,0.696027708875494,1,1,-0.0818102044681334,1,1,-0.817647446292606,1,1
DPY30,-0.635843792678337,1,1,-0.923656248884042,1,1,-0.0379497803739328,1,1
DPH5,-1.92247644229949,0.163637505154461,0.689824399645386,-0.895356300766092,1,1,1.31018163979628,0.57040318600356,1
SSX2IP,2.07477618439162,0.114021848378929,0.56288299434351,2.10194001596958,0.106675591908771,0.803715578613459,-0.419501763319264,1,1
CLEC14A,3.02327046136542,0.00750175945963731,0.104150391401066,0.413765692518615,1,1,-2.83405057212424,0.0137886173156813,0.168030898493748
PKN1,-0.838947580289951,1,1,0.809073427367462,1,1,1.60351486204441,0.326463091742668,1
JPH1,-0.914191755526514,1,1,-0.305013940058386,1,1,0.734178387951465,1,1
SP6,-1.54044282299394,0.370357349615765,1,-0.554386159851538,1,1,1.19393894711949,0.697505553200533,1
SMPD1,0.427275227918622,1,1,-0.0247053260922135,1,1,-0.482980320699908,1,1
CECR2,0.982873844700686,0.977008596193155,1,0.373695167808825,1,1,-0.738733564632734,1,1
GJA4,-1.25233470973578,0.631343778590138,1,-1.81410890561146,0.208982882293697,1,-0.207026637513729,1,1
KCNJ14,-1.01295908758797,0.933239109511976,1,-0.892878945856603,1,1,0.335573368969048,1,1
RBPJ,0.120619215935258,1,1,0.00678676312847377,1,1,-0.120881557000776,1,1
POU2F2,0.468320622955262,1,1,-0.0138457444396025,1,1,-0.515800488607782,1,1
TMEM230,0.670929896181032,1,1,0.247269430664798,1,1,-0.526120600353587,1,1
LMX1A,-0.92111865318007,1,1,-0.859574551794915,1,1,0.24469171255297,1,1
ASCL4,-1.20175107912991,0.68837995352385,1,1.42661164048763,0.461075601188275,1,2.46330066865544,0.041299325544223,0.32810269306115
PDE8B,-1.97768705635676,0.143892064072264,0.643128061268641,-2.94338423152244,0.0097393565292176,0.247216950026132,-0.337274637471439,1,1
