GO.ID	Description	p.Val	phenoType
Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis 	0.944937312280748	1
Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770)	Positive Regulation Of Cell Morphogenesis Involved In Differentiation 	0.979614096421189	1
Positive Regulation Of Cell Motility (GO:2000147)	Positive Regulation Of Cell Motility 	0.976000105236186	-1
Positive Regulation Of Cell Population Proliferation (GO:0008284)	Positive Regulation Of Cell Population Proliferation 	0.894153196641317	-1
Positive Regulation Of Cell Projection Organization (GO:0031346)	Positive Regulation Of Cell Projection Organization 	0.919566242524685	1
Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	Positive Regulation Of Cell-Cell Adhesion 	0.876681507840917	1
Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049)	Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin 	0.897372273246126	1
Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033634)	Positive Regulation Of Cell-Cell Adhesion Mediated By Integrin 	0.84191364980781	1
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	Positive Regulation Of Cell-Matrix Adhesion 	0.986568635130481	-1
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	Positive Regulation Of Cell-Substrate Adhesion 	0.908736071021022	1
Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	Positive Regulation Of Cell-Substrate Junction Organization 	0.876254482450606	-1
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	Positive Regulation Of Cellular Biosynthetic Process 	0.927857894545631	-1
Positive Regulation Of Cellular Catabolic Process (GO:0031331)	Positive Regulation Of Cellular Catabolic Process 	0.944937312280748	-1
Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	Positive Regulation Of Cellular Component Biogenesis 	0.940557253751093	1
Positive Regulation Of Cellular Component Organization (GO:0051130)	Positive Regulation Of Cellular Component Organization 	0.801762340876825	1
Positive Regulation Of Cellular Extravasation (GO:0002693)	Positive Regulation Of Cellular Extravasation 	0.976994614398286	1
Positive Regulation Of Cellular Metabolic Process (GO:0031325)	Positive Regulation Of Cellular Metabolic Process 	0.591134078120493	-1
Positive Regulation Of Cellular Process (GO:0048522)	Positive Regulation Of Cellular Process 	0.864190578133618	-1
Positive Regulation Of Cellular Respiration (GO:1901857)	Positive Regulation Of Cellular Respiration 	0.944937312280748	-1
Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)	Positive Regulation Of Cellular Response To Insulin Stimulus 	0.992224930482182	1
Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus 	0.999387686865335	1
Positive Regulation Of Cellular Senescence (GO:2000774)	Positive Regulation Of Cellular Senescence 	0.992224930482182	-1
Positive Regulation Of Centriole Replication (GO:0046601)	Positive Regulation Of Centriole Replication 	0.637695384497163	1
Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343)	Positive Regulation Of Chemokine 	0.958919343657374	-1
Positive Regulation Of Chemokine Production (GO:0032722)	Positive Regulation Of Chemokine Production 	0.718301723754782	1
Positive Regulation Of Chemotaxis (GO:0050921)	Positive Regulation Of Chemotaxis 	0.957130388694924	1
Positive Regulation Of Cholesterol Biosynthetic Process (GO:0045542)	Positive Regulation Of Cholesterol Biosynthetic Process 	0.984574056763074	-1
Positive Regulation Of Cholesterol Efflux (GO:0010875)	Positive Regulation Of Cholesterol Efflux 	0.986248746549686	1
Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	Positive Regulation Of Cholesterol Metabolic Process 	0.973712353494039	1
Positive Regulation Of Cholesterol Storage (GO:0010886)	Positive Regulation Of Cholesterol Storage 	0.866746687514359	-1
Positive Regulation Of Cholesterol Transport (GO:0032376)	Positive Regulation Of Cholesterol Transport 	0.992224930482182	1
Positive Regulation Of Chondrocyte Differentiation (GO:0032332)	Positive Regulation Of Chondrocyte Differentiation 	0.918741850464992	1
Positive Regulation Of Chromatin Binding (GO:0035563)	Positive Regulation Of Chromatin Binding 	0.951106450080847	-1
Positive Regulation Of Chromosome Condensation (GO:1905821)	Positive Regulation Of Chromosome Condensation 	0.862043466651724	1
Positive Regulation Of Chromosome Organization (GO:2001252)	Positive Regulation Of Chromosome Organization 	0.976891366277035	1
Positive Regulation Of Chromosome Segregation (GO:0051984)	Positive Regulation Of Chromosome Segregation 	0.8238047917838	1
Positive Regulation Of Chromosome Separation (GO:1905820)	Positive Regulation Of Chromosome Separation 	0.944937312280748	1
Positive Regulation Of Cilium Assembly (GO:0045724)	Positive Regulation Of Cilium Assembly 	0.951106450080847	-1
Positive Regulation Of Cilium Movement (GO:0003353)	Positive Regulation Of Cilium Movement 	0.931405282010584	-1
Positive Regulation Of Cilium-Dependent Cell Motility (GO:2000155)	Positive Regulation Of Cilium-Dependent Cell Motility 	0.931405282010584	-1
Positive Regulation Of Circadian Rhythm (GO:0042753)	Positive Regulation Of Circadian Rhythm 	0.718301723754782	-1
Positive Regulation Of Coagulation (GO:0050820)	Positive Regulation Of Coagulation 	0.991279850534042	1
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	Positive Regulation Of Cold-Induced Thermogenesis 	0.855886402755333	-1
Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	Positive Regulation Of Collagen Biosynthetic Process 	0.979614096421189	-1
Positive Regulation Of Collagen Metabolic Process (GO:0010714)	Positive Regulation Of Collagen Metabolic Process 	0.961657732921778	-1
Positive Regulation Of Cyclase Activity (GO:0031281)	Positive Regulation Of Cyclase Activity 	0.976891366277035	1
Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031)	Positive Regulation Of Cyclin-Dependent Protein Kinase Activity 	0.992224930482182	-1
Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity 	0.968367858335472	1
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	Positive Regulation Of Cysteine-Type Endopeptidase Activity 	0.951106450080847	1
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process 	0.986568635130481	-1
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway 	0.979614096421189	1
Positive Regulation Of Cytokine Production (GO:0001819)	Positive Regulation Of Cytokine Production 	0.931405282010584	1
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	Positive Regulation Of Cytokine Production Involved In Immune Response 	0.951106450080847	1
Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)	Positive Regulation Of Cytokine Production Involved In Inflammatory Response 	0.787083222274414	1
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	Positive Regulation Of Cytokine-Mediated Signaling Pathway 	0.968875942473568	1
Positive Regulation Of Cytokinesis (GO:0032467)	Positive Regulation Of Cytokinesis 	0.801762340876825	-1
Positive Regulation Of Cytoplasmic Translation (GO:2000767)	Positive Regulation Of Cytoplasmic Translation 	0.681243416198281	-1
Positive Regulation Of Cytoplasmic Transport (GO:1903651)	Positive Regulation Of Cytoplasmic Transport 	0.957130388694924	1
Positive Regulation Of Cytoskeleton Organization (GO:0051495)	Positive Regulation Of Cytoskeleton Organization 	0.637695384497163	1
Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)	Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway 	0.975791206049775	1
Positive Regulation Of Deacetylase Activity (GO:0090045)	Positive Regulation Of Deacetylase Activity 	0.986929883877053	1
Positive Regulation Of Defense Response (GO:0031349)	Positive Regulation Of Defense Response 	0.992224930482182	1
Positive Regulation Of Defense Response To Bacterium (GO:1900426)	Positive Regulation Of Defense Response To Bacterium 	0.991279850534042	1
Positive Regulation Of Defense Response To Virus By Host (GO:0002230)	Positive Regulation Of Defense Response To Virus By Host 	0.981161585925626	-1
Positive Regulation Of Dendrite Development (GO:1900006)	Positive Regulation Of Dendrite Development 	0.976891366277035	-1
Positive Regulation Of Dendrite Extension (GO:1903861)	Positive Regulation Of Dendrite Extension 	0.988622160770708	1
Positive Regulation Of Dendrite Morphogenesis (GO:0050775)	Positive Regulation Of Dendrite Morphogenesis 	0.991279850534042	-1
Positive Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002606)	Positive Regulation Of Dendritic Cell Antigen Processing And Presentation 	0.801762340876825	1
Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)	Positive Regulation Of Dendritic Cell Chemotaxis 	0.951106450080847	-1
Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732)	Positive Regulation Of Dendritic Cell Cytokine Production 	0.968875942473568	-1
Positive Regulation Of Dendritic Spine Development (GO:0060999)	Positive Regulation Of Dendritic Spine Development 	0.958896104462504	-1
Positive Regulation Of Dendritic Spine Morphogenesis (GO:0061003)	Positive Regulation Of Dendritic Spine Morphogenesis 	0.944937312280748	1
Positive Regulation Of Dephosphorylation (GO:0035306)	Positive Regulation Of Dephosphorylation 	0.990171474475642	-1
Positive Regulation Of Developmental Growth (GO:0048639)	Positive Regulation Of Developmental Growth 	0.908514832635788	-1
Positive Regulation Of Developmental Process (GO:0051094)	Positive Regulation Of Developmental Process 	0.807768253396472	-1
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	Positive Regulation Of Double-Strand Break Repair 	0.979614096421189	-1
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)	Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination 	0.992224930482182	-1
Positive Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001034)	Positive Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining 	0.957130388694924	1
Positive Regulation Of Early Endosome To Late Endosome Transport (GO:2000643)	Positive Regulation Of Early Endosome To Late Endosome Transport 	0.978664671014649	-1
Positive Regulation Of Embryonic Development (GO:0040019)	Positive Regulation Of Embryonic Development 	0.951106450080847	1
Positive Regulation Of Endocytic Recycling (GO:2001137)	Positive Regulation Of Endocytic Recycling 	0.842244354532878	-1
Positive Regulation Of Endocytosis (GO:0045807)	Positive Regulation Of Endocytosis 	0.941343089047581	-1
Positive Regulation Of Endopeptidase Activity (GO:0010950)	Positive Regulation Of Endopeptidase Activity 	0.712847694612677	-1
Positive Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902237)	Positive Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway 	0.944937312280748	1
Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103)	Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response 	0.718301723754782	1
Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353)	Positive Regulation Of Endothelial Cell Apoptotic Process 	0.977816801265935	-1
Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028)	Positive Regulation Of Endothelial Cell Chemotaxis 	0.991279850534042	1
Positive Regulation Of Endothelial Cell Development (GO:1901552)	Positive Regulation Of Endothelial Cell Development 	0.992224930482182	-1
Positive Regulation Of Endothelial Cell Migration (GO:0010595)	Positive Regulation Of Endothelial Cell Migration 	0.801762340876825	-1
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	Positive Regulation Of Endothelial Cell Proliferation 	0.992224930482182	1
Positive Regulation Of Epidermal Cell Differentiation (GO:0045606)	Positive Regulation Of Epidermal Cell Differentiation 	0.86266533198932	1
Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)	Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway 	0.894153196641317	1
Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0045741)	Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity 	0.977237823982496	1
Positive Regulation Of Epidermis Development (GO:0045684)	Positive Regulation Of Epidermis Development 	0.716034941703254	-1
Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	Positive Regulation Of Epithelial Cell Apoptotic Process 	0.992224930482182	-1
Positive Regulation Of Epithelial Cell Differentiation (GO:0030858)	Positive Regulation Of Epithelial Cell Differentiation 	0.976000105236186	-1
Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development (GO:2000698)	Positive Regulation Of Epithelial Cell Differentiation Involved In Kidney Development 	0.908514832635788	1
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	Positive Regulation Of Epithelial Cell Migration 	0.977237823982496	-1
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	Positive Regulation Of Epithelial Cell Proliferation 	0.837760481278367	1
Positive Regulation Of Epithelial Cell Proliferation Involved In Wound Healing (GO:0060054)	Positive Regulation Of Epithelial Cell Proliferation Involved In Wound Healing 	0.965301657249797	-1
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	Positive Regulation Of Epithelial To Mesenchymal Transition 	0.992224930482182	-1
Positive Regulation Of Epithelial Tube Formation (GO:1905278)	Positive Regulation Of Epithelial Tube Formation 	0.941343089047581	-1
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	Positive Regulation Of Erythrocyte Differentiation 	0.951106450080847	1
Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142)	Positive Regulation Of Establishment Of Endothelial Barrier 	0.992224930482182	-1
Positive Regulation Of Establishment Of Protein Localization (GO:1904951)	Positive Regulation Of Establishment Of Protein Localization 	0.975791206049775	1
Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)	Positive Regulation Of Establishment Of Protein Localization To Mitochondrion 	0.910381093642624	1
Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851)	Positive Regulation Of Establishment Of Protein Localization To Telomere 	0.931405282010584	-1
Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463)	Positive Regulation Of Excitatory Postsynaptic Potential 	0.880592492972926	-1
Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119)	Positive Regulation Of Execution Phase Of Apoptosis 	0.987640166463362	1
Positive Regulation Of Exocytosis (GO:0045921)	Positive Regulation Of Exocytosis 	0.973507522253314	-1
