"","HI-Rho","HI-P","HI-p.adj","HI-significant","HV-Rho","HV-P","HV-p.adj","HV-significant","CH-Rho","CH-P","CH-p.adj","CH-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","IV-Rho","IV-P","IV-p.adj","IV-significant","OV-Rho","OV-P","OV-p.adj","OV-significant","HI-Driver","HI-DriverNumeric","HV-Driver","HV-DriverNumeric","CH-Driver","CH-DriverNumeric","IV-Driver","IV-DriverNumeric","Herbivore_Rho","Insectivore_Rho","Herbivore_P","Insectivore_P","Herbivore_p.adj","Insectivore_p.adj","Vertivore_Rho","Vertivore_P","Vertivore_p.adj","Carnivore_Rho","Herbivore_Rho.2","Carnivore_P","Herbivore_P.2","Carnivore_p.adj","Herbivore_p.adj.2","HI-HV-Overlap","HI-CH-Overlap","HI-HO-Overlap","HI-IV-Overlap","HI-OV-Overlap","HV-CH-Overlap","HV-HO-Overlap","HV-IV-Overlap","HV-OV-Overlap","CH-HO-Overlap","CH-IV-Overlap","CH-OV-Overlap","HO-IV-Overlap","HO-OV-Overlap","IV-OV-Overlap","HI-HV-CH-Overlap","HI-HV-HO-Overlap","HI-HV-IV-Overlap","HI-HV-OV-Overlap","HI-CH-HO-Overlap","HI-CH-IV-Overlap","HI-CH-OV-Overlap","HI-HO-IV-Overlap","HI-HO-OV-Overlap","HI-IV-OV-Overlap","HV-CH-HO-Overlap","HV-CH-IV-Overlap","HV-CH-OV-Overlap","HV-HO-IV-Overlap","HV-HO-OV-Overlap","HV-IV-OV-Overlap","CH-HO-IV-Overlap","CH-HO-OV-Overlap","CH-IV-OV-Overlap","HO-IV-OV-Overlap","HI-HV-CH-HO-Overlap","HI-HV-CH-IV-Overlap","HI-HV-CH-OV-Overlap","HI-HV-HO-IV-Overlap","HI-HV-HO-OV-Overlap","HI-HV-IV-OV-Overlap","HI-CH-HO-IV-Overlap","HI-CH-HO-OV-Overlap","HI-CH-IV-OV-Overlap","HI-HO-IV-OV-Overlap","HV-CH-HO-IV-Overlap","HV-CH-HO-OV-Overlap","HV-CH-IV-OV-Overlap","HV-HO-IV-OV-Overlap","CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-Overlap","HI-HV-CH-HO-OV-Overlap","HI-HV-CH-IV-OV-Overlap","HI-HV-HO-IV-OV-Overlap","HI-CH-HO-IV-OV-Overlap","HV-CH-HO-IV-OV-Overlap","HI-HV-CH-HO-IV-OV-Overlap","HI-HV-Delta","HI-CH-Delta","HI-HO-Delta","HI-IV-Delta","HI-OV-Delta","HV-CH-Delta","HV-HO-Delta","HV-IV-Delta","HV-OV-Delta","CH-HO-Delta","CH-IV-Delta","CH-OV-Delta","HO-IV-Delta","HO-OV-Delta","IV-OV-Delta"
"METTL21A",1.7174449998179,0.515387373394159,1,FALSE,0.279938867507228,1,1,FALSE,-1.12055619172754,0.787430463932993,1,FALSE,1.80854096532201,0.423134082349666,1,FALSE,-1.14236159627119,1,1,FALSE,-1.14704314385995,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Both",3,-1.90995049656055,0.986786161090337,0.0561395874524964,0.323747480408201,0.238676456018959,0.647694755608064,-0.816851283614193,0.414013420794883,0.688557041942563,0.494157903751546,-1.90995049656055,0.621194666915152,0.0561395874524964,0.791262276872778,0.238676456018959,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01647033415412,2.00676988755728,0.0644145749466926,2.02218863697661,2.02549899102307,0.990299553403163,1.08088490910081,1.00571830282249,1.00902865686895,2.07118446250397,0.0154187494193305,0.0187291034657884,2.0866032119233,2.08991356596976,0.00331035404645788
"GPR137",1.10002930059307,1,1,FALSE,0.69490817078757,1,1,FALSE,-1.39971114141588,0.484799508259692,1,FALSE,0.602891223784063,1,1,FALSE,-0.167435890019113,1,1,FALSE,0.260636912761517,1,1,FALSE,"Insectivore",2,"Unclear",0,"Both",3,"Unclear",0,-0.940154772576141,1.43060801385497,0.347138177006432,0.152542589415046,0.629272659580467,0.451115276743017,0.997171395054186,0.318681323045769,0.60667541004327,1.32242948639156,-0.940154772576141,0.186025175486874,0.347138177006432,0.396324817766524,0.629272659580467,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.286463898087428,1.76758341775079,0.35152970529769,0.896233231199778,0.593540049512063,1.48111951966336,0.0650658072102625,0.60976933311235,0.307076151424635,1.4160537124531,0.871350186551012,1.17404336823873,0.544703525902088,0.242010344214373,0.302693181687715
"HJURP",1.65882820556345,0.582902489960919,1,FALSE,-1.49281113481049,0.812919790715738,1,FALSE,-2.26140495731216,0.071202576220188,0.342581018791838,FALSE,0.393004640127829,1,1,FALSE,-2.72508031732442,0.0385715080022023,0.558539974864062,FALSE,-1.79641688757604,0.434569440209125,1,FALSE,"Insectivore",2,"Vertivore",2,"DoubleBoth",4,"Both",3,-0.274744704950121,2.60778958808506,0.783512382717357,0.00911289516707793,0.910944769086218,0.109496603234371,-1.61814799141975,0.105630708024653,0.365341473323645,0.185833592708418,-0.274744704950121,0.85257526018523,0.783512382717357,0.928191006907422,0.910944769086218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.22854554943271,2.77202345330173,0.89507242690526,3.09989144463551,2.44322723602048,0.543477903869021,1.33347312252745,0.871345895202804,0.214681686587767,1.87695102639647,0.327867991333784,0.328796217281254,2.20481901773025,1.54815480911522,0.656664208615037
"EPN1",-1.81264994168961,0.419314978847854,1,FALSE,-2.21588395765113,0.160196702963525,0.965527135499234,FALSE,1.56784981881473,0.350748555588159,0.916247359023796,FALSE,2.55353734690189,0.0639809052501715,1,FALSE,-0.653679965664092,1,1,FALSE,-4.12059450102774,0.000226737614260617,0.0833016909670454,FALSE,"Insectivore",2,"Vertivore",2,"Carnivore",1,"Unclear",0,-0.254069184856348,-2.5292724354123,0.799442109316934,0.0114299267711418,0.919093380467452,0.122612629406643,-2.43862308152597,0.0147433370146054,0.142017450426403,-4.20721612482548,-0.254069184856348,2.58535860308623e-05,0.799442109316934,0.0011107439232745,0.919093380467452,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.285129507091479,2.39037430445211,3.08736063969355,0.81951552923925,1.63196324851059,2.67550381154359,3.37249014678503,1.10464503633073,1.34683374141911,0.696986335241438,1.57085877521286,4.02233755296271,2.2678451104543,4.71932388820414,2.45147877774984
"NUP214",0.0396634542031218,1,1,FALSE,-1.71954285344752,0.513093429575761,1,FALSE,1.55445485653977,0.36022787058876,0.93191950581674,FALSE,-0.538170012366657,1,1,FALSE,-1.62438127283547,0.625766768169075,1,FALSE,-1.29768582245657,1,1,FALSE,"Unclear",0,"DoubleBoth",4,"DoubleBoth",4,"DoubleBoth",4,0.293653804483713,0.24846144404656,0.769022457324237,0.803777398085954,0.903995631753722,0.929335099399805,-0.897267484939855,0.369576202338662,0.651895065898208,-0.895592642655584,0.293653804483713,0.370470366582234,0.769022457324237,0.597080696923585,0.903995631753722,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.24394670964592,1.07111927267532,0.408589962608021,1.1766573106867,0.945648742340995,2.31506598232124,0.835356747037897,0.0672893989592138,0.298297967304922,1.47970923528334,2.24777658336203,2.01676801501632,0.768067348078682,0.537058779732974,0.231008568345708
"SMIM26",3.53353144052269,0.00246028389597716,0.0591906708458452,FALSE,2.44455649881627,0.0870182177215604,0.678185325318085,FALSE,-4.39831932955771,3.27277160598919e-05,0.00198264407539219,TRUE,-0.276008173528077,1,1,FALSE,-0.558346167986349,1,1,FALSE,2.64169670831178,0.0494951333941935,0.776297502373727,FALSE,"Insectivore",2,"Both",3,"Carnivore",1,"Insectivore",1,-1.84348788383744,3.83510904346083,0.0652578091256033,0.000125508599535195,0.258495559168354,0.01175935774489,2.40505339831913,0.0161701028333389,0.147587208633254,4.61688675205373,-1.84348788383744,3.89539703736259e-06,0.0652578091256033,0.000285732123174738,0.258495559168354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.770021565822833,5.60866546688359,2.69375129429408,2.89339440476213,0.630622386844025,4.83864390106076,1.92372972847125,2.1233728389393,0.139399178978808,2.91491417258951,2.71527106212146,4.97804308003957,0.199643110468054,2.06312890745005,2.26277201791811
"ZNF142",1.24350140168623,1,1,FALSE,-2.63436945208408,0.0505762271940308,0.495719231368359,FALSE,0.104933127683619,1,1,FALSE,-2.67157600340017,0.0452975841548147,0.878331204953115,FALSE,-3.39487115490997,0.00411965428364422,0.208300667550666,FALSE,-0.726607033844186,1,1,FALSE,"Insectivore",2,"Both",3,"Herbivore",2,"Both",3,1.72068333670704,3.0124515969624,0.0853083017419109,0.00259146759798588,0.301762115877686,0.0567636463456124,-1.60015016210194,0.109565275189337,0.372551534547443,0.768095463649617,1.72068333670704,0.442430471777041,0.0853083017419109,0.65778396323031,0.301762115877686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.74206877726665,0.805089347391108,2.76837778200683,3.27982468843876,1.39307703443638,1.93697942987554,0.0263090047401759,0.537755911172107,1.34899174283027,1.96328843461572,2.47473534104765,0.587987687045268,0.511446906431931,1.37530074757045,1.88674765400238
"AP2M1",0.544736141605323,1,1,FALSE,0.39233978702894,1,1,FALSE,-1.48899996386589,0.409462134749287,1,FALSE,-0.592295092200934,1,1,FALSE,-0.037237531513274,1,1,FALSE,0.804489733009058,1,1,FALSE,"Insectivore",2,"Vertivore",2,"DoubleBoth",4,"Insectivore",1,0.074726156376326,1.43365392504945,0.94043259607285,0.15167104670172,0.975020592922146,0.450004377587638,0.826386253130386,0.408585019020186,0.683101954547032,1.22214019268781,0.074726156376326,0.221654616020184,0.94043259607285,0.4388440370106,0.975020592922146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.10776049574907,1.43806859132262,0.804002495845311,0.411517530734203,0.183673525919141,1.33030809557355,0.696242000096241,0.303757034985133,0.291434021668211,0.634066095477306,1.02655106058841,1.62174211724176,0.392484965111108,0.987676021764452,0.595191056653344
"TOM1",0.603014344016982,1,1,FALSE,-0.740106802525044,1,1,FALSE,-0.062629526393305,1,1,FALSE,-0.302326717876914,1,1,FALSE,-1.16503231847165,1,1,FALSE,-0.498265952241326,1,1,FALSE,"Both",3,"Both",3,"Herbivore",2,"Both",3,-0.309877905921131,0.570610361297194,0.756653804885929,0.568263793411039,0.89711094285003,0.820285673470436,-0.689554213376603,0.490474569312206,0.747420650430327,-0.124942345406098,-0.309877905921131,0.900569194226406,0.756653804885929,0.953127377032325,0.89711094285003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.949730070674917,0.470681294622373,0.640172804151803,1.25019778449996,0.778722765471379,0.479048776052544,0.309557266523113,0.30046771382504,0.171007305203537,0.16949150952943,0.779516489877583,0.308041470849006,0.610024980348153,0.138549961319576,0.471475019028577
"TBXA2R",0.770401082679445,1,1,FALSE,1.25200659334155,1,1,FALSE,-1.19983186277884,0.690613940515479,1,FALSE,1.12895920896584,1,1,FALSE,0.582146131594027,1,1,FALSE,0.24733514786262,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Insectivore",1,-1.48444465047492,-0.897196585503064,0.137690996723508,0.369614026892895,0.392000803859084,0.684656242949208,0.183807381386513,0.85416456529257,0.942275532521428,0.158164566853758,-1.48444465047492,0.874327123817237,0.137690996723508,0.941427623664191,0.392000803859084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.340546522445983,1.3931650762507,0.253538882546651,0.133116352504441,0.369863469516658,1.73371159869668,0.0870076398993322,0.473662874950423,0.71040999196264,1.64670395879735,1.26004872374626,1.02330160673404,0.386655235051091,0.623402352063308,0.236747117012217
"TCAF2",-0.239572060255804,1,1,FALSE,-1.78492398769898,0.445641883052557,1,FALSE,0.404073449441942,1,1,FALSE,-1.09964668513069,1,1,FALSE,-1.45056516066915,0.881405894648346,1,FALSE,-0.853112353547629,1,1,FALSE,"Unclear",0,"Vertivore",2,"Unclear",0,"Vertivore",2,0.886770089923628,0.813517345800797,0.375202693922638,0.415921505354341,0.655068985975016,0.719407686917661,-2.05509940759796,0.0398694041413597,0.227410484653631,-0.624789334031082,0.886770089923628,0.532109331895975,0.375202693922638,0.726389153893819,0.655068985975016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09272882721477,0.455126104587548,0.608164599575507,0.856301433272395,0.433838501917833,1.54785493180232,0.484564227639265,0.236427393942377,0.65889032529694,1.06329070416306,1.31142753785994,0.888964606505381,0.248136833696888,0.174326097657675,0.422462931354563
"PRRT3",2.21174774814633,0.161904595835344,0.815461460517797,FALSE,0.908076020689103,1,1,FALSE,-2.45508850318188,0.0422549720130412,0.244105475839591,FALSE,2.15477081997474,0.187078636492645,1,FALSE,-0.811577013426074,1,1,FALSE,-0.647063412739599,1,1,FALSE,"Both",3,"Herbivore",1,"Both",3,"Insectivore",1,-1.92883881907671,1.89172400436787,0.0537508750081795,0.0585277633268146,0.231961643505746,0.28343709476465,0.420782429343369,0.67391396319546,0.857739656198216,1.4985931335601,-1.92883881907671,0.133979215131432,0.0537508750081795,0.326734586106284,0.231961643505746,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.921835118926183,3.29995156000138,0.0402887722813082,2.13781344063705,2.02148475799422,2.3781164410752,0.881546346644875,1.21597832171086,1.09964963906804,3.25966278772007,1.16213811936434,1.27846680200716,2.09752466835574,1.98119598571292,0.116328682642822
"UNC13D",0.0735861043490583,1,1,FALSE,-1.88154410242368,0.35938765119407,1,FALSE,1.8507756265112,0.192605516744421,0.636655264407335,FALSE,-0.911459333088508,1,1,FALSE,-1.79693154882847,0.434078924188658,1,FALSE,-1.15379294374124,1,1,FALSE,"Herbivore",1,"Vertivore",2,"DoubleBoth",4,"Vertivore",2,0.779887939223292,-0.137692192685414,0.435456838154567,0.890483689960204,0.703453566686293,0.964498552227541,-2.15522051211465,0.0311445825101322,0.203638547205374,-0.907804365026243,0.779887939223292,0.363981591781069,0.435456838154567,0.590356077619668,0.703453566686293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.38248582731166,1.25666276257453,0.696532308588972,1.32265571689098,0.867888047990937,2.63914858988619,0.685953518722689,0.0598301104206827,0.514597779320724,1.9531950711635,2.57931847946551,2.12455081056547,0.626123408302006,0.171355739401965,0.454767668900041
"SNRNP35",1.09855610371905,1,1,FALSE,0.825943299626991,1,1,FALSE,-1.48317256716997,0.414085703280994,1,FALSE,1.37030911075657,1,1,FALSE,-0.0307209228442374,1,1,FALSE,-0.2058748156518,1,1,FALSE,"Unclear",0,"Herbivore",1,"Both",3,"Insectivore",1,-1.29069267215883,1.29445518006533,0.196810266648823,0.195508241189986,0.472957392455266,0.513874763112914,0.301123820969971,0.76332007704166,0.902904412533263,0.891766202621779,-1.29069267215883,0.372518260576357,0.196810266648823,0.598312857432543,0.472957392455266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.192766362411777,1.82555785036936,0.192158394084063,0.798519443321084,0.922371948676533,1.63279148795758,0.384924756495841,0.605753080909307,0.729605586264756,2.01771624445342,1.02703840704827,0.903185901692825,0.990677837405147,1.1145303427606,0.123852505355449
"PPP4R3C",-1.25575191003855,1,1,FALSE,-0.174534959390958,1,1,FALSE,1.46252414751585,0.43079289639401,1,FALSE,0.569764076051528,1,1,FALSE,0.840727815774418,1,1,FALSE,-0.621436195686621,1,1,FALSE,"DoubleBoth",4,"Vertivore",2,"Carnivore",1,"Both",3,-0.08425948759827,-0.435446112796174,0.93285012202642,0.663238645288237,0.972633965516933,0.869041385827364,0.540464883991552,0.588876471943219,0.808521572756823,-1.60970039159218,-0.08425948759827,0.107463279444293,0.93285012202642,0.285448742802301,0.972633965516933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.764535837736751,1.92211143343375,1.29083473292874,1.48243503074246,0.448528943031437,1.157575595697,0.526298895191989,0.717899193005711,0.316006894705315,0.63127670050501,0.439676402691288,1.47358249040231,0.191600297813722,0.842305789897303,1.03390608771103
"PRR29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MissingData",5,"MissingData",5,"MissingData",5,"MissingData",5,-2.21212648830724,0.187821638609691,0.0269579263635556,0.851016472480851,0.15656074110601,0.949175848127625,NA,NA,NA,NA,-2.21212648830724,NA,0.0269579263635556,NA,0.15656074110601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADGRA2",3.52332030643239,0.00255705585455236,0.0600794675537168,FALSE,1.28037357359832,1,1,FALSE,-3.73073987915246,0.000572754795831188,0.0140353001194123,TRUE,0.932725044417016,1,1,FALSE,-1.46268897486902,0.861315026045064,1,FALSE,0.603710667124831,1,1,FALSE,"Both",3,"Herbivore",1,"Both",3,"Insectivore",1,-2.13787116214264,3.06139271984312,0.0325272013583396,0.0022030992469203,0.173832313490711,0.0519041216472836,0.466089078602343,0.641151740362216,0.840445704980825,3.11518800918906,-2.13787116214264,0.00183827700199591,0.0325272013583396,0.0205518002074442,0.173832313490711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.58600284462718,5.12939514836239,1.83182747708081,3.5256409738673,2.06447577437199,3.54339230373521,0.245824632453633,1.93963812924012,0.478472929744806,3.29756767128158,1.6037541744951,3.06491937399041,1.69381349678648,0.232648297291173,1.46116519949531
"EIF3L",1.7549754025029,0.475581091391708,1,FALSE,1.92518350037939,0.325238433165294,1,FALSE,-1.6575447811292,0.292228149109392,0.823234794904207,FALSE,1.8296142224874,0.403845872943376,1,FALSE,0.405299440930951,1,1,FALSE,0.518321262397859,1,1,FALSE,"Herbivore",1,"Herbivore",1,"Herbivore",2,"Vertivore",2,-2.66366131922059,0.0634541047024234,0.00772953404071476,0.949404904693751,0.0743210666935304,0.981993168921466,1.2585298433005,0.208200201310171,0.497721002380899,1.77448931570083,-2.66366131922059,0.0759822478288766,0.00772953404071476,0.230305394195287,0.0743210666935304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.120355300221329,2.41301616278222,0.0527776157507979,0.954365024832001,0.874446528450695,2.53337146300355,0.0675776844705314,1.07472032505333,0.994801828672024,2.46579377853302,1.45865113795022,1.53856963433152,1.0071426405828,0.927224144201493,0.0799184963813065
