"","Rho","N","P","p.adj","permPValue"
"ENSG00000140319",-0.0511643202109934,60,0.633103032786904,1,0.970892119578129
"ENSG00000140320",0.0708812710761593,46,0.564533698951148,1,0.999998187394416
"ENSG00000140326",-0.116861598576481,49,0.326278501610983,1,0
"ENSG00000140332",-0.0202293398428172,56,0.85548604294298,1,0.585290002064538
"ENSG00000140350",0.0608671621721182,68,0.544678392863482,1,0.687909260991581
"ENSG00000140365",-0.124315958931776,35,0.381369234845533,1,0.917195647544748
"ENSG00000140367",0.0868083832314578,62,0.410079081966617,1,0.61022002774466
"ENSG00000140368",-0.0822395209561179,62,0.435156072445529,1,0.999993200193115
"ENSG00000140374",-0.098909138529692,68,0.324943658692655,1,0.999998187394416
"ENSG00000140379",-0.0160934849861756,27,0.921382222054235,1,0.944675543957942
"ENSG00000140382",-0.138275749630846,65,0.178781212020556,1,0
"ENSG00000140386",0.0473076126721019,48,0.69421545606418,1,0.999998187394416
"ENSG00000140391",0.0517549169506766,64,0.617617237985539,1,0.833301871384969
"ENSG00000140395",-0.106692197373095,48,0.375270028005024,1,0.763411468718053
"ENSG00000140396",0.0097037084956597,60,0.927861489344052,1,0.999998081277102
"ENSG00000140398",-0.198620033979943,30,0.197506910034998,1,0.112462006079027
"ENSG00000140400",-0.0843291593187499,66,0.40855096239247,1,0.413640713658452
"ENSG00000140403",-0.263087494499272,64,0.0111566567920815,1,0.229102954415817
"ENSG00000140406",-0.109260380229206,64,0.291914795966444,1,0.858087875693902
"ENSG00000140416",-0.0869765309393599,58,0.425222065142369,1,0.734593853556036
"ENSG00000140443",0.0327736762672231,57,0.765874896412315,1,0.999997625656209
"ENSG00000140450",-0.108129740516377,62,0.304853815113702,1,0.236586718676363
"ENSG00000140451",-0.171895984677448,14,0.463355149269597,1,0.207475707689902
"ENSG00000140455",-0.17654696590095,56,0.111961354263748,1,0.191277189452606
"ENSG00000140463",-0.0430515208604119,58,0.693069387338928,1,0.946620645550473
"ENSG00000140464",0.00267811778393381,66,0.979060960803665,1,0.999998187394416
"ENSG00000140465",0.0150330224791985,62,0.886563844604374,1,0.999998240152332
"ENSG00000140470",NA,NA,NA,NA,NA
"ENSG00000140474",-0.0402030326025278,58,0.712442009438852,1,0.99993954050786
"ENSG00000140478",NA,NA,NA,NA,NA
"ENSG00000140479",-0.0557660569688508,66,0.584707892798471,1,0
"ENSG00000140488",-0.0570359460857286,52,0.621212859515092,1,0.99993954050786
"ENSG00000140497",-0.0129426660825176,67,0.898285488204613,1,0.999996303128662
"ENSG00000140505",-0.0638950262356652,61,0.547671374416062,1,0
"ENSG00000140506",-0.180211709660724,32,0.226233850657819,1,0.620382387274059
"ENSG00000140511",0.338591164552388,29,0.0309714316508462,1,0.999998187394416
"ENSG00000140519",-0.126156478596732,35,0.374359869310788,1,0.999998187394416
"ENSG00000140521",0.0734479774711693,66,0.471643171341706,1,0.999998187394416
"ENSG00000140525",0.0387230575198513,39,0.772829992684448,1,0.999998187394416
"ENSG00000140526",0.0240910195947383,64,0.816240535071539,1,0.999997786048118
"ENSG00000140527",-0.104875534160949,45,0.399395703666854,1,0.586715867158672
"ENSG00000140534",-0.160516773226183,61,0.130924741084326,1,0.680055486424186
"ENSG00000140538",0.156434033459948,34,0.278021750858719,1,0.368184844176652
"ENSG00000140543",0.101929438287525,11,0.705456986111273,1,0.999998187394416
"ENSG00000140545",NA,NA,NA,NA,NA
"ENSG00000140548",-0.0345032779671177,64,0.73927007139933,1,0.999993200193115
"ENSG00000140553",0.057579532354577,66,0.572554439810484,1,0
"ENSG00000140557",0,12,1,1,0
"ENSG00000140563",-0.0368660549865157,44,0.76969794378129,1,0.849899504701744
"ENSG00000140564",0.0149616250404234,66,0.88342599022456,1,0.999998187394416
"ENSG00000140575",-0.042164579659375,66,0.679443124777856,1,0.99993954050786
"ENSG00000140577",-0.0244826591570564,66,0.810379852074696,1,0.999998081277102
"ENSG00000140598",0.181760827634918,48,0.130918816650499,1,0
"ENSG00000140600",0.0437766738493706,23,0.805540588667494,1,0.999998187394416
"ENSG00000140612",0.100650932090121,66,0.323935069412545,1,0.999998187394416
"ENSG00000140623",-0.131761569173682,16,0.544289624429402,1,0.721000834409684
"ENSG00000140632",-0.0335250793957651,37,0.807931920536725,1,0.99993954050786
"ENSG00000140650",-0.070970121274246,66,0.486726673886614,1,0.999978746918303
"ENSG00000140675",-0.216980321158659,30,0.159186655990257,1,0.63876220789861
"ENSG00000140678",0.0198444340658081,55,0.859509896645386,1,0.999997786048118
"ENSG00000140682",-0.117113181929103,58,0.282963949352979,1,0.556194516984949
"ENSG00000140688",-0.104374082302711,61,0.326020189506115,1,0.364511934410332
"ENSG00000140691",NA,NA,NA,NA,NA
"ENSG00000140718",-0.112892261668649,66,0.268565680834424,1,0.99993954050786
"ENSG00000140740",0.0101445270286864,68,0.91958306147828,1,0.141903544371134
"ENSG00000140743",-0.00145159592901782,63,0.98891862625844,1,0.99993954050786
"ENSG00000140795",NA,NA,NA,NA,NA
"ENSG00000140798",NA,NA,NA,NA,NA
"ENSG00000140807",-0.0427477805996431,60,0.690012991523092,1,0.141903544371134
"ENSG00000140829",-0.0217623636951613,66,0.831111327751677,1,0.999993200193115
"ENSG00000140830",0.0226739007950479,64,0.826873285239977,1,0.999998081277102
"ENSG00000140832",-0.284642115872685,60,0.00791404162214748,1,0.299980113721356
"ENSG00000140835",0.00255579836793465,36,0.985426208938634,1,0.999985833486804
"ENSG00000140836",-0.0239093545358778,35,0.866301051727877,1,0.141903544371134
"ENSG00000140839",-0.113912554639437,44,0.36566083580449,1,0.425476719486291
"ENSG00000140848",0.0201269121474853,64,0.846062293223598,1,0.672541156606163
"ENSG00000140853",-0.0688232712654459,29,0.661002845623979,1,0.38368368571152
"ENSG00000140854",-0.0272029546189516,66,0.789780556087158,1,0
"ENSG00000140859",0.102742136032582,29,0.512690760261923,1,0.393687342825415
"ENSG00000140873",0,33,1,1,0
"ENSG00000140876",-0.0793020798956522,46,0.519209380520815,1,0.887531194114087
"ENSG00000140905",0.0564429144249981,67,0.577216458340258,1,0.320111666078065
"ENSG00000140931",0.0870494547806451,66,0.393600597189973,1,0.808104685521317
"ENSG00000140932",NA,NA,NA,NA,NA
"ENSG00000140937",0.1350007037629,54,0.232982675796573,1,0.808104685521317
"ENSG00000140939",-0.207296410906152,39,0.122257617042001,1,0.244763853334051
"ENSG00000140941",0.0474420072047868,64,0.647219966594614,1,0.808104685521317
"ENSG00000140943",-0.0625667956235887,66,0.53976404267374,1,0.999978746918303
"ENSG00000140945",-0.0921852307087671,60,0.389739660559553,1,0.999991420065036
"ENSG00000140948",-0.10907714883432,45,0.380778931572211,1,0.999991420065036
"ENSG00000140950",NA,NA,NA,NA,NA
"ENSG00000140955",-0.203149800073348,14,0.386124674283814,1,0.999995777027027
"ENSG00000140961",0.0622422044089477,60,0.561428706752208,1,0.901394911546874
"ENSG00000140968",-0.0802487161259072,66,0.431599817154523,1,0.99993954050786
"ENSG00000140983",-0.0274131736520393,62,0.794761190646548,1,0.766226900799853
"ENSG00000140986",-0.127975431075624,29,0.414823067184775,1,0.516496421528439
"ENSG00000140987",NA,NA,NA,NA,NA
"ENSG00000140988",-0.0114125929072722,68,0.909571695387595,1,0.999998061493309
"ENSG00000140990",0.258503401360544,49,0.0298987911015437,1,0
"ENSG00000140992",0.00633147624074994,43,0.960377252382544,1,0.999997786048118
"ENSG00000140993",-0.166720556624783,45,0.180362057776841,1,0.0760378833157096
"ENSG00000140995",NA,NA,NA,NA,NA
"ENSG00000141002",-0.0506907802379698,58,0.642125346332992,1,0
"ENSG00000141012",0.0129387292376691,64,0.90067591472801,1,0.99993954050786
"ENSG00000141013",-0.13451854182691,57,0.221628869814367,1,0.999991420065036
"ENSG00000141026",0.0215165741455968,49,0.856572270397004,1,0.999994405594406
"ENSG00000141027",0.107190101400992,41,0.412018324506558,1,0.279533868827003
"ENSG00000141030",-0.0420924629417559,62,0.689576545071667,1,0.99993954050786
"ENSG00000141034",0.161433133728676,62,0.125548525392518,1,0
"ENSG00000141040",0.119572984023252,38,0.379236462115636,1,0.999997625656209
"ENSG00000141052",-0.0318046828885797,38,0.815076480110947,1,0.999993988686708
"ENSG00000141068",-0.288698264688564,40,0.0291817419720051,1,0.222483982915109
"ENSG00000141084",0.0374936489750734,66,0.713285696121794,1,0.999994961023517
"ENSG00000141086",-0.161998436254047,39,0.227171782162299,1,0.289129353809149
"ENSG00000141096",-0.0298784922139591,48,0.80390269926492,1,0.99993954050786
"ENSG00000141098",-0.179974087560692,64,0.0825571396353423,1,0.112462006079027
"ENSG00000141101",0.0120515300277022,66,0.905982139452648,1,0.999978746918303
"ENSG00000141127",0.198824186602425,52,0.0849757966731634,1,0.175556288653814
"ENSG00000141161",-0.0503556099460907,33,0.731068066681145,1,0.794662201321711
"ENSG00000141179",0.116972704861492,66,0.251645808024531,1,0.944691965807008
"ENSG00000141194",NA,NA,NA,NA,NA
"ENSG00000141198",0.0779207637020307,61,0.463414761034741,1,0.999998187394416
"ENSG00000141200",-0.330289129537908,11,0.220671361919847,1,0.581891707691973
"ENSG00000141219",-0.0530158961983068,41,0.684932831000104,1,0.999997990527346
"ENSG00000141232",0.00136014773094758,66,0.989364689931169,1,0.999998081277102
"ENSG00000141255",0.0787084154506785,32,0.597134890183594,1,0.370394149853547
"ENSG00000141258",0.0349591587848068,58,0.748587099572483,1,0.81871769030546
"ENSG00000141279",0.0920087412456472,64,0.374798834353952,1,0.36608776496839
"ENSG00000141293",-0.108489832568238,58,0.319917885741543,1,0.527232586298152
"ENSG00000141294",-0.191209108970719,53,0.0943265430182169,1,0.620891855600979
"ENSG00000141295",-0.0587486418402126,55,0.600281573821473,1,0.999998187394416
"ENSG00000141298",-0.0553610238205543,48,0.645468002722165,1,0.792517492503213
"ENSG00000141314",-0.0480929573377504,44,0.702514820647837,1,0.608852891717576
"ENSG00000141337",NA,NA,NA,NA,NA
"ENSG00000141338",-0.150445155641407,33,0.304480711431613,1,0.385189550186604
"ENSG00000141349",-0.0307284102362557,60,0.774344695430258,1,0.99993954050786
"ENSG00000141367",-0.149631773673124,68,0.136449390457656,1,0
"ENSG00000141371",-0.372104203767625,13,0.128190174345108,1,0
"ENSG00000141376",0.0532587669006034,68,0.596088087026666,1,0.578655973200325
"ENSG00000141378",-0.171054172410135,24,0.324910822268878,1,0.847814651048955
"ENSG00000141380",0.031022104415577,56,0.7800225616124,1,0.477635812985046
"ENSG00000141384",-0.10931629574258,41,0.402806662695753,1,0.99993954050786
"ENSG00000141385",-0.11158979731555,68,0.26676285011272,1,0.511256280678349
"ENSG00000141391",0.234096165031485,42,0.0696230835395712,1,0.763411468718053
"ENSG00000141401",-0.0460155516585028,45,0.711571463676106,1,0.351504718184137
"ENSG00000141404",0.167803962167072,58,0.123947390153366,1,0.763411468718053
"ENSG00000141424",-0.143291444280195,68,0.153855379892399,1,0.999991420065036
"ENSG00000141425",-0.0679507740375906,65,0.508794547418064,1,0.99993954050786
"ENSG00000141428",-0.0207855050857161,60,0.846231417523051,1,0.999998081277102
"ENSG00000141429",0.0656138857063784,66,0.52020329167265,1,0.753839098627495
"ENSG00000141431",0.211829636434081,14,0.366156560194061,1,0
"ENSG00000141434",0.12947346626049,48,0.281943167053158,1,0.999998187394416
"ENSG00000141437",-0.135027232125536,53,0.237430080944986,1,0.862028135990621
"ENSG00000141441",-0.0443409765573207,58,0.68436442570648,1,0.112462006079027
"ENSG00000141446",NA,NA,NA,NA,NA
"ENSG00000141447",-0.0568535243614961,55,0.612089880089257,1,0.0884447962010289
"ENSG00000141448",-0.0724789300620984,67,0.474093862011245,1,0.99993954050786
"ENSG00000141449",-0.0395992469426243,32,0.79031005469267,1,0.99993954050786
"ENSG00000141452",-0.0659394256864614,68,0.511674183959839,1,0.587967926483175
"ENSG00000141456",0.0149616250404234,66,0.88342599022456,1,0.85831019606168
"ENSG00000141458",-0.0697436233222188,68,0.487624105208432,1,0.624210460616652
"ENSG00000141469",-0.198103117655709,43,0.120083327888244,1,0.999991420065036
"ENSG00000141480",0.133828323083055,58,0.219849646400117,1,0.792517492503213
"ENSG00000141485",-0.0420077897057898,59,0.697613743387638,1,0.99993954050786
"ENSG00000141497",0.0937905756348796,56,0.398451856204332,1,0.81871769030546
"ENSG00000141499",0.0443823057505028,68,0.658709692965825,1,0.999998081277102
"ENSG00000141503",0.1785594948016,39,0.183144007934063,1,0.172512923877816
"ENSG00000141504",0.0283196930161915,57,0.796941782665284,1,0.999994961023517
"ENSG00000141505",0.0979624477827527,39,0.465208818452142,1,0.125856934258396
"ENSG00000141506",-0.121376039056903,56,0.274508325681233,1,0.191893395755785
"ENSG00000141510",-0.0525050366744169,67,0.60406553128758,1,0.361456694424191
"ENSG00000141519",-0.137740088630036,55,0.219243370782377,1,0.792517492503213
"ENSG00000141522",0,64,1,1,0
"ENSG00000141524",NA,NA,NA,NA,NA
"ENSG00000141526",-0.154740343623032,40,0.242398158921232,1,0.858087875693902
"ENSG00000141540",0.116444501947916,60,0.277289258088473,1,0.83860197356496
"ENSG00000141542",0.277304069385119,56,0.0125408934075404,1,0.165590206036982
"ENSG00000141543",-0.124270456101408,68,0.21618105713166,1,0.999998187394416
"ENSG00000141551",0.0548263473040786,62,0.602878202643843,1,0.727951465672875
"ENSG00000141552",-0.191577993672484,47,0.115325164487837,1,0.944691965807008
"ENSG00000141560",0.0678327003460885,53,0.552840421359684,1,0.999997625656209
"ENSG00000141562",-0.0131883740334999,64,0.898769735974468,1,0.99993954050786
"ENSG00000141564",-0.00272029546189516,66,0.978731269380431,1,0.999978746918303
"ENSG00000141568",-0.00416025147168922,65,0.967732780721323,1,0.999991420065036
"ENSG00000141569",0.0385949865795606,54,0.733117995470065,1,0.999998187394416
"ENSG00000141570",-0.0355058446004023,68,0.723821372745789,1,0.810270206511088
"ENSG00000141574",NA,NA,NA,NA,NA
"ENSG00000141576",-0.0652870910854838,66,0.522283515664183,1,0.999991420065036
"ENSG00000141577",-0.234109933962126,62,0.0263137780465693,1,0.31710062398539
"ENSG00000141579",-0.0124670496914846,43,0.922072686698272,1,0.999991420065036
"ENSG00000141580",-0.0920087412456472,64,0.374798834353952,1,0.999991420065036
"ENSG00000141582",-0.103581160683751,60,0.333837168792223,1,0.141903544371134
"ENSG00000141622",-0.132969836554383,39,0.321552746258147,1,0.999992338573749
"ENSG00000141627",-0.0242592712391492,60,0.820937483755705,1,0.873632333878234
"ENSG00000141639",-0.10403129732206,12,0.684743356137387,1,0
"ENSG00000141642",-0.149631773673124,68,0.136449390457656,1,0.99993954050786
"ENSG00000141644",-0.0905679459594905,60,0.398110673555853,1,0.763411468718053
"ENSG00000141646",-0.00803435335180144,66,0.937240526004187,1,0.99993954050786
"ENSG00000141655",-0.0436156119849368,54,0.699987516566847,1,0.520368253741472
"ENSG00000141664",0.0952157369483458,44,0.449558520223716,1,0.763411468718053
"ENSG00000141665",0.267181829864345,18,0.189109871765146,1,0
"ENSG00000141682",-0.224179415327122,26,0.177931725268255,1,0.208634429238985
"ENSG00000141698",-0.100656406946462,48,0.402881674992069,1,0.350889934425884
"ENSG00000141699",-0.0708559399845246,64,0.494303915872606,1,0
"ENSG00000141736",0.0719470764850938,63,0.491206859628992,1,0.999998187394416
"ENSG00000141738",0.227640011634374,66,0.025685926196441,1,0.76583138263172
"ENSG00000141741",0.0240932516931301,68,0.810502779863668,1,0.99993954050786
"ENSG00000141744",-0.184519220379119,27,0.257820348300849,1,0.258806717690517
"ENSG00000141748",NA,NA,NA,NA,NA
"ENSG00000141750",0.0504353069860689,37,0.714579110226097,1,0.999997625656209
"ENSG00000141753",-0.0570629645363608,68,0.570106953413651,1,0.336728303614717
"ENSG00000141756",-0.0155883067965954,64,0.880476271122873,1,0.64083061908682
"ENSG00000141759",-0.0285627427104772,62,0.786359002354444,1,0.954982127112663
"ENSG00000141837",-0.0799442503296772,60,0.455739269520352,1,0.680055486424186
"ENSG00000141867",-0.0253613175717159,68,0.800733964720654,1,0.381244909374601
"ENSG00000141873",-0.224459031783132,67,0.0266328831045652,1,0.405029056156876
"ENSG00000141905",-0.0548263473040786,62,0.602878202643843,1,0.808104685521317
"ENSG00000141933",0.0304335810860591,68,0.761983756591989,1,0.648474028734166
"ENSG00000141934",0.0360697180033128,44,0.774536585646499,1,0.999998187394416
"ENSG00000141946",NA,NA,NA,NA,NA
"ENSG00000141956",-0.0919526212396663,41,0.481599968101772,1,0.534823901859913
"ENSG00000141959",0.0481025021215338,49,0.686167849855239,1,0.692418584321875
"ENSG00000141965",-0.055794898657775,68,0.578707175711768,1,0.99993954050786
"ENSG00000141968",-0.115090178537501,60,0.282915425524815,1,0.792517492503213
"ENSG00000141971",0.0695691735936024,67,0.492022268135327,1,0.141903544371134
"ENSG00000141977",-0.189466186686268,21,0.310635456337401,1,0.999998087438487
"ENSG00000141985",-0.0684533414014089,65,0.505665174025154,1,0.99993954050786
"ENSG00000141994",-0.0977811971786439,64,0.345577757023298,1,0.887531194114087
"ENSG00000142002",-0.0916242578433621,47,0.451378698391503,1,0.999991420065036
"ENSG00000142025",NA,NA,NA,NA,NA
"ENSG00000142039",0.00816088638568548,66,0.936254216358079,1,0.999997625656209
"ENSG00000142046",-0.0419960525565808,28,0.792848982628205,1,0.999996978368138
"ENSG00000142065",0,51,1,1,0
"ENSG00000142082",-0.0409375625657562,27,0.801776826450066,1,0.999998187394416
"ENSG00000142089",0.0707574753958611,54,0.531884712586516,1,0.999993200193115
"ENSG00000142149",-0.0691519034043133,62,0.511691531945287,1,0.999991420065036
"ENSG00000142156",-0.0253613175717159,68,0.800733964720654,1,0.900819841249137
"ENSG00000142166",-0.0731594832854032,58,0.502398505012989,1,0.364511934410332
"ENSG00000142173",0.00634032939292898,68,0.949687406089985,1,0.999992338573749
"ENSG00000142178",0.0501358272275751,60,0.63995049163594,1,0.283396161754626
"ENSG00000142182",-0.00735612357920625,33,0.95995532602958,1,0.999990001199856
"ENSG00000142185",NA,NA,NA,NA,NA
"ENSG00000142186",-0.049454569264846,68,0.622595783856069,1,0.242761781250249
"ENSG00000142192",0,64,1,1,0
"ENSG00000142197",-0.143222974807887,40,0.279250945368738,1,0.348755949993897
"ENSG00000142207",-0.0495451790027755,66,0.627282830858096,1,0.999990001199856
"ENSG00000142208",0.0246914582329216,56,0.824084003152049,1,0.999998187394416
"ENSG00000142224",NA,NA,NA,NA,NA
"ENSG00000142227",-0.120160907430512,43,0.34575901183129,1,0.970892119578129
"ENSG00000142230",-0.0743950984667244,60,0.48761486677739,1,0.902028668169921
